status,method,filepath,class_name
survived,"    def _load_model_info(self, model_name: str) -> Optional[Dict[str, Any]]:
        """"""Load information about a specific model""""""
        from .scanner import ModelScanner
        
        scanner = ModelScanner(self.base_path)
        search_results = scanner.search_by_model_name(model_name)
        
        if not search_results['matches']:
            return None
        
        model_info = {
            'name': model_name,
            'files': [],
            'config': None,
            'metadata': {},
            'size': 0
        }
        
        # Collect all files from matches
        for category, files in search_results['matches'].items():
            for file_info in files:
                model_info['files'].append(file_info)
                model_info['size'] += file_info.get('size', 0)
                
                # Try to load config
                file_path = self.base_path / file_info['path']
                if file_path.name in ['config.json', 'model_config.json']:
                    try:
                        with open(file_path, 'r') as f:
                            model_info['config'] = json.load(f)
                    except:
                        pass
        
        return model_info
",src/haconiwa/scan/comparator.py,ModelComparator
survived,"    def test_generate_for_pattern_fix(self):
        """"""Test pattern fix YAML generation""""""
        pattern = ""deprecated_api\\(\\)""
        fix_description = ""replace with new_api()""
        files = [
            'src/main.py',
            'src/utils.py',
            'src/api.py'
        ]
        
        config = self.generator.generate_for_pattern_fix(
            pattern,
            fix_description,
            files
        )
        
        assert config['provider'] == 'claude'
        assert config['metadata']['pattern'] == pattern
        assert config['metadata']['fix'] == fix_description
        assert len(config['tasks']) == 3
        
        # Check pattern fix prompts
        for task in config['tasks']:
            assert f""Find all occurrences of pattern '{pattern}'"" in task['prompt']
            assert fix_description in task['prompt']
        
        assert config['options']['permission_mode'] == 'acceptEdits'  # Auto-accept
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def test_scan_generate_parallel_config_migration(self, runner):
        """"""Test generate-parallel-config for model migration""""""
        with tempfile.TemporaryDirectory() as tmpdir:
            output_path = Path(tmpdir) / ""migration.yaml""
            
            result = runner.invoke(
                scan_app,
                [""generate-parallel-config"",
                 ""--migration"", ""gpt-3.5:gpt-4"",
                 ""--max-files"", ""5"",
                 ""--output"", str(output_path)]
            )
            
            assert result.exit_code == 0
            assert ""Generated migration YAML"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _extract_files_from_matches(self, matches: Dict[str, List[Any]], max_files: int) -> List[str]:
        """"""Extract file paths from scan match results""""""
        files = []
        
        for category, file_list in matches.items():
            for file_info in file_list:
                if 'path' in file_info:
                    files.append(file_info['path'])
                    if len(files) >= max_files:
                        return files
        
        return files
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def _create_table(self, rows: List[Dict[str, Any]]) -> str:
        """"""Create ASCII table from rows""""""
        if not rows:
            return ""No data""
        
        # Get column names
        columns = list(rows[0].keys())
        
        # Calculate column widths
        widths = {}
        for col in columns:
            widths[col] = max(
                len(str(col)),
                max(len(str(row.get(col, ''))) for row in rows)
            )
        
        # Create header
        header = ""| "" + "" | "".join(col.ljust(widths[col]) for col in columns) + "" |""
        separator = ""+"" + ""+"".join(""-"" * (widths[col] + 2) for col in columns) + ""+""
        
        # Create rows
        lines = [separator, header, separator]
        
        for row in rows:
            line = ""| "" + "" | "".join(
                str(row.get(col, '')).ljust(widths[col]) for col in columns
            ) + "" |""
            lines.append(line)
        
        lines.append(separator)
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def __init__(self, base_path: Path):
        self.base_path = Path(base_path)
        
        # Default prompts for different file types and patterns
        self.default_prompts = {
            'model': {
                'validation': ""Add comprehensive validation methods with type hints and error handling"",
                'optimization': ""Optimize model inference performance and add caching"",
                'documentation': ""Add detailed docstrings and usage examples"",
                'testing': ""Implement unit tests with various edge cases"",
                'refactoring': ""Refactor for better maintainability and code organization""
            },
            'api': {
                'endpoints': ""Implement RESTful CRUD endpoints with proper error handling"",
                'authentication': ""Add JWT authentication and authorization"",
                'validation': ""Add request/response validation with schemas"",
                'documentation': ""Add OpenAPI/Swagger documentation"",
                'rate_limiting': ""Implement rate limiting and request throttling""
            },
            'utils': {
                'type_hints': ""Add comprehensive type hints to all functions"",
                'error_handling': ""Implement robust error handling and logging"",
                'optimization': ""Optimize performance for large-scale operations"",
                'documentation': ""Add detailed docstrings with examples"",
                'testing': ""Create comprehensive unit tests""
            },
            'config': {
                'validation': ""Add configuration validation and type checking"",
                'environment': ""Implement environment-specific configurations"",
                'documentation': ""Document all configuration options"",
                'defaults': ""Add sensible defaults with overrides"",
                'schema': ""Create configuration schema validation""
            },
            'service': {
                'implementation': ""Implement core service functionality with error handling"",
                'dependency_injection': ""Add dependency injection patterns"",
                'async': ""Convert to async/await for better performance"",
                'monitoring': ""Add monitoring and metrics collection"",
                'testing': ""Implement integration and unit tests""
            }
        }
        
        # Task templates for common scenarios
        self.task_templates = {
            'add_type_hints': ""Add comprehensive type hints to all functions and methods"",
            'add_validation': ""Implement input validation and error handling"",
            'add_tests': ""Create unit tests with pytest covering edge cases"",
            'add_docs': ""Add detailed docstrings following Google style guide"",
            'refactor': ""Refactor for better readability and maintainability"",
            'optimize': ""Optimize performance and reduce computational complexity"",
            'security': ""Implement security best practices and input sanitization"",
            'async_conversion': ""Convert synchronous code to async/await pattern"",
            'error_handling': ""Add comprehensive error handling and logging"",
            'api_implementation': ""Implement RESTful API endpoints with validation""
        }
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def generate(self, model_name: str, guide_type: str = 'development') -> str:
        """"""Generate a guide for the specified model""""""
        # Load model information
        model_info = self._load_model_info(model_name)
        
        if not model_info:
            return f""# Error: Model '{model_name}' not found\n\nPlease check the model name and try again.""
        
        # Generate guide using appropriate template
        generator = self.templates.get(guide_type, self._generate_development_guide)
        return generator(model_info)
",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"    def _generate_quickstart_guide(self, model_info: Dict[str, Any]) -> str:
        """"""Generate a quickstart guide""""""
        lines = [
            f""# Quick Start: {model_info['name']}"",
            f""\nGet started with {model_info['name']} in 5 minutes!"",
            ""\n## 1. Installation"",
            ""```bash"",
            ""# Clone the repository or download model files"",
            ""git clone <repository-url>"",
            ""cd "" + model_info['name'].lower().replace(' ', '-'),
            """",
            ""# Install dependencies"",
            ""pip install -r requirements.txt"",
            ""```"",
            ""\n## 2. Basic Example"",
            ""```python"",
            f""# Quick example using {model_info['name']}"",
            ""import json"",
            """",
            ""# Load configuration"",
            ""with open('config.json', 'r') as f:"",
            ""    config = json.load(f)"",
            """",
            ""# Your code here"",
            ""# model = load_model(config)"",
            ""# result = model.predict('Hello, world!')"",
            ""# print(result)"",
            ""```"",
            ""\n## 3. Next Steps"",
            ""- Read the full development guide"",
            ""- Explore example scripts"",
            ""- Check model configuration options"",
            ""- Join the community for support""
        ]
        
        return ""\n"".join(lines)",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"def guide(
    model_name: str = typer.Argument(..., help=""Model name to generate guide for""),
    type: str = typer.Option(""development"", ""--type"", ""-t"", 
                            help=""Guide type (development/usage/integration/quickstart)""),
    path: Optional[Path] = typer.Option(None, ""--path"", ""-p"", help=""Base path to search in""),
    output: Optional[Path] = typer.Option(None, ""--output"", ""-o"", help=""Output file path"")
):
    """"""Generate development guide for specific AI model""""""
    generator = GuideGenerator(base_path=path or Path.cwd())
    
    guide_text = generator.generate(model_name, guide_type=type)
    
    if output:
        output.write_text(guide_text)
        typer.echo(f""Guide saved to: {output}"")
    else:
        typer.echo(guide_text)
",src/haconiwa/scan/cli.py,
survived,"    def test_model_name_normalization(self, temp_model_dir):
        """"""Test model name normalization""""""
        scanner = ModelScanner(temp_model_dir)
        
        # Test various prefixes
        test_cases = [
            (""gpt-4"", ""4""),
            (""claude-3-opus"", ""3-opus""),
            (""llama-2-70b"", ""2-70b""),
            (""mistral-7b"", ""7b""),
            (""gemini-pro"", ""pro"")
        ]
        
        for original, expected in test_cases:
            normalized = scanner._normalize_model_name(original)
            assert normalized == expected
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def __init__(self, 
                 base_path: Path,
                 strip_prefix: bool = True,
                 ignore_patterns: Optional[List[str]] = None,
                 whitelist: Optional[List[str]] = None):
        self.base_path = Path(base_path)
        self.strip_prefix = strip_prefix
        self.ignore_patterns = ignore_patterns or [
            ""*.pyc"", ""__pycache__"", "".git"", "".venv"", 
            ""node_modules"", ""*.egg-info"", "".pytest_cache""
        ]
        self.whitelist = whitelist or []
        
        # Common model name prefixes to strip
        self.model_prefixes = [
            ""gpt-"", ""claude-"", ""llama-"", ""mistral-"", ""gemini-"",
            ""palm-"", ""anthropic-"", ""openai-"", ""meta-"", ""google-""
        ]
        
        # File type mappings
        self.file_type_mappings = {
            '.py': 'python',
            '.js': 'javascript',
            '.ts': 'typescript',
            '.md': 'markdown',
            '.json': 'json',
            '.yaml': 'yaml',
            '.yml': 'yaml',
            '.txt': 'text',
            '.sh': 'shell',
            '.dockerfile': 'docker',
            '.toml': 'toml',
            '.ini': 'config',
            '.conf': 'config'
        }
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"def generate_parallel_config(
    source: Optional[str] = typer.Option(None, ""--source"", ""-s"", 
                                        help=""Source: 'last-search', 'model:name', or file path""),
    action: str = typer.Option(""refactor"", ""--action"", ""-a"",
                              help=""Action type: refactor, add_type_hints, add_tests, etc.""),
    max_files: int = typer.Option(10, ""--max-files"", ""-m"", help=""Maximum number of files""),
    output: Path = typer.Option(""parallel-dev.yaml"", ""--output"", ""-o"", help=""Output YAML file""),
    example: bool = typer.Option(False, ""--example"", help=""Generate example YAML""),
    migration: Optional[List[str]] = typer.Option(None, ""--migration"",
                                                  help=""Generate migration YAML (old:new)""),
    pattern_fix: Optional[List[str]] = typer.Option(None, ""--pattern-fix"",
                                                    help=""Fix pattern (pattern:description)""),
    project_wide: Optional[str] = typer.Option(None, ""--project-wide"",
                                              help=""Generate project-wide changes for file pattern""),
    exclude: Optional[List[str]] = typer.Option(None, ""--exclude"", ""-e"",
                                               help=""Exclude patterns for project-wide""),
    prompt_file: Optional[Path] = typer.Option(None, ""--prompt-file"",
                                              help=""File with custom prompts (file:prompt per line)"")
):
    """"""Generate parallel development configuration YAML from scan results""""""
    
    generator = ParallelYAMLGenerator(base_path=Path.cwd())
    
    # Handle different generation modes
    if example:
        # Generate example YAML
        config = generator.create_example_yaml()
        typer.echo(""📝 Generated example parallel-dev.yaml"")
    
    elif migration and len(migration) == 1 and ':' in migration[0]:
        # Migration mode
        old_model, new_model = migration[0].split(':', 1)
        scanner = ModelScanner(base_path=Path.cwd())
        
        # Find files containing old model
        results = scanner.search_by_model_name(old_model)
        files = []
        for category, file_list in results['matches'].items():
            for file_info in file_list:
                files.append(file_info['path'])
                if len(files) >= max_files:
                    break
        
        config = generator.generate_for_model_migration(old_model, new_model, files)
        typer.echo(f""🔄 Generated migration YAML: {old_model} → {new_model}"")
    
    elif pattern_fix and len(pattern_fix) == 1 and ':' in pattern_fix[0]:
        # Pattern fix mode
        pattern, description = pattern_fix[0].split(':', 1)
        scanner = ModelScanner(base_path=Path.cwd())
        
        # Find files containing pattern
        results = scanner.search_content(pattern)
        files = [match['file'] for match in results['matches'][:max_files]]
        
        config = generator.generate_for_pattern_fix(pattern, description, files)
        typer.echo(f""🔧 Generated pattern fix YAML for: {pattern}"")
    
    elif project_wide:
        # Project-wide mode
        config = generator.generate_project_wide(
            action=action,
            file_pattern=project_wide,
            exclude_patterns=exclude
        )
        typer.echo(f""🌍 Generated project-wide YAML for: {project_wide}"")
    
    else:
        # Standard mode - from search results or model name
        custom_prompts = {}
        if prompt_file and prompt_file.exists():
            # Load custom prompts
            for line in prompt_file.read_text().splitlines():
                if ':' in line:
                    file_path, prompt = line.split(':', 1)
                    custom_prompts[file_path.strip()] = prompt.strip()
        
        if source and source.startswith('model:'):
            # Search for specific model
            model_name = source[6:]
            scanner = ModelScanner(base_path=Path.cwd())
            scan_results = scanner.search_by_model_name(model_name)
        elif source and Path(source).exists():
            # Load from file
            source_path = Path(source)
            if source_path.suffix in ['.json', '.yaml', '.yml']:
                with open(source_path, 'r') as f:
                    if source_path.suffix == '.json':
                        scan_results = json.load(f)
                    else:
                        scan_results = yaml.safe_load(f)
            else:
                typer.echo(""Error: Source file must be JSON or YAML"", err=True)
                raise typer.Exit(1)
        else:
            # Try to use last search results (would need to implement caching)
            typer.echo(""📍 Using current directory analysis..."")
            analyzer = ModelAnalyzer(base_path=Path.cwd())
            scan_results = analyzer.analyze_directory()
        
        config = generator.generate_from_scan_results(
            scan_results,
            action=action,
            max_files=max_files,
            custom_prompts=custom_prompts
        )
        typer.echo(f""✨ Generated parallel-dev YAML with {len(config['tasks'])} tasks"")
    
    # Save YAML file
    saved_path = generator.save_yaml(config, output)
    typer.echo(f""💾 Saved to: {saved_path}"")
    
    # Show preview
    typer.echo(""\n📋 Preview:"")
    typer.echo(f""Provider: {config['provider']}"")
    typer.echo(f""Total tasks: {len(config['tasks'])}"")
    if config['tasks']:
        typer.echo(""\nFirst 3 tasks:"")
        for i, task in enumerate(config['tasks'][:3], 1):
            typer.echo(f""{i}. {task['file']}"")
            typer.echo(f""   → {task['prompt'][:80]}{'...' if len(task['prompt']) > 80 else ''}"")
    
    typer.echo(f""\n✅ Generated YAML file is ready: {output}"")
",src/haconiwa/scan/cli.py,
survived,"    def temp_model_dir(self):
        """"""Create a temporary directory with test models""""""
        with tempfile.TemporaryDirectory() as tmpdir:
            base_path = Path(tmpdir)
            
            # Create test model structure
            model_dir = base_path / ""models"" / ""test"" / ""o1-mini""
            model_dir.mkdir(parents=True)
            
            # Create config
            config = {
                ""model_name"": ""o1-mini"",
                ""model_type"": ""language"",
                ""parameters"": ""3B""
            }
            with open(model_dir / ""config.json"", ""w"") as f:
                json.dump(config, f)
            
            # Create model file
            (model_dir / ""model.pt"").touch()
            
            # Create example
            with open(model_dir / ""example.py"", ""w"") as f:
                f.write(""# Example for o1-mini\nprint('Hello from o1-mini')"")
            
            yield base_path
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def test_search_by_model_name_no_strip(self, temp_model_dir):
        """"""Test searching without prefix stripping""""""
        scanner = ModelScanner(temp_model_dir, strip_prefix=False)
        
        results = scanner.search_by_model_name(""claude-3-opus"")
        assert results['normalized_name'] == ""claude-3-opus""
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def _format_tree(self, data: Any) -> str:
        """"""Format as tree structure""""""
        if not isinstance(data, dict):
            return str(data)
        
        lines = []
        
        def build_tree(node: Dict[str, Any], prefix: str = """", is_last: bool = True):
            """"""Recursively build tree representation""""""
            items = [(k, v) for k, v in node.items() if k != '__files__']
            files = node.get('__files__', [])
            
            # Add directories
            for i, (key, value) in enumerate(items):
                is_last_item = i == len(items) - 1 and not files
                
                connector = ""└── "" if is_last_item else ""├── ""
                lines.append(f""{prefix}{connector}{key}/"")
                
                if isinstance(value, dict):
                    extension = ""    "" if is_last_item else ""│   ""
                    build_tree(value, prefix + extension, is_last_item)
            
            # Add files
            for i, file_info in enumerate(files):
                is_last_file = i == len(files) - 1
                connector = ""└── "" if is_last_file else ""├── ""
                
                if isinstance(file_info, dict):
                    name = file_info.get('name', 'Unknown')
                    size = file_info.get('size', 0)
                    size_str = self._format_size(size)
                    lines.append(f""{prefix}{connector}{name} ({size_str})"")
                else:
                    lines.append(f""{prefix}{connector}{file_info}"")
        
        build_tree(data)
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def test_ignore_patterns(self, temp_model_dir):
        """"""Test ignore patterns functionality""""""
        # Create files that should be ignored
        (temp_model_dir / ""models"" / ""__pycache__"").mkdir(parents=True)
        (temp_model_dir / ""models"" / "".git"").mkdir(parents=True)
        (temp_model_dir / ""models"" / ""test.pyc"").touch()
        
        scanner = ModelScanner(temp_model_dir)
        
        # These should not appear in results
        results = scanner.search_by_model_name(""pycache"")
        assert results['total_files'] == 0
        
        results = scanner.search_by_model_name(""git"")
        assert results['total_files'] == 0
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def _iter_files(self, file_types: Optional[List[str]] = None):
        """"""Iterate through files with optional type filtering""""""
        for root, dirs, files in os.walk(self.base_path):
            root_path = Path(root)
            
            # Filter directories
            dirs[:] = [d for d in dirs if not self._should_ignore(root_path / d)]
            
            for file in files:
                file_path = root_path / file
                
                if file_types:
                    if not any(file_path.suffix == ft for ft in file_types):
                        continue
                
                yield file_path
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def _compare_parameters(self, model_data: Dict[str, Dict[str, Any]]) -> Dict[str, Any]:
        """"""Compare model parameters""""""
        parameters = {}
        
        for model, data in model_data.items():
            model_params = {
                'total_parameters': 'Unknown',
                'layers': 'Unknown',
                'hidden_size': 'Unknown',
                'vocabulary_size': 'Unknown'
            }
            
            # Extract from config
            if data.get('config'):
                config = data['config']
                
                # Common parameter names across different frameworks
                param_mappings = {
                    'total_parameters': ['n_params', 'num_parameters', 'total_params'],
                    'layers': ['n_layers', 'num_layers', 'num_hidden_layers'],
                    'hidden_size': ['hidden_size', 'd_model', 'n_embd'],
                    'vocabulary_size': ['vocab_size', 'vocabulary_size', 'n_vocab']
                }
                
                for param_key, possible_names in param_mappings.items():
                    for name in possible_names:
                        if name in config:
                            model_params[param_key] = config[name]
                            break
            
            parameters[model] = model_params
        
        return parameters
",src/haconiwa/scan/comparator.py,ModelComparator
survived,"    def _format_json(self, data: Any) -> str:
        """"""Format as JSON""""""
        return json.dumps(data, indent=2, default=str)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"def _transform_for_matrix_function(a):
    """"""Transform array for STATIC matrix functions expecting (..., vars, obs) convention.

    Input convention (from benchmark): (..., obs, vars) - batch dims at front
    Output convention (for static funcs): (..., vars, obs) - swap last two dimensions
    Moving functions use input as-is since they expect (..., obs, vars).
    """"""
    return a.swapaxes(-2, -1)
",numbagg/test/conftest.py,
survived,"def test_benchmark_matrix(benchmark, func, func_callable, shape):
    """"""
    Benchmark matrix functions on matrix-friendly shapes.
    """"""
    benchmark.group = f""{func}|{shape}""
    benchmark(func_callable)
",numbagg/test/test_benchmark.py,
survived,"    def get_column_value(summary_df, func, lib, dimension, matrix_shape_exclusions):
        """"""Extract column value for a function/library pair with matrix function handling.""""""
        matching_cols = [
            col for col in summary_df.columns if col[0].removesuffix(""_ratio"") == lib
        ]

        if not matching_cols or func not in summary_df.index:
            return ""n/a""

        # For matrix functions, try to find matrix-specific column first
        value = None
        if ""matrix"" in func:
            matrix_cols = [
                col
                for col in matching_cols
                if not any(exclusion in col[1] for exclusion in matrix_shape_exclusions)
            ]
            if matrix_cols:
                value = summary_df.loc[func, matrix_cols[0]]

        # Fallback to first column if no matrix-specific column found
        if value is None:
            value = summary_df.loc[func, matching_cols[0]]

        return value if not pd.isna(value) else ""n/a""
",numbagg/test/run_benchmarks.py,
survived,"    def test_rolling_zero_variance_windows(self, move_func, expected_diag):
        """"""Test rolling windows with zero variance.""""""
        # Moving functions expect (obs, vars) format
        data = np.array(
            [[1, 2], [1, 2], [1, 2], [2, 3], [3, 4], [4, 5]], dtype=np.float64
        )
        result = move_func(data, window=3, min_count=2)

        # First full window has constant values
        if move_func == move_nancorrmatrix:
            # Correlation undefined for zero variance
            assert np.isnan(result[2, 0, 1])
        else:
            # Covariance should be 0
            assert result[2, 0, 0] == 0.0
            assert result[2, 1, 1] == 0.0
            assert result[2, 0, 1] == 0.0

        # Later windows have variance
        assert not np.all(np.isnan(result[5]))
",numbagg/test/test_matrix_functions.py,TestMovingMatrices
survived,"def set_version_for_deployment(cfg: Config, version: str, branch: Optional[str] = None) -> bool:
    """"""Set version for deployment without interactive prompts.

    Returns True if successful, False otherwise.
    """"""
    if has_bouncelock_file(cfg):
        print(f""{cfg.env.value} is currently bounce locked. Cannot set new version."")
        return False

    release: Optional[Release] = None
    to_set: Optional[str] = None

    if version == ""latest"":
        release = find_latest_release(cfg, branch or """")
        if not release:
            print(""Unable to find latest version"" + (f"" for branch {branch}"" if branch else """"))
            return False
    else:
        try:
            release = find_release(cfg, Version.from_string(version))
        except Exception as e:
            print(f""Invalid version format {version}: {e}"")
            return False

        if not release:
            print(f""Unable to find version {version}"")
            return False

    to_set = release.key

    # Check compiler discovery
    if (
        (cfg.env.value != ""runner"")
        and not cfg.env.is_windows
        and not runner_discoveryexists(cfg.env.value, str(release.version))
    ):
        print(f""Warning: Compiler discovery has not run for {cfg.env.value}/{release.version}"")
        # In deployment context, we proceed anyway

    # Log the new build
    try:
        log_new_build(cfg, to_set)
    except Exception as e:
        print(f""Failed to log new build: {e}"")
        return False

    # Deploy static files
    if release.static_key:
        try:
            if cfg.env.is_windows:
                if not deploy_staticfiles_windows(release):
                    print(""Failed to deploy static files (Windows)"")
                    return False
            else:
                if not deploy_staticfiles(release):
                    print(""Failed to deploy static files"")
                    return False
        except Exception as e:
            print(f""Failed to deploy static files: {e}"")
            return False
    else:
        # Use old deploy method if no static_key
        old_deploy_staticfiles(None, to_set)

    # Set the current key
    try:
        set_current_key(cfg, to_set)
    except Exception as e:
        print(f""Failed to set current key: {e}"")
        return False

    # Notify sentry
    notify_sentry_deployment(cfg, release)

    return True
",bin/lib/builds_core.py,
survived,"    def test_claude_desktop_with_new_options(self):
        """"""Test claude-desktop install with new uv options.""""""
        from pathlib import Path

        command, bound, _ = install_app.parse_args(
            [
                ""claude-desktop"",
                ""server.py"",
                ""--python"",
                ""3.10"",
                ""--project"",
                ""/my/project"",
                ""--with-requirements"",
                ""reqs.txt"",
            ]
        )

        assert bound.arguments[""python""] == ""3.10""
        assert bound.arguments[""project""] == Path(""/my/project"")
        assert bound.arguments[""with_requirements""] == Path(""reqs.txt"")
",tests/cli/test_install.py,TestClaudeDesktopInstall
