status,method,filepath,class_name
survived,"    def test_extreme_alpha_values(self):
        """"""Test behavior with alpha values very close to 0 and 1.""""""
        # Use data that's not perfectly correlated to see differences
        np.random.seed(42)
        data = np.random.randn(2, 20)
        data[1] = 0.7 * data[0] + 0.5 * np.random.randn(20)  # Partial correlation

        # Test with alpha very close to 0 (almost no decay)
        result_low = move_exp_nancorrmatrix(data, alpha=1e-6)

        # Test with alpha close to 1 (very fast decay)
        result_high = move_exp_nancorrmatrix(data, alpha=0.99)

        # Both should produce valid results
        assert not np.all(np.isnan(result_low[-1]))
        assert not np.all(np.isnan(result_high[-1]))

        # With different correlation patterns, results should differ
        # Check the off-diagonal correlation values
        assert not np.allclose(result_low[-5:, 0, 1], result_high[-5:, 0, 1], rtol=1e-2)
",numbagg/test/test_move_exp_matrix_advanced.py,TestMoveExpMatrixAdvanced
survived,"def move_exp_nancovmatrix(a, alpha, min_weight, out):
    """"""
    Exponential moving window covariance matrix gufunc.

    For 2D input, computes covariance between variables (rows) across observations (columns) with exponential decay.
    """"""
    n_vars = a.shape[0]
    n_obs = a.shape[1]

    # Initialize pairwise statistics - each (i,j) pair tracks its own statistics
    # This is necessary for consistency with non-matrix exponential functions
    sums_i = np.zeros(
        (n_vars, n_vars), dtype=a.dtype
    )  # sum of variable i for pair (i,j)
    sums_j = np.zeros(
        (n_vars, n_vars), dtype=a.dtype
    )  # sum of variable j for pair (i,j)
    prods = np.zeros((n_vars, n_vars), dtype=a.dtype)  # sum of products for pair (i,j)
    pair_weights = np.zeros(
        (n_vars, n_vars), dtype=a.dtype
    )  # accumulated alpha weights
    pair_sum_weights = np.zeros((n_vars, n_vars), dtype=a.dtype)  # count of valid pairs
    pair_sum_weights_sq = np.zeros(
        (n_vars, n_vars), dtype=a.dtype
    )  # sum of squared weights

    for t in range(n_obs):
        alpha_t = alpha[t]
        decay = 1.0 - alpha_t

        # Apply exponential decay to all pairwise statistics
        for i in range(n_vars):
            for j in range(n_vars):
                sums_i[i, j] *= decay
                sums_j[i, j] *= decay
                prods[i, j] *= decay
                pair_weights[i, j] *= decay
                pair_sum_weights[i, j] *= decay
                pair_sum_weights_sq[i, j] *= decay**2

        # Add new values - track pairwise statistics for consistency
        for i in range(n_vars):
            for j in range(n_vars):
                new_val_i = a[i, t]
                new_val_j = a[j, t]

                # Only update if BOTH values are non-NaN (consistent with non-matrix functions)
                if not (np.isnan(new_val_i) or np.isnan(new_val_j)):
                    # Update pairwise statistics
                    sums_i[i, j] += new_val_i
                    sums_j[i, j] += new_val_j
                    prods[i, j] += new_val_i * new_val_j
                    pair_weights[i, j] += alpha_t
                    pair_sum_weights[i, j] += 1.0
                    pair_sum_weights_sq[i, j] += 1.0

        # Compute covariance matrix for current time step
        for i in range(n_vars):
            for j in range(n_vars):
                # Check if we have sufficient weight for a meaningful covariance calculation
                bias = (
                    1 - pair_sum_weights_sq[i, j] / (pair_sum_weights[i, j] ** 2)
                    if pair_sum_weights[i, j] > 0
                    else 0.0
                )

                if pair_weights[i, j] >= min_weight and bias > 0:
                    # Compute covariance using pairwise statistics
                    n = pair_sum_weights[i, j]
                    mean_i = sums_i[i, j] / n
                    mean_j = sums_j[i, j] / n

                    # Compute biased covariance
                    cov_biased = (prods[i, j] / n) - mean_i * mean_j

                    # Apply bias correction
                    out[t, i, j] = cov_biased / bias
                else:
                    out[t, i, j] = np.nan",numbagg/moving_matrix.py,
survived,"    def _format_yaml(self, data: Any) -> str:
        """"""Format as YAML""""""
        return yaml.dump(data, default_flow_style=False, allow_unicode=True)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def analyze_all(self) -> Dict[str, Any]:
        """"""Analyze entire directory structure""""""
        analysis = {
            'timestamp': datetime.now().isoformat(),
            'base_path': str(self.base_path),
            'categories': defaultdict(list),
            'providers': defaultdict(list),
            'model_formats': defaultdict(int),
            'total_models': 0,
            'total_size': 0,
            'insights': []
        }
        
        # Scan directory structure
        for root, dirs, files in self.base_path.walk():
            root_path = Path(root)
            
            # Check if this is a model directory
            if self._is_model_directory(root_path, files):
                model_info = self._analyze_model_directory(root_path, files)
                
                if model_info:
                    category = model_info['category']
                    provider = model_info['provider']
                    
                    analysis['categories'][category].append(model_info)
                    analysis['providers'][provider].append(model_info['name'])
                    analysis['total_models'] += 1
                    analysis['total_size'] += model_info.get('size', 0)
                    
                    # Track model formats
                    for fmt in model_info.get('formats', []):
                        analysis['model_formats'][fmt] += 1
        
        # Generate insights
        analysis['insights'] = self._generate_insights(analysis)
        
        # Convert defaultdicts to regular dicts
        analysis['categories'] = dict(analysis['categories'])
        analysis['providers'] = dict(analysis['providers'])
        analysis['model_formats'] = dict(analysis['model_formats'])
        
        return analysis
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def test_whitelist(self, temp_model_dir):
        """"""Test whitelist functionality""""""
        scanner = ModelScanner(
            temp_model_dir,
            whitelist=[""*/openai/*"", ""*/anthropic/*""]
        )
        
        # Should find openai and anthropic models
        results = scanner.search_by_model_name(""gpt-4"")
        assert results['total_files'] > 0
        
        results = scanner.search_by_model_name(""claude-3-opus"")
        assert results['total_files'] > 0
        
        # Should not find meta models (not in whitelist)
        results = scanner.search_by_model_name(""llama-2-70b"")
        assert results['total_files'] == 0
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def test_generate_from_scan_results_with_files(self):
        """"""Test generation from directory analysis results""""""
        scan_results = {
            'files': {
                'src/utils/helper.py': {'category': 'utils'},
                'src/api/routes.py': {'category': 'api'},
                'src/models/user.py': {'category': 'model'}
            }
        }
        
        config = self.generator.generate_from_scan_results(
            scan_results,
            action='refactor',
            max_files=2
        )
        
        assert len(config['tasks']) == 2
        assert config['metadata']['action'] == 'refactor'
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def _dict_to_text(self, data: Dict[str, Any], indent: int = 0) -> str:
        """"""Convert dictionary to formatted text""""""
        lines = []
        indent_str = ""  "" * indent
        
        for key, value in data.items():
            if isinstance(value, dict):
                lines.append(f""{indent_str}{key}:"")
                lines.append(self._dict_to_text(value, indent + 1))
            elif isinstance(value, list):
                lines.append(f""{indent_str}{key}:"")
                for item in value:
                    if isinstance(item, dict):
                        lines.append(self._dict_to_text(item, indent + 1))
                    else:
                        lines.append(f""{indent_str}  - {item}"")
            else:
                lines.append(f""{indent_str}{key}: {value}"")
        
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def _normalize_model_name(self, model_name: str) -> str:
        """"""Normalize model name by stripping common prefixes if enabled""""""
        if not self.strip_prefix:
            return model_name.lower()
        
        normalized = model_name.lower()
        for prefix in self.model_prefixes:
            if normalized.startswith(prefix):
                normalized = normalized[len(prefix):]
                break
        
        return normalized
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_metadata_generation(self):
        """"""Test metadata is properly generated""""""
        config = self.generator.create_example_yaml()
        
        assert 'metadata' in config
        assert 'generated_at' in config['metadata']
        assert 'source' in config['metadata']
        
        # Check timestamp format
        timestamp = config['metadata']['generated_at']
        # Should be able to parse it
        datetime.fromisoformat(timestamp)
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def search_by_model_name(self, 
                           model_name: str, 
                           include_content: bool = False) -> Dict[str, Any]:
        """"""Search for files and directories related to a model name""""""
        normalized_name = self._normalize_model_name(model_name)
        results = {
            'model_name': model_name,
            'normalized_name': normalized_name,
            'matches': defaultdict(list),
            'total_files': 0,
            'categories': set()
        }
        
        # Search patterns
        patterns = [
            normalized_name,
            model_name.lower(),
            model_name.replace('-', '_'),
            normalized_name.replace('-', '_')
        ]
        
        for root, dirs, files in os.walk(self.base_path):
            root_path = Path(root)
            
            # Filter directories
            dirs[:] = [d for d in dirs if not self._should_ignore(root_path / d)]
            
            # Check directory names
            for pattern in patterns:
                if pattern in root_path.name.lower():
                    category = self._determine_category(root_path)
                    results['categories'].add(category)
                    
                    # Process files in matching directory
                    for file in files:
                        file_path = root_path / file
                        if not self._should_ignore(file_path):
                            file_info = self._get_file_info(file_path, include_content)
                            results['matches'][category].append(file_info)
                            results['total_files'] += 1
            
            # Check file names
            for file in files:
                file_path = root_path / file
                if self._should_ignore(file_path):
                    continue
                
                for pattern in patterns:
                    if pattern in file.lower():
                        category = self._determine_category(root_path)
                        results['categories'].add(category)
                        file_info = self._get_file_info(file_path, include_content)
                        results['matches'][category].append(file_info)
                        results['total_files'] += 1
                        break
        
        results['categories'] = list(results['categories'])
        results['matches'] = dict(results['matches'])
        return results
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_save_yaml(self):
        """"""Test YAML file saving""""""
        config = {
            'provider': 'claude',
            'tasks': [
                {'file': 'test.py', 'prompt': 'Add tests'}
            ],
            'options': {
                'max_concurrent': 1,
                'timeout': 60
            }
        }
        
        output_path = self.temp_dir / 'test-output.yaml'
        saved_path = self.generator.save_yaml(config, output_path)
        
        assert saved_path == output_path
        assert output_path.exists()
        
        # Load and verify saved content
        with open(output_path, 'r') as f:
            loaded_config = yaml.safe_load(f)
        
        assert loaded_config['provider'] == 'claude'
        assert len(loaded_config['tasks']) == 1
        assert loaded_config['tasks'][0]['file'] == 'test.py'
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def _format_summary(self, data: Any) -> str:
        """"""Format as a concise summary""""""
        if not isinstance(data, dict):
            return str(data)
        
        lines = [""="" * 50]
        
        # Handle model search results
        if 'model_name' in data:
            lines.append(f""Model Search: {data['model_name']}"")
            lines.append(""="" * 50)
            lines.append(f""Total files found: {data.get('total_files', 0)}"")
            
            if 'matches' in data:
                lines.append(""\nMatches by category:"")
                for category, files in data['matches'].items():
                    lines.append(f""  {category}: {len(files)} files"")
        
        # Handle content search results
        elif 'pattern' in data and 'matches' in data:
            lines.append(f""Content Search: {data['pattern']}"")
            lines.append(""="" * 50)
            lines.append(f""Total matches: {data.get('total_matches', 0)}"")
            lines.append(f""Files searched: {data.get('files_searched', 0)}"")
            
            if data['matches']:
                lines.append(""\nTop matches:"")
                for match in data['matches'][:5]:
                    lines.append(f""  {match['file']}:{match['line_number']}"")
        
        # Handle analysis results
        elif 'categories' in data and 'providers' in data:
            lines.append(""Model Analysis Summary"")
            lines.append(""="" * 50)
            lines.append(f""Base path: {data.get('base_path', 'Unknown')}"")
            lines.append(f""Total models: {data.get('total_models', 0)}"")
            
            if data.get('total_size', 0) > 0:
                size_gb = data['total_size'] / (1024 ** 3)
                lines.append(f""Total size: {size_gb:.2f} GB"")
            
            if 'insights' in data:
                lines.append(""\nInsights:"")
                for insight in data['insights']:
                    lines.append(f""  • {insight}"")
        
        # Handle list results
        elif isinstance(data, list) and data:
            lines.append(f""Results: {len(data)} items"")
            lines.append(""="" * 50)
            for i, item in enumerate(data[:10], 1):
                if isinstance(item, dict):
                    name = item.get('name', item.get('path', 'Unknown'))
                    lines.append(f""{i}. {name}"")
                else:
                    lines.append(f""{i}. {item}"")
            
            if len(data) > 10:
                lines.append(f""... and {len(data) - 10} more"")
        
        lines.append(""="" * 50)
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def test_scan_generate_parallel_config_from_model(self, runner, temp_model_dir):
        """"""Test generate-parallel-config from model search""""""
        with tempfile.TemporaryDirectory() as tmpdir:
            output_path = Path(tmpdir) / ""parallel-dev.yaml""
            
            # Change to temp_model_dir before running command
            import os
            original_cwd = os.getcwd()
            try:
                os.chdir(temp_model_dir)
                result = runner.invoke(
                    scan_app,
                    [""generate-parallel-config"", 
                     ""--source"", ""model:o1-mini"", 
                     ""--action"", ""add_tests"",
                     ""--output"", str(output_path)]
                )
            finally:
                os.chdir(original_cwd)
            
            assert result.exit_code == 0
            assert ""Generated parallel-dev YAML"" in result.stdout
            assert output_path.exists()
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def test_full_workflow(self):
        """"""Test complete workflow from scan results to YAML generation""""""
        with tempfile.TemporaryDirectory() as temp_dir:
            temp_path = Path(temp_dir)
            
            # Create test files
            model_dir = temp_path / 'models'
            model_dir.mkdir()
            (model_dir / 'user.py').write_text('class User: pass')
            (model_dir / 'product.py').write_text('class Product: pass')
            
            api_dir = temp_path / 'api'
            api_dir.mkdir()
            (api_dir / 'routes.py').write_text('def get_users(): pass')
            
            # Create generator
            generator = ParallelYAMLGenerator(base_path=temp_path)
            
            # Simulate scan results
            scan_results = {
                'matches': {
                    'model': [
                        {'path': 'models/user.py', 'type': 'python'},
                        {'path': 'models/product.py', 'type': 'python'}
                    ],
                    'api': [
                        {'path': 'api/routes.py', 'type': 'python'}
                    ]
                }
            }
            
            # Generate YAML
            config = generator.generate_from_scan_results(
                scan_results,
                action='add_type_hints',
                max_files=10
            )
            
            # Save YAML
            output_path = temp_path / 'parallel-dev.yaml'
            generator.save_yaml(config, output_path)
            
            # Verify
            assert output_path.exists()
            
            with open(output_path, 'r') as f:
                loaded = yaml.safe_load(f)
            
            assert loaded['provider'] == 'claude'
            assert len(loaded['tasks']) == 3
            assert loaded['metadata']['action'] == 'add_type_hints'
            
            # Check task content
            file_paths = [task['file'] for task in loaded['tasks']]
            assert 'models/user.py' in file_paths
            assert 'models/product.py' in file_paths
            assert 'api/routes.py' in file_paths",tests/test_scan/test_generate_parallel.py,TestGenerateParallelIntegration
survived,"    def test_scan_generate_parallel_config_project_wide(self, runner, temp_model_dir):
        """"""Test generate-parallel-config for project-wide changes""""""
        with tempfile.TemporaryDirectory() as tmpdir:
            output_path = Path(tmpdir) / ""project-wide.yaml""
            
            # Change to temp_model_dir before running command
            import os
            original_cwd = os.getcwd()
            try:
                os.chdir(temp_model_dir)
                result = runner.invoke(
                    scan_app,
                    [""generate-parallel-config"",
                     ""--project-wide"", ""*.py"",
                     ""--action"", ""add_type_hints"",
                     ""--output"", str(output_path)]
                )
            finally:
                os.chdir(original_cwd)
            
            assert result.exit_code == 0
            assert ""Generated project-wide YAML"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def generate_for_model_migration(self,
                                   old_model: str,
                                   new_model: str,
                                   files: List[str]) -> Dict[str, Any]:
        """"""Generate YAML for model migration tasks""""""
        
        tasks = []
        
        for file_path in files:
            prompt = f""Migrate code from {old_model} to {new_model}. Update import statements, "" \
                    f""API calls, method names, and parameters. Ensure compatibility with {new_model} "" \
                    f""while maintaining existing functionality. Add migration comments where significant changes are made.""
            
            tasks.append({
                'file': file_path,
                'prompt': prompt
            })
        
        config = {
            'provider': 'claude',
            'metadata': {
                'generated_at': datetime.now().isoformat(),
                'source': 'haconiwa scan generate-parallel-config',
                'migration': f""{old_model} -> {new_model}"",
                'total_tasks': len(tasks)
            },
            'tasks': tasks,
            'options': {
                'max_concurrent': 3,
                'timeout': 180,  # 3 minutes for migration tasks
                'allowed_tools': ['Read', 'Write', 'Edit', 'MultiEdit'],
                'permission_mode': 'confirmEach',
                'output_dir': f'./migration-{old_model}-to-{new_model}'
            }
        }
        
        return config
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def __init__(self):
        self.format_handlers = {
            'text': self._format_text,
            'json': self._format_json,
            'yaml': self._format_yaml,
            'summary': self._format_summary,
            'table': self._format_table,
            'tree': self._format_tree
        }
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def process_dimension_data(
        summary_df, func, dimension, all_libs, matrix_shape_exclusions
    ):
        """"""Process data for a single dimension (1D or 2D) for a specific function.""""""
        if summary_df.empty:
            return {f""{dimension}_{lib}"": ""n/a"" for lib in all_libs}

        return {
            f""{dimension}_{lib}"": get_column_value(
                summary_df, func, lib, dimension, matrix_shape_exclusions
            )
            for lib in all_libs
        }
",numbagg/test/run_benchmarks.py,
survived,"    def test_with_nans(self, func):
        """"""Test with NaN values.""""""
        # Exponential moving functions expect (obs, vars) format
        data = np.array(
            [[1, 2, np.nan], [2, 4, 1], [np.nan, 6, 2], [4, np.nan, 3]],
            dtype=np.float64,
        )
        alpha = 0.3
        result = func(data, alpha=alpha)

        # Check shape
        assert result.shape == (4, 3, 3)

        # Should handle NaN gracefully - check that we get some finite values
        assert np.any(np.isfinite(result))
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def __exit__(self, exc_type, exc_val, exc_tb):
        """"""Context manager exit - ensure connections are closed.""""""
        self.close_all_connections()
",ocode_python/core/context_manager.py,ContextManager
survived,"    def test_command_sanitizer_unix_only(self, mock_platform):
        """"""Test that Windows patterns are not applied on Unix.""""""
        sanitizer = CommandSanitizer()

        # Windows-specific patterns should not be in Unix sanitizer
        assert (
            len([p for p in sanitizer.forbidden_patterns if ""format.*[cC]:"" in p]) == 0
        )
        assert len([p for p in sanitizer.forbidden_patterns if ""taskkill"" in p]) == 0
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"def deploy_staticfiles(release: Release) -> bool:
    """"""Deploy static files to CDN.""""""
    print(""Deploying static files to cdn"")
    cc = f""public, max-age={int(datetime.timedelta(days=365).total_seconds())}""

    if not release.static_key:
        print(""No static files to deploy"")
        return True

    with tempfile.NamedTemporaryFile(suffix=os.path.basename(release.static_key)) as f:
        download_release_fileobj(release.static_key, f)
        f.flush()
        with DeploymentJob(f.name, ""ce-cdn.net"", version=release.version, cache_control=cc) as job:
            return job.run()
",bin/lib/builds_core.py,
survived,"def notify_sentry_deployment(cfg: Config, release: Release) -> None:
    """"""Notify Sentry about a deployment. Failures are logged but don't stop deployment.""""""
    try:
        print(""Marking as a release in sentry..."")
        token = get_ssm_param(""/compiler-explorer/sentryAuthToken"")
        result = requests.post(
            f""https://sentry.io/api/0/organizations/compiler-explorer/releases/{release.version}/deploys/"",
            data=dict(environment=cfg.env.value),
            headers=dict(Authorization=f""Bearer {token}""),
            timeout=30,
        )
        if not result.ok:
            print(f""Warning: Failed to notify sentry: {result.status_code}"")
            # Don't fail deployment for sentry notification failure
        else:
            print(""...done"")
    except Exception as e:
        print(f""Warning: Failed to notify sentry: {e}"")
",bin/lib/builds_core.py,
survived,"def old_deploy_staticfiles(branch: Optional[str], versionfile: str) -> None:
    """"""Deploy static files using the old method (for releases without static_key).""""""
    print(""Deploying static files"")
    downloadfile = versionfile
    filename = ""deploy.tar.xz""
    remotefile = (branch + ""/"" if branch else """") + downloadfile
    download_release_file(remotefile[1:], filename)
    os.mkdir(""deploy"")
    subprocess.call([""tar"", ""-C"", ""deploy"", ""-Jxf"", filename])
    os.remove(filename)
    subprocess.call([""aws"", ""s3"", ""sync"", ""deploy/out/dist/dist"", ""s3://compiler-explorer/dist/cdn""])
    subprocess.call([""rm"", ""-Rf"", ""deploy""])
",bin/lib/builds_core.py,
survived,"    def test_run_with_uv_with_requirements(self, mock_run):
        """"""Test run_with_uv with requirements file.""""""
        mock_run.return_value = Mock(returncode=0)
        req_path = Path(""requirements.txt"")

        with pytest.raises(SystemExit) as exc_info:
            run_with_uv(""server.py"", with_requirements=req_path)

        assert exc_info.value.code == 0

        cmd = mock_run.call_args[0][0]
        expected = [
            ""uv"",
            ""run"",
            ""--with"",
            ""fastmcp"",
            ""--with-requirements"",
            ""requirements.txt"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"def _build_tree_structure(
    node: ClusterTreeNode,
    node_id_to_cluster: dict[str, ClusterTreeNode],
    level: int = 0,
    is_last: bool = True,
    prefix: str = """",
) -> str:
    """"""Build a text representation of the hierarchical cluster tree.
    
    This is a recursive helper function used by visualise_clusters().
    
    Args:
        node: Current tree node
        node_id_to_cluster: Dictionary mapping node IDs to nodes
        level: Current depth in the tree (for indentation)
        is_last: Whether this is the last child of its parent
        prefix: Current line prefix for tree structure
        
    Returns:
        String representation of the tree structure
    """"""
    # Current line prefix (used for tree visualization symbols)
    current_prefix = prefix

    # Add the appropriate connector based on whether this is the last child
    if level > 0:
        if is_last:
            current_prefix += ""╚══ ""
        else:
            current_prefix += ""╠══ ""

    # Print the current node
    result = (
        current_prefix + node.name + "" ("" + str(node.count) + "" conversations)\n""
    )

    # Calculate the prefix for children (continue vertical lines for non-last children)
    child_prefix = prefix
    if level > 0:
        if is_last:
            child_prefix += ""    ""  # No vertical line needed for last child's children
        else:
            child_prefix += ""║   ""  # Continue vertical line for non-last child's children

    # Process children
    children = node.children
    for i, child_id in enumerate(children):
        child = node_id_to_cluster[child_id]
        is_last_child = i == len(children) - 1
        result += _build_tree_structure(
            child, node_id_to_cluster, level + 1, is_last_child, child_prefix
        )

    return result
",kura/v1/visualization.py,
survived,"    def __len__(self) -> int:
        """"""Number of steps in the pipeline.""""""
        return len(self.steps)
",bayesianbandits/pipelines/_learner.py,LearnerPipeline
