status,method,filepath,class_name
survived,"    def _load_model_info(self, model_name: str) -> Optional[Dict[str, Any]]:
        """"""Load comprehensive information about a model""""""
        from .scanner import ModelScanner
        from .analyzer import ModelAnalyzer
        
        scanner = ModelScanner(self.base_path)
        analyzer = ModelAnalyzer(self.base_path)
        
        # Search for model
        search_results = scanner.search_by_model_name(model_name, include_content=True)
        
        if not search_results['matches']:
            return None
        
        # Compile model information
        model_info = {
            'name': model_name,
            'normalized_name': search_results['normalized_name'],
            'files': [],
            'config': None,
            'readme': None,
            'examples': [],
            'requirements': [],
            'api_info': None,
            'categories': search_results.get('categories', []),
            'total_files': search_results.get('total_files', 0)
        }
        
        # Process files
        for category, files in search_results['matches'].items():
            for file_info in files:
                file_path = Path(file_info['path'])
                
                # Extract config
                if file_path.name in ['config.json', 'model_config.json']:
                    try:
                        model_info['config'] = json.loads(file_info.get('content', '{}'))
                    except:
                        pass
                
                # Extract README
                elif file_path.name.lower() in ['readme.md', 'readme.txt']:
                    model_info['readme'] = file_info.get('content', '')
                
                # Collect examples
                elif 'example' in file_path.name.lower():
                    model_info['examples'].append(file_info)
                
                # Extract requirements
                elif file_path.name in ['requirements.txt', 'requirements.yml']:
                    model_info['requirements'].append(file_info)
                
                # API information
                elif 'api' in file_path.name.lower() or 'client' in file_path.name.lower():
                    model_info['api_info'] = file_info
                
                model_info['files'].append(file_info)
        
        return model_info
",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"def compare(
    models: List[str] = typer.Argument(..., help=""Model names to compare (2 or more)""),
    path: Optional[Path] = typer.Option(None, ""--path"", ""-p"", help=""Base path to search in""),
    output: Optional[Path] = typer.Option(None, ""--output"", ""-o"", help=""Output file path""),
    format: str = typer.Option(""table"", ""--format"", ""-f"", help=""Output format"")
):
    """"""Compare multiple AI models""""""
    if len(models) < 2:
        typer.echo(""Error: At least 2 models required for comparison"", err=True)
        raise typer.Exit(1)
    
    comparator = ModelComparator(base_path=path or Path.cwd())
    
    results = comparator.compare_models(models)
    
    formatter = OutputFormatter()
    output_text = formatter.format_comparison_results(results, format)
    
    if output:
        output.write_text(output_text)
        typer.echo(f""Results saved to: {output}"")
    else:
        typer.echo(output_text)
",src/haconiwa/scan/cli.py,
survived,"    def _extract_model_name(self, path: Path) -> str:
        """"""Extract model name from path""""""
        # Try to get from config files first
        for config_file in self.config_files:
            config_path = path / config_file
            if config_path.exists():
                try:
                    if config_file.endswith('.json'):
                        with open(config_path, 'r') as f:
                            config = json.load(f)
                            if 'model_name' in config:
                                return config['model_name']
                            if 'name' in config:
                                return config['name']
                except:
                    pass
        
        # Fallback to directory name
        return path.name
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"        def build_tree(path: Path, tree: Dict[str, Any]):
            """"""Recursively build directory tree""""""
            try:
                for item in sorted(path.iterdir()):
                    if item.is_dir() and not item.name.startswith('.'):
                        tree[item.name] = {}
                        build_tree(item, tree[item.name])
                    elif item.is_file() and self._is_model_file(item):
                        if '__files__' not in tree:
                            tree['__files__'] = []
                        tree['__files__'].append({
                            'name': item.name,
                            'size': item.stat().st_size,
                            'type': self.model_extensions.get(item.suffix, 'other')
                        })
            except PermissionError:
                pass
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def list_all_models(self, 
                       category: Optional[str] = None,
                       provider: Optional[str] = None) -> List[Dict[str, Any]]:
        """"""List all available models in the directory structure""""""
        models = []
        model_dirs = defaultdict(lambda: {'files': [], 'categories': set()})
        
        for root, dirs, files in os.walk(self.base_path):
            root_path = Path(root)
            
            # Filter directories
            dirs[:] = [d for d in dirs if not self._should_ignore(root_path / d)]
            
            # Look for model-related directories
            if self._is_model_directory(root_path):
                model_name = self._extract_model_name(root_path)
                model_provider = self._extract_provider(root_path)
                model_category = self._determine_category(root_path)
                
                if category and model_category != category:
                    continue
                if provider and model_provider != provider:
                    continue
                
                for file in files:
                    file_path = root_path / file
                    if not self._should_ignore(file_path):
                        model_dirs[model_name]['files'].append(str(file_path))
                        model_dirs[model_name]['categories'].add(model_category)
                        model_dirs[model_name]['provider'] = model_provider
        
        # Convert to list format
        for model_name, info in model_dirs.items():
            models.append({
                'name': model_name,
                'provider': info.get('provider', 'Unknown'),
                'category': ', '.join(info['categories']),
                'file_count': len(info['files']),
                'files': info['files'][:5]  # First 5 files as sample
            })
        
        return sorted(models, key=lambda x: (x['provider'], x['name']))
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_simple_matrix(self, func, expected_diag):
        """"""Test simple 2x2 matrix calculation.""""""
        data = np.array([[1, 2, 3, 4], [2, 4, 6, 8]], dtype=np.float64)
        result = func(data)

        # Check shape
        assert result.shape == (2, 2)

        # Check diagonal
        if expected_diag is not None:
            assert_allclose(np.diag(result), [expected_diag, expected_diag])
        else:
            # For covariance, just check diagonal is non-negative
            assert np.all(np.diag(result) >= 0)

        # Check symmetry
        assert_allclose(result, result.T)

        # For perfect linear relationship, correlation should be 1
        if func == nancorrmatrix:
            assert_allclose(result, [[1.0, 1.0], [1.0, 1.0]])
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_consistency_vs_basic_matrix_full_window(self):
        """"""Test consistency between moving and basic matrix functions when using full window.""""""
        np.random.seed(42)

        # Create data in both conventions
        data_moving = np.random.randn(50, 4)  # (obs, vars) for moving
        data_basic = data_moving.T  # (vars, obs) for basic

        # Basic correlation using all data
        corr_basic = nancorrmatrix(data_basic)

        # Moving correlation using full window
        corr_moving = move_nancorrmatrix(data_moving, window=50)

        # Last timestep should match basic result
        assert_allclose(corr_moving[-1], corr_basic, rtol=1e-14)
",numbagg/test/test_matrix_functions.py,TestMovingMatrices
survived,"    def test_1d_array_raises_error(self, func):
        """"""Test that 1D arrays raise an appropriate error.""""""
        data_1d = np.array([1, 2, 3, 4, 5], dtype=np.float64)

        with pytest.raises(ValueError, match=""requires at least a 2D array""):
            func(data_1d)
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_three_series_consistency(self):
        """"""Test consistency for a 3x3 matrix case.""""""
        np.random.seed(444)

        # Create three time series
        n_obs = 30
        a1 = np.random.randn(n_obs)
        a2 = np.random.randn(n_obs) * 1.5 + 0.5
        a3 = np.random.randn(n_obs) * 0.8 - 0.2

        alpha = 0.35

        # Test all pairwise combinations
        pairs = [(a1, a2, 0, 1), (a1, a3, 0, 2), (a2, a3, 1, 2)]

        # Compute matrix result once
        # Exponential moving functions expect (obs, vars) format
        data_matrix = np.column_stack([a1, a2, a3])
        cov_matrix_result = move_exp_nancovmatrix(data_matrix, alpha=alpha)
        corr_matrix_result = move_exp_nancorrmatrix(data_matrix, alpha=alpha)

        for series1, series2, i, j in pairs:
            # Compute pairwise results
            cov_nonmatrix = move_exp_nancov(series1, series2, alpha=alpha)
            corr_nonmatrix = move_exp_nancorr(series1, series2, alpha=alpha)

            # Extract from matrix results
            cov_from_matrix = cov_matrix_result[:, i, j]
            corr_from_matrix = corr_matrix_result[:, i, j]

            # They should match
            assert_allclose(
                cov_nonmatrix,
                cov_from_matrix,
                rtol=1e-10,
                err_msg=f""Covariance mismatch for series {i},{j}"",
            )
            assert_allclose(
                corr_nonmatrix,
                corr_from_matrix,
                rtol=1e-10,
                err_msg=f""Correlation mismatch for series {i},{j}"",
            )

            # Also check symmetry
            assert_allclose(
                cov_matrix_result[:, i, j], cov_matrix_result[:, j, i], rtol=1e-10
            )
            assert_allclose(
                corr_matrix_result[:, i, j], corr_matrix_result[:, j, i], rtol=1e-10
            )
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def test_rolling_broadcasting_higher_dims(self, move_func):
        """"""Test that rolling functions broadcast correctly over higher dimensions.""""""
        np.random.seed(42)
        window = 5

        # 3D array: (2, 20, 4) -> output (2, 20, 4, 4) - moving functions expect (..., obs, vars)
        data_3d = np.random.randn(2, 20, 4)
        result_3d = move_func(data_3d, window=window)
        assert result_3d.shape == (2, 20, 4, 4)

        # 4D array: (2, 3, 20, 4) -> output (2, 3, 20, 4, 4) - moving functions expect (..., obs, vars)
        data_4d = np.random.randn(2, 3, 20, 4)
        result_4d = move_func(data_4d, window=window)
        assert result_4d.shape == (2, 3, 20, 4, 4)

        # Verify correctness - each slice should match individual computation
        for i in range(2):
            single_result = move_func(data_3d[i], window=window)
            assert_allclose(result_3d[i], single_result, rtol=1e-10)
",numbagg/test/test_matrix_functions.py,TestMovingMatrices
survived,"    def test_array_alpha(self, func):
        """"""Test with alpha as an array rather than scalar.""""""
        # Exponential moving functions expect (obs, vars) format
        data = np.array([[1, 2], [2, 4], [3, 6], [4, 8]], dtype=np.float64)
        alpha_array = np.array([0.1, 0.5, 0.9, 0.3])

        result = func(data, alpha=alpha_array)

        # Should work and produce expected shape
        assert result.shape == (4, 2, 2)

        # Should be different from constant alpha
        result_constant = func(data, alpha=0.5)
        assert not np.allclose(result, result_constant)
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def test_correlation_bounds(self):
        """"""Test that correlation values are properly bounded between -1 and 1.""""""
        # Create data with some negative correlation
        # Exponential moving functions expect (obs, vars) format
        np.random.seed(42)
        data = np.random.randn(100, 3)
        data[:, 1] = -data[:, 0] + 0.1 * np.random.randn(
            100
        )  # Strong negative correlation

        result = move_exp_nancorrmatrix(data, alpha=0.5)

        # All correlation values should be between -1 and 1
        finite_mask = np.isfinite(result)
        assert np.all(result[finite_mask] >= -1.0)
        assert np.all(result[finite_mask] <= 1.0)
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    async def test_windows_process_termination(
        self, mock_subprocess_run, mock_platform
    ):
        """"""Test Windows-specific process termination.""""""
        from ocode_python.tools.bash_tool import _process_manager

        # Mock process that needs termination
        mock_process = AsyncMock()
        mock_process.pid = 1234
        mock_process.returncode = None  # Process still running
        mock_process.terminate.return_value = None
        mock_process.wait.side_effect = asyncio.TimeoutError()
        mock_process.kill.return_value = None

        # Test that taskkill is called on Windows
        await _process_manager._terminate_process(mock_process)

        mock_subprocess_run.assert_called_with(
            [""taskkill"", ""/F"", ""/T"", ""/PID"", ""1234""], check=False, capture_output=True
        )
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"    def test_run_with_uv_with_packages(self, mock_run):
        """"""Test run_with_uv with additional packages.""""""
        mock_run.return_value = Mock(returncode=0)

        with pytest.raises(SystemExit) as exc_info:
            run_with_uv(""server.py"", with_packages=[""pandas"", ""numpy""])

        assert exc_info.value.code == 0

        cmd = mock_run.call_args[0][0]
        expected = [
            ""uv"",
            ""run"",
            ""--with"",
            ""fastmcp"",
            ""--with"",
            ""pandas"",
            ""--with"",
            ""numpy"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"    def __init__(self, checkpoint_dir: str, *, enabled: bool = True):
        """"""Initialize checkpoint manager.
        
        Args:
            checkpoint_dir: Directory for saving checkpoints
            enabled: Whether checkpointing is enabled
        """"""
        self.checkpoint_dir = checkpoint_dir
        self.enabled = enabled
        
        if self.enabled:
            self.setup_checkpoint_dir()
",kura/v1/kura.py,CheckpointManager
survived,"def _build_enhanced_tree_structure(
    node: ClusterTreeNode,
    node_id_to_cluster: dict[str, ClusterTreeNode],
    level: int = 0,
    is_last: bool = True,
    prefix: str = """",
    total_conversations: int = 0,
) -> str:
    """"""Build an enhanced text representation with colors and better formatting.
    
    Args:
        node: Current tree node
        node_id_to_cluster: Dictionary mapping node IDs to nodes
        level: Current depth in the tree (for indentation)
        is_last: Whether this is the last child of its parent
        prefix: Current line prefix for tree structure
        total_conversations: Total conversations for percentage calculation
        
    Returns:
        String representation of the enhanced tree structure
    """"""
    # Color scheme based on level
    colors = [""bright_cyan"", ""bright_green"", ""bright_yellow"", ""bright_magenta"", ""bright_blue""]
    colors[level % len(colors)]
    
    # Current line prefix (used for tree visualization symbols)
    current_prefix = prefix

    # Add the appropriate connector based on whether this is the last child
    if level > 0:
        if is_last:
            current_prefix += ""╚══ ""
        else:
            current_prefix += ""╠══ ""

    # Calculate percentage of total conversations
    percentage = (node.count / total_conversations * 100) if total_conversations > 0 else 0
    
    # Create progress bar for visual representation
    bar_width = 20
    filled_width = int((node.count / total_conversations) * bar_width) if total_conversations > 0 else 0
    progress_bar = ""█"" * filled_width + ""░"" * (bar_width - filled_width)
    
    # Build the line with enhanced formatting
    result = f""{current_prefix}🔸 {node.name}\n""
    result += f""{prefix}{'║   ' if not is_last and level > 0 else '    '}📊 {node.count:,} conversations ({percentage:.1f}%) [{progress_bar}]\n""
    
    # Add description if available and not too long
    if hasattr(node, 'description') and node.description and len(node.description) < 100:
        result += f""{prefix}{'║   ' if not is_last and level > 0 else '    '}💭 {node.description}\n""
    
    result += ""\n""

    # Calculate the prefix for children
    child_prefix = prefix
    if level > 0:
        if is_last:
            child_prefix += ""    ""
        else:
            child_prefix += ""║   ""

    # Process children
    children = node.children
    for i, child_id in enumerate(children):
        child = node_id_to_cluster[child_id]
        is_last_child = i == len(children) - 1
        result += _build_enhanced_tree_structure(
            child, node_id_to_cluster, level + 1, is_last_child, child_prefix, total_conversations
        )

    return result
",kura/v1/visualization.py,
survived,"    def embeddable_text(self) -> str:
        return f""Summary: {self.summary}\nRequest: {self.request}\nTask: {self.task}\nLanguages: {self.languages}\nAssistant Errors: {self.assistant_errors}""
",kura/types/summarisation.py,GeneratedSummary
survived,"    def test_ab_testing_scenario(self):
        """"""Test A/B testing scenario with preprocessing.""""""
        # Create treatment arms
        arms = make_arms([""control"", ""treatment""])
        agent = Agent(arms, EpsilonGreedy(epsilon=0.1), random_seed=42)

        # No preprocessing needed for A/B test
        pipeline = AgentPipeline([], agent)

        # Run A/B test
        n_experiments = 100
        rewards = []

        for _ in range(n_experiments):
            assignment = pipeline.pull()[0]

            # Simulate reward based on assignment
            if assignment == ""treatment"":
                reward = np.random.normal(0.12, 0.1)  # Better performance
            else:
                reward = np.random.normal(0.10, 0.1)  # Baseline

            rewards.append(reward)
            pipeline.update(np.array([reward]))

        # Check that we collected data
        assert len(rewards) == n_experiments
",tests/test_agent_pipeline.py,TestIntegrationScenarios
survived,"    def pull(
        self, *, top_k: Optional[int] = None
    ) -> Union[List[TokenType], List[List[TokenType]]]:
        """"""Choose arm(s) and pull.

        Parameters
        ----------
        top_k : int, optional
            Number of arms to select. If None (default), selects single
            best arm.

        Returns
        -------
        List[TokenType] or List[List[TokenType]]
            If top_k is None: List containing single action token
            If top_k is int: List containing list of action tokens
        """"""
        if top_k is None:
            return self._agent.pull()
        else:
            return self._agent.pull(top_k=top_k)
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"    def test_feature_engineering_pipeline(self):
        """"""Test complex feature engineering pipeline.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)

        # Complex feature engineering
        def add_interactions(X):
            """"""Add interaction terms.""""""
            # X shape: (n_samples, 2)
            interactions = X[:, 0:1] * X[:, 1:2]  # x1 * x2
            return np.c_[X, interactions]

        def add_polynomials(X):
            """"""Add polynomial features.""""""
            # X shape: (n_samples, 3) after interactions
            squared = X**2
            return np.c_[X, squared]

        def normalize_features(X):
            """"""Simple normalization.""""""
            return X / (np.linalg.norm(X, axis=1, keepdims=True) + 1e-8)

        steps = [
            (""interactions"", FunctionTransformer(add_interactions)),
            (""polynomials"", FunctionTransformer(add_polynomials)),
            (""normalize"", FunctionTransformer(normalize_features)),
        ]

        pipeline = ContextualAgentPipeline(steps, agent)

        # Test with raw features
        X = np.array([[1.0, 2.0], [3.0, 4.0], [5.0, 6.0]])

        # Check transformation
        transformed = pipeline.transform(X)
        assert transformed.shape[1] == 6  # 2 original + 1 interaction + 3 squared

        # Test full pipeline
        actions = pipeline.pull(X)
        assert len(actions) == 3

        y = np.array([1.0, 2.0, 3.0])
        pipeline.update(X, y)
",tests/test_agent_pipeline.py,TestIntegrationScenarios
survived,"    def test_factory_isinstance_check(self):
        """"""Test factory function's isinstance logic for dispatch.""""""
        arms = make_arms(range(3))

        # Test that Agent gets NonContextualAgentPipeline
        agent = Agent(arms, ThompsonSampling())
        pipeline = AgentPipeline([(""identity"", FunctionTransformer())], agent)
        assert isinstance(pipeline, NonContextualAgentPipeline)

        # Test that ContextualAgent gets ContextualAgentPipeline
        contextual_agent = ContextualAgent(arms, ThompsonSampling())
        contextual_pipeline = AgentPipeline(
            [(""identity"", FunctionTransformer())], contextual_agent
        )
        assert isinstance(contextual_pipeline, ContextualAgentPipeline)
",tests/test_agent_pipeline.py,TestAgentPipelineFactory
survived,"    def test_named_steps_property(self):
        """"""Test named_steps property.""""""
        scaler = StandardScaler()
        learner = MockLearner()
        pipeline = LearnerPipeline(steps=[(""scale"", scaler)], learner=learner)

        named_steps = pipeline.named_steps
        assert named_steps[""scale""] is scaler
",tests/test_learner_pipeline.py,TestLearnerPipelineProperties
survived,"    def test_valid_initialization_with_transformers(self):
        """"""Test initialization with transformers.""""""
        mock_learner = MockLearner()
        pipeline = LearnerPipeline(
            steps=[(""scale"", StandardScaler())],
            learner=mock_learner
        )

        assert len(pipeline.steps) == 1
        assert pipeline.learner is mock_learner
",tests/test_learner_pipeline.py,TestLearnerPipelineInit
survived,"    def test_validate_empty_steps(self):
        """"""Test validation with empty steps.""""""
        with pytest.raises(ValueError, match=""Pipeline steps cannot be empty""):
            _validate_steps([])
",tests/test_agent_pipeline.py,TestValidateSteps
survived,"    def predict(self, X):
        self.predict_calls.append(X)
        return np.zeros(len(X))
",tests/test_learner_pipeline.py,MockLearner
survived,"    def test_pipeline_len_and_getitem_edge_cases(self):
        """"""Test pipeline length and indexing edge cases.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())

        # Empty pipeline (though not allowed by validation)
        # We'll test NonContextualAgentPipeline which allows empty steps
        arms2 = make_arms(range(3))
        agent2 = Agent(arms2, ThompsonSampling())
        empty_pipeline = NonContextualAgentPipeline([], agent2)

        assert len(empty_pipeline) == 0
        assert empty_pipeline.named_steps == {}

        # Test negative indexing
        steps = [(""a"", FunctionTransformer()), (""b"", FunctionTransformer())]
        pipeline = ContextualAgentPipeline(steps, agent)

        assert pipeline[-1] == steps[-1]
        assert pipeline[-2] == steps[-2]
",tests/test_agent_pipeline.py,TestCoverage
survived,"    def decay(
        self,
        X: Any,
        decay_rate: Optional[float] = None,
    ) -> None:
        """"""Decay all arms of the wrapped agent.

        Parameters
        ----------
        X : Any
            Input data to transform and use for decaying the arms.
            Will be transformed through the pipeline steps to ContextType.
        decay_rate : Optional[float], default=None
            Decay rate to use for decaying the arms.
        """"""
        X_transformed = self.transform(X)
        self._agent.decay(X_transformed, decay_rate=decay_rate)
",bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline
survived,"    def arms(self):
        """"""Get the arms from the wrapped agent.""""""
        return self._agent.arms
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"    def test_update_with_sample_weight(self):
        """"""Test update method with sample weights.""""""
        arms = make_arms(range(3))
        agent = Agent(arms, ThompsonSampling(), random_seed=42)
        steps = []

        pipeline = NonContextualAgentPipeline(steps, agent)

        y = np.array([1.0, 2.0])
        sample_weight = np.array([1.0, 0.1])

        # Pull to set arm_to_update
        pipeline.pull()

        # Should not raise
        pipeline.update(y, sample_weight=sample_weight)
",tests/test_agent_pipeline.py,TestNonContextualAgentPipeline
survived,"    def test_decay(self):
        """"""Test decay method.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())
        steps = [(""identity"", FunctionTransformer())]

        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[1.0]])

        # Should not raise
        pipeline.decay(X, decay_rate=0.5)
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
