repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestWindowsCompatibility,test_unix_script_execution_with_chmod,1,noref_survived,7,355,36,10,6,0,0,0,1,1,0,0,0,4,0,1,0.0,0,4,4,0.0,0,0,9.8,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestWindowsPathValidation,test_windows_drive_letter_paths,1,noref_survived,13,701,61,8,5,0,0,0,1,1,0,0,0,3,0,3,0.0,2,1,3,0.0588235294117647,0,0,6.333333333333333,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_cli.py,TestMainCLI,test_build_uv_command_with_python_version,1,noref_survived,14,440,43,7,7,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,1,1,0.0,0,0,5.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_run_with_uv.py,TestRunWithUv,test_run_with_uv_project,1,noref_survived,19,655,88,5,5,0,0,0,1,1,0,0,0,4,0,3,13.931568569324174,1,2,5,0.0,0,0,7.0,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/visualization.py,,visualise_from_checkpoint_manager,1,noref_survived,18,1446,96,63,4,0,0,0,0,0,0,0,0,1,0,5,30.880904142633646,3,4,7,0.0,0,0,12.6,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/visualization.py,,visualise_clusters,1,noref_survived,24,2203,148,139,2,0,0,0,0,0,0,0,0,6,1,7,20.67970000576925,2,2,9,0.0555555555555555,0,0,12.25,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,decay,1,noref_survived,2,317,28,21,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,1,0.0,0,0,7.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestContextualAgentPipeline,test_pull_without_top_k,1,noref_survived,9,489,98,5,5,0,0,0,1,1,0,0,0,6,0,3,4.754887502163469,0,1,11,0.0,0,0,4.857142857142857,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestNonContextualAgentPipeline,test_pull_with_top_k,1,noref_survived,8,385,69,5,5,0,0,0,1,1,0,0,0,5,0,3,13.931568569324174,0,1,8,0.0,0,0,6.333333333333333,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestAgentPipelineFactory,test_factory_preserves_functionality,1,noref_survived,13,784,130,5,4,0,0,0,1,1,0,0,0,10,0,3,25.26619429851844,0,1,16,0.0952380952380952,0,0,8.545454545454545,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,,_transform_data,1,noref_survived,17,1056,82,18,2,0,0,0,0,0,1,0,1,2,0,5,15.509775004326936,3,2,5,0.04,1,0,4.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,__len__,1,noref_survived,2,108,16,6,1,0,0,0,0,0,0,1,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestErrorHandling,test_transformer_error_propagation,1,noref_survived,10,570,87,7,4,0,0,0,1,1,0,0,0,5,0,1,0.0,1,1,10,0.0,0,0,4.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestIntegrationScenarios,add_interactions,1,noref_survived,3,214,35,3,2,0,0,0,0,1,0,0,1,1,0,1,4.754887502163469,0,1,0,0.2,0,0,6.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestCoverage,test_noncontextual_pipeline_policy_setter,1,noref_survived,7,389,54,6,5,0,0,0,1,1,0,0,0,5,0,2,4.754887502163469,0,1,6,0.0,0,0,6.2,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,__init__,1,noref_survived,8,280,45,0,1,0,0,0,0,0,0,1,0,2,0,2,0.0,0,3,1,0.0,0,0,6.666666666666667,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineTransformers,double_transform,1,noref_survived,2,58,10,0,2,0,0,0,0,1,0,0,1,0,0,1,4.754887502163469,0,1,0,0.0,0,0,1.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,MockLearner,decay,1,noref_survived,2,93,26,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,1,0.0,0,0,5.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestContextualAgentPipeline,test_update,1,noref_survived,11,676,107,3,2,0,0,0,1,1,0,0,0,7,0,2,4.754887502163469,0,1,11,0.15,0,0,4.875,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,policy,1,noref_survived,2,115,16,7,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,2,0,0.0,0,0,4.5,survived
pdm,https://github.com/pdm-project/pdm/pull/3575,tests/test_formats.py,,test_export_from_pylock_not_empty,1,noref_survived,11,906,132,11,6,0,0,0,1,1,0,0,0,4,0,7,68.0,1,2,11,0.1666666666666666,0,1,6.333333333333333,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_identify_file_modifications,1,noref_survived,2,198,31,5,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_extract_code_patterns,1,noref_survived,3,328,50,7,3,0,0,0,0,0,1,0,1,1,0,1,0.0,0,3,0,0.2,0,0,9.25,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_generate_failure_actions,1,noref_survived,2,213,24,7,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,6.5,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,enhance_prompt_with_context,1,noref_survived,13,1169,27,29,4,0,0,0,0,0,0,0,1,1,0,1,0.0,0,3,4,0.1794871794871795,0,0,10.5,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,test_context_agent.py,,test_backward_compatibility,1,noref_survived,22,1342,100,7,3,0,0,0,1,1,0,0,1,3,6,4,0.0,2,0,9,0.1351351351351351,1,0,12.666666666666666,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_generate_prp_success_criteria,1,noref_survived,2,208,24,5,4,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,autogpt_platform/backend/backend/blocks/test/test_smart_decision_maker.py,,test_smart_decision_maker_tracks_llm_stats,1,noref_survived,40,2189,221,8,7,0,0,0,1,1,0,0,0,11,0,8,70.32403072095333,2,0,6,0.109090909090909,0,0,8.75,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/os_environ_delete_in_test.py,OsEnvironDeleteInTest,check,1,noref_survived,5,361,66,8,1,0,0,0,0,1,0,0,1,1,0,3,27.0,1,2,3,0.0,0,0,6.666666666666667,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/invalid_abstract_method.py,InvalidAbstractMethod,check,1,noref_survived,4,233,36,0,1,0,0,0,0,0,0,0,1,0,0,2,4.754887502163469,0,2,2,0.0,0,0,6.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/implicit_optional.py,ImplicitOptional,check,1,noref_survived,5,420,43,26,1,0,0,0,0,0,0,0,1,0,0,3,24.0,0,1,3,0.0,0,0,4.0,survived
spy,https://github.com/spylang/spy/pull/134,spy/tests/compiler/test_opimpl.py,TestOpImpl,test_new_OpArg,1,noref_survived,21,889,91,0,4,0,0,0,1,1,0,0,0,3,0,9,59.794705707972525,0,1,5,0.074074074074074,0,0,7.5,survived
ontology-access-kit,https://github.com/INCATools/ontology-access-kit/pull/831,src/oaklib/implementations/ols/ols_implementation.py,BaseOlsImplementation,definition,1,noref_survived,13,918,104,39,1,0,0,0,0,0,0,0,1,4,0,6,30.0,2,3,2,0.0,1,1,4.666666666666667,survived
ontology-access-kit,https://github.com/INCATools/ontology-access-kit/pull/831,tests/test_implementations/test_ols.py,TestOlsImplementation,test_label,1,noref_survived,5,429,38,7,2,0,0,0,1,1,0,0,0,2,0,1,0.0,0,2,4,0.2727272727272727,0,0,6.333333333333333,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancovmatrix.py,TestNanCovMatrix,test_constant_variable,1,noref_survived,8,528,101,0,3,0,0,0,1,1,0,0,0,2,0,6,45.0,0,1,2,0.2307692307692307,0,0,4.666666666666667,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancovmatrix.py,TestNanCovMatrix,test_dtype_preservation,1,noref_survived,7,372,72,0,3,0,0,0,1,1,0,0,0,4,0,3,12.0,0,1,6,0.2,0,0,6.4,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/funcs.py,,nancorrmatrix,1,noref_survived,49,2535,337,23,1,0,0,0,0,0,0,0,0,26,0,16,516.2341910549894,5,2,12,0.1,0,0,5.380952380952381,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_get_prompt_on_parent_server,1,noref_survived,16,845,126,0,6,0,0,0,1,1,0,0,0,0,0,7,0.0,1,5,9,0.0,0,0,13.6,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_list_resource_templates_on_nested_server,1,noref_survived,28,1288,171,0,7,0,0,0,1,1,0,0,0,0,0,11,0.0,1,5,13,0.0,0,0,13.6,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,progress_tool,1,noref_survived,2,139,28,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,7.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_handler,1,noref_survived,7,285,42,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,1,0.0,0,0,7.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_list_prompts,1,ref_deleted_method,27,1534,156,4,2,0,0,0,0,0,1,0,1,4,0,7,4.754887502163469,5,2,11,0.0588235294117647,1,0,9.714285714285714,deleted
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_middleware_list_resource_templates,1,ref_deleted_method,19,1170,126,14,4,0,0,0,0,0,1,0,1,3,0,1,0.0,2,1,6,0.064516129032258,0,0,9.0,deleted
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_read_resource_on_parent_server,1,noref_survived,16,846,120,0,6,0,0,0,1,1,0,0,0,0,0,7,0.0,1,5,9,0.0,0,0,13.6,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestMiddlewareHooks,test_call_tool,1,noref_survived,10,599,102,0,3,0,0,0,1,1,0,0,0,0,0,6,0.0,1,3,7,0.0,0,0,11.333333333333334,survived
Qcodes,https://github.com/microsoft/Qcodes/pull/7213,tests/dataset/test_export_datasets_and_create_metadata_db.py,,test_export_datasets_empty_database,1,noref_survived,13,724,72,6,5,0,0,0,1,1,0,0,0,5,0,2,39.86313713864836,1,0,7,0.15,0,0,11.2,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/51,src/meta_agent/policy.py,PolicyChecker,_make_check,1,noref_survived,12,607,88,0,2,0,0,0,0,0,1,0,1,0,0,2,4.754887502163469,2,2,3,0.0,0,0,1.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/51,src/meta_agent/policy.py,PolicyChecker,add_from_config,1,noref_survived,16,872,131,5,3,0,0,0,0,0,0,0,1,1,0,2,4.754887502163469,3,2,6,0.0,0,0,5.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2645,scripts/verify_workbox_hash.py,,compute_hash,1,noref_survived,5,186,43,0,2,0,0,0,0,0,0,0,1,3,0,1,0.0,0,1,5,0.0,0,0,5.0,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,,boom,1,noref_survived,2,68,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,1.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/926,tests/test_api_server.py,,test_background_run_direct,1,noref_survived,17,817,164,10,4,0,0,0,1,1,0,0,0,5,0,3,28.529325012980813,0,2,11,0.0,0,0,5.857142857142857,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/167,alpha_factory_v1/tests/test_edge_runner_main.py,EdgeRunnerMainInvokesRun,test_main_happy_path,1,noref_survived,24,792,111,0,4,0,0,0,1,1,0,0,0,2,0,1,0.0,0,5,13,0.0,0,0,7.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,src/agents/self_improver_agent.py,,_files_from_diff,1,noref_survived,12,444,105,0,3,0,0,0,0,0,1,0,1,4,0,7,27.0,3,1,10,0.0,0,0,4.4,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1315,tests/test_safety_agent.py,CaptureBus,__init__,1,noref_survived,3,160,40,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,0,2,2,0.0,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1315,tests/test_safety_agent.py,,test_blocked_payload_not_stored,1,noref_survived,16,809,155,10,5,0,0,0,1,1,0,0,0,7,0,6,62.907475208398566,1,1,12,0.0,0,0,6.125,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/pollinations.py,PollinationsAI,__init__,1,noref_survived,19,1178,106,34,1,0,0,0,0,0,0,1,0,6,0,2,0.0,1,3,4,0.0,0,0,6.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/aiarta.py,AIArtaImager,create_token,1,noref_survived,11,720,110,5,2,0,0,0,0,0,0,0,1,5,0,3,2.0,1,2,6,0.0555555555555555,0,0,8.428571428571429,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/imgsys.py,ImgSys,generate,1,noref_survived,44,2644,274,55,1,0,0,0,0,0,0,0,1,10,0,9,95.90827503317318,4,4,19,0.0833333333333333,1,0,8.153846153846153,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/magicstudio.py,MagicStudioImager,generate,1,noref_survived,38,1459,194,8,1,0,0,0,0,0,0,0,1,4,0,8,60.91767875292166,4,5,13,0.0,1,0,7.375,survived
klongpy,https://github.com/briangu/klongpy/pull/46,klongpy/autograd.py,,numeric_grad,1,noref_survived,15,541,134,6,2,0,0,0,0,0,0,0,1,11,0,2,62.907475208398566,1,3,7,0.0,0,0,3.2,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,close,1,noref_survived,2,120,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/telemetry_client.py,TCPConnector,__init__,1,noref_survived,2,55,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0,3,0,0.0,0,0,2.333333333333333,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/161,tests/ux/test_interactive.py,,test_form,1,noref_survived,6,253,59,0,2,0,0,0,1,1,0,0,0,3,0,2,4.754887502163469,0,1,5,0.0,0,0,7.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/161,tests/ux/test_interactive.py,,test_ask,1,noref_survived,4,161,31,0,2,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,0,1,3,0.0,0,0,8.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/211,tests/test_base_helpers.py,TestPromMetrics,test_prom_metrics_stub,1,noref_survived,22,795,137,0,4,0,0,0,1,1,0,0,1,10,0,1,0.0,0,1,5,0.0,0,0,5.833333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/214,tests/test_agents_registry.py,TestAgentRegistryFunctions,test_ping_capability_present,1,noref_survived,12,502,64,0,4,0,0,0,1,1,0,0,0,2,0,1,0.0,0,1,4,0.0769230769230769,0,0,4.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/216,tests/test_manufacturing_agent.py,TestManufacturingAgent,test_build_async_returns_ops,1,noref_survived,8,418,98,0,5,0,0,0,1,1,0,0,0,4,0,1,0.0,0,1,6,0.0,0,0,4.8,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/226,tests/test_alpha_agi_business_3_v1.py,TestAlphaAgiBusiness3Demo,test_run_cycle_negative_delta_g_posts_job,1,noref_survived,19,663,114,0,8,0,0,0,1,1,0,0,1,3,0,1,0.0,0,1,8,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/226,tests/test_alpha_agi_business_3_v1.py,TestAlphaAgiBusiness3Demo,test_cli_execution,1,noref_survived,7,355,55,0,3,0,0,0,1,1,0,0,0,1,0,1,0.0,0,1,2,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/226,tests/test_alpha_agi_business_3_v1.py,TestAlphaAgiBusiness3Demo.LowFin,latent_work,1,noref_survived,2,70,10,0,2,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,0,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/242,tests/test_muzero_planning.py,TestMiniMu,test_play_episode,1,noref_survived,5,243,51,0,3,0,0,0,1,1,0,0,0,1,0,1,0.0,0,1,5,0.0,0,0,5.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1035,tests/test_rate_limiter_eviction.py,,_call_next,1,noref_survived,2,72,16,0,2,0,0,0,0,1,1,0,1,0,0,1,0.0,0,1,1,0.0,0,0,1.0,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,list_products,1,noref_survived,32,1424,224,7,2,0,0,0,0,0,0,0,1,9,0,3,51.89147427955947,2,4,15,0.075,0,0,6.846153846153846,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,tests/test_sqlalchemy_integration.py,TestComplexScenarios,test_full_ecommerce_model,1,noref_survived,78,4758,692,6,4,0,0,0,1,1,0,0,0,37,0,15,132.0,1,1,38,0.0471698113207547,0,0,8.736842105263158,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/alpha_asi_world_model/alpha_asi_world_model_demo_v4.py,Repr,forward,1,noref_survived,1,55,20,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,2,2,0.0,0,0,2.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,alpha_factory_v1/demos/meta_agentic_agi/agents/agent_base.py,LMClient,_parse,1,noref_survived,4,155,30,0,1,0,0,0,0,0,1,0,1,0,0,2,4.754887502163469,1,2,2,0.0,0,0,3.0,survived
