status,method,filepath,class_name
survived,"    def teardown_method(self):
        """"""Cleanup test environment""""""
        import shutil
        if self.temp_dir.exists():
            shutil.rmtree(self.temp_dir)
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def _generate_development_guide(self, model_info: Dict[str, Any]) -> str:
        """"""Generate a development guide""""""
        lines = [
            f""# Development Guide: {model_info['name']}"",
            f""\nGenerated on: {datetime.now().strftime('%Y-%m-%d %H:%M:%S')}"",
            ""\n## Overview"",
            f""\nThis guide provides development information for working with {model_info['name']}.""
        ]
        
        # Model information
        if model_info['config']:
            lines.extend([
                ""\n## Model Configuration"",
                ""\n```json"",
                json.dumps(model_info['config'], indent=2),
                ""```""
            ])
        
        # Categories
        if model_info['categories']:
            lines.extend([
                ""\n## Categories"",
                f""\nThis model is categorized as: {', '.join(model_info['categories'])}""
            ])
        
        # File structure
        lines.extend([
            ""\n## File Structure"",
            f""\nTotal files: {model_info['total_files']}"",
            ""\n### Key Files:""
        ])
        
        for file_info in model_info['files'][:10]:  # First 10 files
            lines.append(f""- `{file_info['path']}` ({file_info['type']})"")
        
        # Requirements
        if model_info['requirements']:
            lines.extend([
                ""\n## Requirements"",
                ""\n### Dependencies:""
            ])
            
            for req_file in model_info['requirements']:
                if req_file.get('content'):
                    lines.append(f""\nFrom `{req_file['name']}`:"")
                    lines.append(""```"")
                    lines.append(req_file['content'][:500])  # First 500 chars
                    if len(req_file['content']) > 500:
                        lines.append(""..."")
                    lines.append(""```"")
        
        # API Usage
        if model_info['api_info']:
            lines.extend([
                ""\n## API Integration"",
                f""\nAPI file found: `{model_info['api_info']['path']}`"",
                ""\nRefer to this file for API integration details.""
            ])
        
        # Examples
        if model_info['examples']:
            lines.extend([
                ""\n## Examples"",
                ""\n### Available Examples:""
            ])
            
            for example in model_info['examples'][:5]:
                lines.append(f""- `{example['path']}`"")
        
        # Getting Started
        lines.extend([
            ""\n## Getting Started"",
            ""\n### 1. Setup Environment"",
            ""```bash"",
            ""# Create virtual environment"",
            ""python -m venv venv"",
            ""source venv/bin/activate  # On Windows: venv\\Scripts\\activate"",
            """",
            ""# Install dependencies"",
            ""pip install -r requirements.txt"",
            ""```"",
            ""\n### 2. Load Model"",
            ""```python"",
            f""# Example code to load {model_info['name']}"",
            ""import json"",
            """",
            ""# Load configuration"",
            ""with open('config.json', 'r') as f:"",
            ""    config = json.load(f)"",
            """",
            ""# Initialize model (framework-specific)"",
            ""# Add your model initialization code here"",
            ""```""
        ])
        
        # Best Practices
        lines.extend([
            ""\n## Best Practices"",
            ""\n1. **Version Control**: Track model versions and configurations"",
            ""2. **Testing**: Implement comprehensive tests for model inference"",
            ""3. **Documentation**: Keep documentation up-to-date with model changes"",
            ""4. **Performance**: Monitor and optimize inference performance"",
            ""5. **Security**: Validate inputs and handle errors gracefully""
        ])
        
        # Additional Resources
        lines.extend([
            ""\n## Additional Resources"",
            ""\n- Model documentation: Check README files in the model directory"",
            ""- Examples: Review example files for usage patterns"",
            ""- Configuration: Refer to config files for model parameters""
        ])
        
        return ""\n"".join(lines)
",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"    def get_directory_structure(self) -> Dict[str, Any]:
        """"""Get hierarchical directory structure""""""
        structure = {}
        
        def build_tree(path: Path, tree: Dict[str, Any]):
            """"""Recursively build directory tree""""""
            try:
                for item in sorted(path.iterdir()):
                    if item.is_dir() and not item.name.startswith('.'):
                        tree[item.name] = {}
                        build_tree(item, tree[item.name])
                    elif item.is_file() and self._is_model_file(item):
                        if '__files__' not in tree:
                            tree['__files__'] = []
                        tree['__files__'].append({
                            'name': item.name,
                            'size': item.stat().st_size,
                            'type': self.model_extensions.get(item.suffix, 'other')
                        })
            except PermissionError:
                pass
        
        build_tree(self.base_path, structure)
        return structure
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def _get_context(self, lines: List[str], index: int, context_lines: int) -> List[str]:
        """"""Get context lines around a match""""""
        start = max(0, index - context_lines)
        end = min(len(lines), index + context_lines + 1)
        return lines[start:end]
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def _get_file_info(self, file_path: Path, include_content: bool = False) -> Dict[str, Any]:
        """"""Get information about a file""""""
        info = {
            'path': str(file_path.relative_to(self.base_path)),
            'name': file_path.name,
            'type': self.file_type_mappings.get(file_path.suffix, 'other'),
            'size': file_path.stat().st_size
        }
        
        if include_content and info['size'] < 1024 * 1024:  # Max 1MB
            try:
                info['content'] = file_path.read_text(encoding='utf-8', errors='ignore')
            except:
                info['content'] = None
        
        return info
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def _generate_insights(self, analysis: Dict[str, Any]) -> List[str]:
        """"""Generate insights from analysis""""""
        insights = []
        
        # Model count insight
        if analysis['total_models'] > 0:
            insights.append(f""Found {analysis['total_models']} models across {len(analysis['categories'])} categories"")
        
        # Size insight
        if analysis['total_size'] > 0:
            size_gb = analysis['total_size'] / (1024 ** 3)
            insights.append(f""Total model storage: {size_gb:.2f} GB"")
        
        # Format insights
        if analysis['model_formats']:
            most_common = max(analysis['model_formats'].items(), key=lambda x: x[1])
            insights.append(f""Most common format: {most_common[0]} ({most_common[1]} models)"")
        
        # Provider insights
        if analysis['providers']:
            provider_count = len(analysis['providers'])
            insights.append(f""Models from {provider_count} different providers"")
        
        # Category distribution
        if analysis['categories']:
            largest_category = max(analysis['categories'].items(), key=lambda x: len(x[1]))
            insights.append(f""Largest category: {largest_category[0]} with {len(largest_category[1])} models"")
        
        return insights",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def _is_model_directory(self, path: Path, files: List[str]) -> bool:
        """"""Check if directory contains model files""""""
        # Check for config files
        has_config = any(f in files for f in self.config_files)
        
        # Check for model files
        has_model = any(
            any(f.endswith(ext) for ext in self.model_extensions.keys())
            for f in files
        )
        
        # Check directory name patterns
        model_patterns = ['model', 'checkpoint', 'weights', 'ckpt']
        has_pattern = any(pattern in path.name.lower() for pattern in model_patterns)
        
        return has_config or has_model or has_pattern
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def get_column_value(summary_df, func, lib, dimension, matrix_shape_exclusions):
        """"""Extract column value for a function/library pair with matrix function handling.""""""
        matching_cols = [
            col for col in summary_df.columns if col[0].removesuffix(""_ratio"") == lib
        ]

        if not matching_cols or func not in summary_df.index:
            return ""n/a""

        # For matrix functions, try to find matrix-specific column first
        value = None
        if ""matrix"" in func:
            matrix_cols = [
                col
                for col in matching_cols
                if not any(exclusion in col[1] for exclusion in matrix_shape_exclusions)
            ]
            if matrix_cols:
                value = summary_df.loc[func, matrix_cols[0]]

        # Fallback to first column if no matrix-specific column found
        if value is None:
            value = summary_df.loc[func, matching_cols[0]]

        return value if not pd.isna(value) else ""n/a""
",numbagg/test/run_benchmarks.py,
survived,"    def test_rolling_broadcasting_higher_dims(self, move_func):
        """"""Test that rolling functions broadcast correctly over higher dimensions.""""""
        np.random.seed(42)
        window = 5

        # 3D array: (2, 20, 4) -> output (2, 20, 4, 4) - moving functions expect (..., obs, vars)
        data_3d = np.random.randn(2, 20, 4)
        result_3d = move_func(data_3d, window=window)
        assert result_3d.shape == (2, 20, 4, 4)

        # 4D array: (2, 3, 20, 4) -> output (2, 3, 20, 4, 4) - moving functions expect (..., obs, vars)
        data_4d = np.random.randn(2, 3, 20, 4)
        result_4d = move_func(data_4d, window=window)
        assert result_4d.shape == (2, 3, 20, 4, 4)

        # Verify correctness - each slice should match individual computation
        for i in range(2):
            single_result = move_func(data_3d[i], window=window)
            assert_allclose(result_3d[i], single_result, rtol=1e-10)
",numbagg/test/test_matrix_functions.py,TestMovingMatrices
survived,"    def test_with_nans(self, func):
        """"""Test with NaN values.""""""
        data = np.array(
            [[1, 2, np.nan, 4], [2, 4, 6, np.nan], [np.nan, 1, 2, 3]], dtype=np.float64
        )
        result = func(data)

        # Check shape and symmetry
        assert result.shape == (3, 3)
        assert_allclose(result, result.T, equal_nan=True)

        # For correlation, check diagonal is 1 where not NaN
        if func == nancorrmatrix:
            assert_allclose(np.diag(result), [1.0, 1.0, 1.0])
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_docker_detection(self, mock_which):
        """"""Test Docker executable detection.""""""

        # Test when Docker is available
        mock_which.return_value = ""/usr/bin/docker""
        assert shutil.which(""docker"") is not None

        # Test when Docker is not available
        mock_which.return_value = None
        assert shutil.which(""docker"") is None
",tests/unit/test_windows_compatibility.py,TestCrossPlatformDetection
survived,"    def test_build_uv_command_with_project(self):
        """"""Test building uv command with project directory.""""""
        project_path = Path(""/path/to/project"")
        cmd = _build_uv_command(""server.py"", project=project_path)
        expected = [
            ""uv"",
            ""run"",
            ""--project"",
            ""/path/to/project"",
            ""--with"",
            ""fastmcp"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_cli.py,TestMainCLI
survived,"async def summarise_conversations(
    conversations: List[Conversation],
    *,
    model: BaseSummaryModel,
    checkpoint_manager: Optional[CheckpointManager] = None
) -> List[ConversationSummary]:
    """"""Generate summaries for a list of conversations.
    
    This is a pure function that takes conversations and a summary model,
    and returns conversation summaries. Optionally uses checkpointing.
    
    The function works with any model that implements BaseSummaryModel,
    supporting heterogeneous backends (OpenAI, vLLM, Hugging Face, etc.)
    through polymorphism.
    
    Args:
        conversations: List of conversations to summarize
        model: Model to use for summarization (OpenAI, vLLM, local, etc.)
        checkpoint_manager: Optional checkpoint manager for caching
        
    Returns:
        List of conversation summaries
        
    Example:
        >>> openai_model = OpenAISummaryModel(api_key=""sk-..."")
        >>> checkpoint_mgr = CheckpointManager(""./checkpoints"")
        >>> summaries = await summarise_conversations(
        ...     conversations=my_conversations,
        ...     model=openai_model,
        ...     checkpoint_manager=checkpoint_mgr
        ... )
    """"""
    logger.info(f""Starting summarization of {len(conversations)} conversations using {type(model).__name__}"")
    
    # Try to load from checkpoint
    if checkpoint_manager:
        cached = checkpoint_manager.load_checkpoint(
            model.checkpoint_filename, 
            ConversationSummary
        )
        if cached:
            logger.info(f""Loaded {len(cached)} summaries from checkpoint"")
            return cached
    
    # Generate summaries
    logger.info(""Generating new summaries..."")
    summaries = await model.summarise(conversations)
    logger.info(f""Generated {len(summaries)} summaries"")
    
    # Save to checkpoint
    if checkpoint_manager:
        logger.info(f""Saving summaries to checkpoint: {model.checkpoint_filename}"")
        checkpoint_manager.save_checkpoint(model.checkpoint_filename, summaries)
    
    return summaries
",kura/v1/kura.py,
survived,"def _load_clusters_from_checkpoint(checkpoint_path: Union[str, Path]) -> List[Cluster]:
    """"""Load clusters from a checkpoint file.
    
    Args:
        checkpoint_path: Path to the checkpoint file
        
    Returns:
        List of clusters loaded from the checkpoint
        
    Raises:
        FileNotFoundError: If checkpoint file doesn't exist
        ValueError: If checkpoint file is malformed
    """"""
    checkpoint_path = Path(checkpoint_path)
    
    if not checkpoint_path.exists():
        raise FileNotFoundError(f""Checkpoint file not found: {checkpoint_path}"")
    
    try:
        with open(checkpoint_path) as f:
            clusters = [Cluster.model_validate_json(line) for line in f]
        logger.info(f""Loaded {len(clusters)} clusters from {checkpoint_path}"")
        return clusters
    except Exception as e:
        raise ValueError(f""Failed to load clusters from {checkpoint_path}: {e}"")
",kura/v1/visualization.py,
survived,"def _build_enhanced_tree_structure(
    node: ClusterTreeNode,
    node_id_to_cluster: dict[str, ClusterTreeNode],
    level: int = 0,
    is_last: bool = True,
    prefix: str = """",
    total_conversations: int = 0,
) -> str:
    """"""Build an enhanced text representation with colors and better formatting.
    
    Args:
        node: Current tree node
        node_id_to_cluster: Dictionary mapping node IDs to nodes
        level: Current depth in the tree (for indentation)
        is_last: Whether this is the last child of its parent
        prefix: Current line prefix for tree structure
        total_conversations: Total conversations for percentage calculation
        
    Returns:
        String representation of the enhanced tree structure
    """"""
    # Color scheme based on level
    colors = [""bright_cyan"", ""bright_green"", ""bright_yellow"", ""bright_magenta"", ""bright_blue""]
    colors[level % len(colors)]
    
    # Current line prefix (used for tree visualization symbols)
    current_prefix = prefix

    # Add the appropriate connector based on whether this is the last child
    if level > 0:
        if is_last:
            current_prefix += ""╚══ ""
        else:
            current_prefix += ""╠══ ""

    # Calculate percentage of total conversations
    percentage = (node.count / total_conversations * 100) if total_conversations > 0 else 0
    
    # Create progress bar for visual representation
    bar_width = 20
    filled_width = int((node.count / total_conversations) * bar_width) if total_conversations > 0 else 0
    progress_bar = ""█"" * filled_width + ""░"" * (bar_width - filled_width)
    
    # Build the line with enhanced formatting
    result = f""{current_prefix}🔸 {node.name}\n""
    result += f""{prefix}{'║   ' if not is_last and level > 0 else '    '}📊 {node.count:,} conversations ({percentage:.1f}%) [{progress_bar}]\n""
    
    # Add description if available and not too long
    if hasattr(node, 'description') and node.description and len(node.description) < 100:
        result += f""{prefix}{'║   ' if not is_last and level > 0 else '    '}💭 {node.description}\n""
    
    result += ""\n""

    # Calculate the prefix for children
    child_prefix = prefix
    if level > 0:
        if is_last:
            child_prefix += ""    ""
        else:
            child_prefix += ""║   ""

    # Process children
    children = node.children
    for i, child_id in enumerate(children):
        child = node_id_to_cluster[child_id]
        is_last_child = i == len(children) - 1
        result += _build_enhanced_tree_structure(
            child, node_id_to_cluster, level + 1, is_last_child, child_prefix, total_conversations
        )

    return result
",kura/v1/visualization.py,
survived,"    def test_named_steps_property(self):
        """"""Test named_steps property.""""""
        scaler = StandardScaler()
        learner = MockLearner()
        pipeline = LearnerPipeline(steps=[(""scale"", scaler)], learner=learner)

        named_steps = pipeline.named_steps
        assert named_steps[""scale""] is scaler
",tests/test_learner_pipeline.py,TestLearnerPipelineProperties
survived,"    def _apply_transformers(self, X: X_contra) -> Any:
        """"""Apply transformers to input data.

        Transformers must be either stateless or already fitted.
        """"""
        if not self.steps:
            return X

        # Apply each transformer in sequence
        result = cast(Any, X)  # Cast to Any for sklearn calls
        for name, transformer in self.steps:
            try:
                result = transformer.transform(result)
            except Exception as e:
                # Provide helpful error for common case
                if hasattr(e, ""args"") and ""not fitted"" in str(e).lower():
                    raise RuntimeError(
                        f""Transformer '{name}' is not fitted. In online learning, ""
                        f""all transformers must be either stateless or pre-fitted ""
                        f""before use. Common stateless transformers include ""
                        f""FunctionTransformer. Stateful transformers like ""
                        f""StandardScaler must be fit on historical data before ""
                        f""creating the pipeline.""
                    ) from e
                raise
        return result
",bayesianbandits/pipelines/_learner.py,LearnerPipeline
survived,"    def test_pipeline_len_and_getitem_edge_cases(self):
        """"""Test pipeline length and indexing edge cases.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())

        # Empty pipeline (though not allowed by validation)
        # We'll test NonContextualAgentPipeline which allows empty steps
        arms2 = make_arms(range(3))
        agent2 = Agent(arms2, ThompsonSampling())
        empty_pipeline = NonContextualAgentPipeline([], agent2)

        assert len(empty_pipeline) == 0
        assert empty_pipeline.named_steps == {}

        # Test negative indexing
        steps = [(""a"", FunctionTransformer()), (""b"", FunctionTransformer())]
        pipeline = ContextualAgentPipeline(steps, agent)

        assert pipeline[-1] == steps[-1]
        assert pipeline[-2] == steps[-2]
",tests/test_agent_pipeline.py,TestCoverage
survived,"    def test_decay(self):
        """"""Test decay method.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())
        steps = [(""identity"", FunctionTransformer())]

        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[1.0]])

        # Should not raise
        pipeline.decay(X, decay_rate=0.5)
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
survived,"    def test_predict_method(self):
        """"""Test predict method delegates correctly.""""""
        X = np.array([[1, 2], [3, 4]])

        # Train the pipeline first
        self.pipeline.partial_fit(X, np.array([1, 2]))

        # Now predict
        self.pipeline.predict(X)

        assert len(self.mock_learner.predict_calls) == 1
        received_X = self.mock_learner.predict_calls[0]
        assert received_X.shape == X.shape
",tests/test_learner_pipeline.py,TestLearnerPipelineInterface
survived,"    def test_sklearn_transformer_integration(self):
        """"""Test integration with sklearn transformers.""""""
        # Pre-fit scaler
        scaler = StandardScaler()
        historical_data = np.array([[1.0, 2.0], [3.0, 4.0], [5.0, 6.0]])
        scaler.fit(historical_data)

        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)

        steps = [(""scale"", scaler)]
        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[2.0, 3.0], [4.0, 5.0]])

        # Should work with pre-fitted transformer
        actions = pipeline.pull(X)
        assert len(actions) == 2

        y = np.array([1.0, 2.0])
        pipeline.update(X, y)
",tests/test_agent_pipeline.py,TestTransformationFlow
survived,"    def policy(self, value):
        """"""Set the policy on the wrapped agent.""""""
        self._agent.policy = value
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"    def _analyze_api_docs(self, project_path: str) -> Dict[str, Any]:
        """"""Analyze API documentation patterns.""""""
        return {""format"": ""openapi"", ""coverage"": ""partial""}
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
survived,"def show_context_engineering_benefits():
    """"""Demonstrate the benefits of Context Engineering vs traditional approaches.""""""
    print(""\n📊 Context Engineering Benefits"")
    print(""="" * 60)
    
    # Traditional prompt engineering approach
    print(""\n❌ Traditional Prompt Engineering:"")
    traditional_prompt = ""Create a user authentication system""
    print(f""   Prompt: '{traditional_prompt}'"")
    print(f""   Length: {len(traditional_prompt)} characters"")
    print(f""   Context: Minimal - relies on AI's general knowledge"")
    print(f""   Success Rate: Variable - depends on AI model's training"")
    
    # Context Engineering approach
    print(""\n✅ Context Engineering Approach:"")
    context_agent = create_context_agent(llm=""gpt-4o-mini"")
    
    # Generate comprehensive context
    analysis = context_agent.analyze_codebase_patterns(str(project_root))
    enhanced_prompt = context_agent.enhance_prompt_with_context(
        traditional_prompt, analysis
    )
    
    print(f""   Enhanced Prompt Length: {len(enhanced_prompt)} characters"")
    print(f""   Context: Comprehensive - includes:"")
    print(f""     • Codebase architecture analysis"")
    print(f""     • Existing patterns and conventions"")
    print(f""     • Implementation guidance"")
    print(f""     • Quality requirements"")
    print(f""     • Validation criteria"")
    print(f""   Success Rate: Higher - AI has all necessary context"")
    
    print(f""\n🎯 Context Engineering provides:"")
    print(f""   📈 10x better than prompt engineering (comprehensive vs clever wording)"")
    print(f""   📈 100x better than vibe coding (structured vs ad-hoc)"")
    print(f""   🎯 First-try implementation success through complete context"")
",examples/python/agents/context-agent.py,
survived,"    def _identify_testing_frameworks(self, project_path: str) -> List[str]:
        """"""Identify testing frameworks in use.""""""
        return [""pytest"", ""unittest""]
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
