repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestExponentialMatrices,test_three_series_consistency,1,noref_survived,34,1877,259,7,4,0,0,0,1,1,0,0,0,13,0,2,41.51317942364757,1,1,13,0.1568627450980392,0,0,9.214285714285714,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestExponentialMatrices,test_simple_matrix,1,noref_survived,16,1211,180,8,3,0,0,0,1,1,0,0,0,4,0,6,51.80615605397529,1,3,10,0.25,0,0,6.857142857142857,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,ocode_python/core/context_manager.py,ContextManager,close_all_connections,1,noref_survived,12,1036,61,53,3,0,0,0,0,0,0,0,0,1,0,5,15.509775004326936,2,1,5,0.0714285714285714,1,0,12.0,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestWindowsCompatibility,test_bash_tool_windows_shell_preparation,1,noref_survived,17,895,80,5,6,0,0,0,1,1,0,0,0,4,0,3,12.0,0,3,5,0.0869565217391304,0,0,8.0,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestWindowsCompatibility,test_windows_script_execution_no_chmod,1,noref_survived,11,925,68,11,6,0,0,0,1,1,0,0,0,6,0,1,0.0,1,4,8,0.238095238095238,0,0,9.666666666666666,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_install.py,TestClaudeDesktopInstall,test_claude_desktop_with_new_options,1,noref_survived,17,670,73,7,6,0,0,0,1,1,0,0,0,1,0,4,25.26619429851844,0,1,3,0.0,0,0,4.25,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_cli.py,TestMainCLI,test_build_uv_command_with_all_options,1,noref_survived,33,961,99,7,7,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,1,4,0.0,0,0,5.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_cli.py,TestRunCommand,test_run_command_parsing_with_new_options,1,noref_survived,23,915,104,8,7,0,0,0,1,1,0,0,0,1,0,7,68.53238859703687,0,1,3,0.0,0,0,4.25,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_install.py,TestInstallCommandParsing,test_with_requirements_option,1,noref_survived,11,721,85,7,4,0,0,0,1,1,0,0,0,2,0,4,15.509775004326936,1,1,2,0.0,0,0,6.6,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestCoverage,test_noncontextual_pipeline_decay_with_rate,1,noref_survived,5,308,43,7,6,0,0,0,1,1,0,0,0,3,0,1,0.0,0,1,6,0.0,0,0,5.25,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,MockLearner,predict,1,noref_survived,3,95,26,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,3,0.0,0,0,2.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,decay,1,noref_survived,7,571,43,43,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,3,2,0.0,0,0,7.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineIntegration,test_with_normal_regressor,1,noref_survived,15,828,145,5,4,0,0,0,1,1,0,0,0,6,0,3,12.0,0,1,11,0.1851851851851851,0,0,5.428571428571429,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestAgentPipelineFactory,test_contextual_agent_dispatch,1,noref_survived,7,429,58,7,4,0,0,0,1,1,0,0,0,4,0,3,4.754887502163469,0,1,7,0.0,0,0,5.2,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestContextualAgentPipeline,test_pull_with_top_k,1,noref_survived,9,502,102,5,5,0,0,0,1,1,0,0,0,6,0,3,13.931568569324174,0,1,11,0.0,0,0,5.571428571428571,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestErrorHandling,test_invalid_agent_type,1,noref_survived,8,849,48,7,4,0,0,0,1,1,0,0,0,4,0,1,0.0,1,1,4,0.3684210526315789,0,0,5.6,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineInterface,setup_method,1,noref_survived,5,340,56,4,2,0,0,0,0,1,0,0,0,3,0,1,0.0,0,1,5,0.1428571428571428,0,0,5.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestTransformationFlow,test_dict_vectorizer_integration,1,noref_survived,19,842,163,4,4,0,0,0,1,1,0,0,0,9,0,3,4.754887502163469,0,1,12,0.0384615384615384,0,0,6.1,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_learner.py,LearnerPipeline,__init__,1,noref_survived,16,924,110,0,1,0,0,0,0,0,0,1,0,5,0,6,11.60964047443681,2,3,7,0.1818181818181818,0,0,7.571428571428571,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestContextualAgentPipeline,test_empty_steps_error,1,noref_survived,5,303,45,5,4,0,0,0,1,1,0,0,0,2,0,1,0.0,1,1,6,0.0,0,0,4.333333333333333,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_format_prp_documentation,1,noref_survived,2,168,27,5,3,0,0,0,0,0,1,0,1,0,0,2,0.0,0,2,1,0.0,0,0,4.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_analyze_naming_conventions,1,ref_deleted_method,3,337,44,7,3,0,0,0,0,0,1,0,1,1,0,1,0.0,0,3,0,0.2,0,0,10.0,deleted
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,examples/python/concepts/context-engineering-workflow.py,ContextEngineeringWorkflow,__init__,1,noref_survived,5,192,37,0,1,0,0,0,0,0,0,1,0,3,0,1,0.0,0,3,1,0.0,0,0,6.333333333333333,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,examples/python/concepts/context-engineering-workflow.py,ContextEngineeringWorkflow,setup_agents,1,noref_survived,79,4150,171,8,2,0,0,0,0,0,0,0,0,5,0,1,0.0,0,1,5,0.0555555555555555,0,0,4.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_format_implementation_patterns,1,noref_survived,2,246,20,6,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,8.5,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_extract_architecture_guidance,1,noref_survived,2,233,20,6,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,8.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_analyze_docstring_format,1,noref_survived,2,193,28,4,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,8.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,test_context_agent.py,,test_backward_compatibility,1,noref_survived,22,1342,100,7,3,0,0,0,1,1,0,0,1,3,6,4,0.0,2,0,9,0.1351351351351351,1,0,12.666666666666666,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,autogpt_platform/backend/backend/blocks/test/test_llm.py,TestLLMStatsTracking,mock_llm_call,1,noref_survived,10,344,46,0,3,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,5.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/mlflow_class_name.py,MlflowClassName,_message,1,noref_survived,2,108,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/incorrect_type_annotation.py,IncorrectTypeAnnotation,check,1,noref_survived,2,97,20,0,1,0,0,0,0,0,0,0,1,0,0,1,4.754887502163469,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/example_syntax_error.py,ExampleSyntaxError,_message,1,noref_survived,2,80,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/webhooks/types.py,ModelVersionTagDeletedPayload,example,1,noref_survived,6,177,24,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,3.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/store/model_registry/abstract_store.py,AbstractStore,test_webhook,1,noref_survived,4,552,27,38,2,0,0,0,1,1,0,0,0,0,0,1,0.0,0,3,1,0.0,0,0,6.333333333333333,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/webhooks/types.py,RegisteredModelCreatedPayload,example,1,noref_survived,6,227,28,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,3.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,tests/webhooks/test_e2e.py,,test_webhook_test_insecure_endpoint,1,noref_survived,21,1008,133,0,5,0,0,0,1,1,0,0,0,3,0,7,66.60791492653966,0,2,5,0.1428571428571428,0,0,8.0,survived
basic-memory,https://github.com/basicmachines-co/basic-memory/pull/241,tests/cli/test_import_memory_json.py,,test_import_json_command_missing_name_key,1,noref_survived,31,1356,164,10,7,0,0,0,1,1,0,0,0,4,0,5,55.506595772116384,2,1,8,0.0789473684210526,0,0,9.2,survived
spy,https://github.com/spylang/spy/pull/134,spy/vm/opimpl.py,W_OpArg,w_get_blueval,1,noref_survived,4,207,30,0,3,0,0,0,0,0,0,0,1,0,0,2,4.754887502163469,1,2,2,0.0,0,0,4.5,survived
spy,https://github.com/spylang/spy/pull/134,spy/vm/opimpl.py,W_OpImpl,w_NEW,1,noref_survived,19,1215,158,22,2,0,0,0,0,0,0,0,1,2,0,4,13.931568569324174,2,3,10,0.1,0,0,5.8,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancovmatrix.py,TestNanCovMatrix,test_relationship_to_correlation,1,noref_survived,9,523,77,0,4,0,0,0,1,1,0,0,0,5,0,1,4.754887502163469,0,1,8,0.1333333333333333,0,0,7.666666666666667,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/funcs.py,,nancovmatrix,1,noref_survived,28,1592,214,25,1,0,0,0,0,0,0,0,0,15,0,10,240.3677461028801,5,2,9,0.1136363636363636,0,0,4.928571428571429,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/decorators.py,ndmatrix,__call__,1,noref_survived,20,1061,141,0,1,0,0,0,0,0,0,1,1,6,0,5,76.40434618240934,2,4,8,0.21875,0,0,3.7,survived
jaxls,https://github.com/brentyi/jaxls/pull/36,src/jaxls/__init__.py,_FactorDescriptor,__get__,1,ref_survived,7,263,33,0,1,0,0,0,0,0,0,1,1,0,0,1,0.0,0,3,1,0.0,0,0,4.666666666666667,survived
prefect,https://github.com/PrefectHQ/prefect/pull/18363,src/prefect/blocks/core.py,Block,_field_has_secrets,1,noref_survived,12,792,75,11,3,0,0,0,0,0,1,0,1,2,0,6,20.67970000576925,5,2,4,0.1666666666666666,0,0,8.25,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_resource_with_path,1,noref_survived,2,97,12,0,4,0,0,0,1,1,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,1.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_list_tools_on_nested_server,1,noref_survived,20,1121,171,0,6,0,0,0,1,1,0,0,0,0,0,11,0.0,1,5,13,0.0,0,0,13.6,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,,sample_tool,1,noref_survived,2,91,18,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,7.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_list_resources,1,noref_survived,31,1777,170,4,2,0,0,0,0,0,1,0,1,4,0,7,4.754887502163469,5,2,12,0.0526315789473684,1,0,11.142857142857142,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,RecordingMiddleware,record_and_call,1,noref_survived,6,295,45,0,3,0,0,0,0,1,0,0,1,1,0,1,0.0,0,2,3,0.0,0,0,7.333333333333333,survived
wvlet,https://github.com/wvlet/wvlet/pull/989,sdks/python/wvlet/__init__.py,,compile,1,noref_survived,3,438,32,34,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0,2,2,0.0,0,0,6.333333333333333,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/52,src/meta_agent/generators/regex_patterns.py,,build_default_regex_config,1,noref_survived,11,750,82,23,4,0,0,0,0,0,0,0,1,2,0,3,0.0,1,1,6,0.0476190476190476,0,1,11.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/974,src/utils/config.py,Settings,__init__,1,noref_survived,7,360,53,0,1,0,0,0,0,0,0,1,0,2,0,3,4.0,1,2,4,0.0,0,0,4.0,survived
opendbc,https://github.com/commaai/opendbc/pull/2363,opendbc/can/tests/test_define.py,TestCANDefine,test_all_dbcs,1,noref_survived,4,159,27,0,3,0,0,0,1,1,0,0,0,0,0,2,0.0,2,2,2,0.2,0,1,6.0,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,,test_shutdown_without_signal,1,noref_survived,34,1360,218,0,4,0,0,0,1,1,0,0,1,5,0,1,0.0,0,1,14,0.0,0,0,7.6,survived
claude-code-is-programmable,https://github.com/disler/claude-code-is-programmable/pull/4,claude_testing_v1.py,,run_claude_json,1,noref_survived,7,254,49,6,3,0,0,0,0,1,0,0,1,1,0,1,0.0,0,3,2,0.0,0,0,7.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,src/agents/self_improver_agent.py,,_files_from_diff,1,noref_survived,12,444,105,0,3,0,0,0,0,0,1,0,1,4,0,7,27.0,3,1,10,0.0,0,0,4.4,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1315,tests/test_safety_agent.py,,test_blocked_payload_not_stored,1,noref_survived,16,809,155,10,5,0,0,0,1,1,0,0,0,7,0,6,62.907475208398566,1,1,12,0.0,0,0,6.125,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/pixelmuse.py,PixelMuseImager,save,1,noref_survived,24,1356,180,40,1,0,0,0,0,0,0,0,1,5,0,6,97.70233280920246,2,5,13,0.0,0,0,8.5,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/pixelmuse.py,PixelMuseImager,__init__,1,noref_survived,28,1490,147,40,1,0,0,0,0,0,0,1,0,7,0,1,0.0,0,4,5,0.0,0,0,5.75,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/artbit.py,ArtbitImager,generate,1,noref_survived,30,1598,168,53,1,0,0,0,0,0,0,0,1,6,0,6,4.754887502163469,2,6,9,0.0,1,0,8.545454545454545,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/fastflux.py,FastFluxImager,__init__,1,noref_survived,17,1199,111,40,1,0,0,0,0,0,0,1,0,7,0,2,0.0,1,3,4,0.0,0,0,6.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/magicstudio.py,MagicStudioImager,save,1,noref_survived,24,987,186,6,1,0,0,0,0,0,0,0,1,6,0,6,97.70233280920246,2,5,11,0.0,0,0,7.272727272727272,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/aiarta.py,AIArtaImager,refresh_token,1,noref_survived,8,464,73,3,2,0,0,0,0,0,0,0,1,3,0,1,0.0,0,2,4,0.0,0,0,9.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2179,tests/test_llm_client_error_handling.py,,create,1,noref_survived,2,83,21,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,1,0.0,0,0,2.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/971,tests/test_retry_wrapper.py,,func,1,noref_survived,3,80,18,0,1,0,0,0,0,1,0,0,0,0,0,1,4.754887502163469,0,0,1,0.0,0,0,0.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,send,1,noref_survived,15,710,114,8,1,0,0,0,0,0,0,0,1,2,0,3,15.509775004326936,3,3,5,0.0,0,0,4.4,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,wrapped_run,1,noref_survived,13,620,90,0,2,0,0,0,0,0,0,0,1,2,0,5,19.651484454403228,2,2,6,0.0,1,0,6.25,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/llm_service.py,AiohttpPlaceholder.ClientSession,close,1,noref_survived,2,64,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/aiohttp/__init__.py,ClientSession,close,1,noref_survived,2,47,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,close,1,noref_survived,8,305,45,5,1,0,0,0,0,0,0,0,0,1,0,3,4.754887502163469,1,1,4,0.0,0,0,6.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,tests/unit/test_telemetry_client.py,,test_send_success,1,noref_survived,3,144,30,0,3,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,0,1,1,0.0,0,0,11.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,wrapped_run,1,noref_survived,13,620,90,0,2,0,0,0,0,0,0,0,1,2,0,5,19.651484454403228,2,2,6,0.0,1,0,6.25,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/telemetry_client.py,EndpointConfig,__post_init__,1,noref_survived,4,205,31,0,2,0,0,0,0,0,0,1,0,1,0,2,0.0,1,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/160,tests/ux/test_cli_output.py,,test_error_output_stderr,1,noref_survived,6,177,39,0,4,0,0,0,1,1,0,0,0,2,0,3,15.509775004326936,0,1,4,0.0,0,0,3.75,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/160,src/meta_agent/ux/cli_output.py,CLIOutput,error,1,noref_survived,2,172,43,4,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,1,0.0,0,0,5.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/211,tests/test_base_helpers.py,TestKafkaProducer,test_no_broker,1,noref_survived,6,260,41,0,3,0,0,0,1,1,0,0,0,3,0,1,0.0,0,1,3,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/212,tests/test_energy_agent_behavior.py,TestEnergyAgentBehavior,setUp,1,noref_survived,2,56,13,0,2,0,1,0,0,1,0,0,0,1,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/214,tests/test_agents_registry.py,TestAgentRegistryFunctions,test_ping_capability_present,1,noref_survived,12,502,64,0,4,0,0,0,1,1,0,0,0,2,0,1,0.0,0,1,4,0.0769230769230769,0,0,4.666666666666667,survived
