status,method,filepath,class_name
survived,"    def get_directory_structure(self) -> Dict[str, Any]:
        """"""Get hierarchical directory structure""""""
        structure = {}
        
        def build_tree(path: Path, tree: Dict[str, Any]):
            """"""Recursively build directory tree""""""
            try:
                for item in sorted(path.iterdir()):
                    if item.is_dir() and not item.name.startswith('.'):
                        tree[item.name] = {}
                        build_tree(item, tree[item.name])
                    elif item.is_file() and self._is_model_file(item):
                        if '__files__' not in tree:
                            tree['__files__'] = []
                        tree['__files__'].append({
                            'name': item.name,
                            'size': item.stat().st_size,
                            'type': self.model_extensions.get(item.suffix, 'other')
                        })
            except PermissionError:
                pass
        
        build_tree(self.base_path, structure)
        return structure
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def test_generate_project_wide(self):
        """"""Test project-wide YAML generation""""""
        # Create test files in temp directory
        src_dir = self.temp_dir / 'src'
        src_dir.mkdir()
        models_dir = src_dir / 'models'
        models_dir.mkdir()
        tests_dir = self.temp_dir / 'tests'
        tests_dir.mkdir()
        
        # Create test files
        (src_dir / 'main.py').write_text('def main(): pass')
        (src_dir / 'utils.py').write_text('def helper(): pass')
        (models_dir / 'user.py').write_text('class User: pass')
        (tests_dir / 'test_main.py').write_text('def test_main(): pass')
        
        config = self.generator.generate_project_wide(
            action='add_type_hints',
            file_pattern='*.py',
            exclude_patterns=['tests/']
        )
        
        assert config['provider'] == 'claude'
        assert config['metadata']['action'] == 'add_type_hints'
        assert config['metadata']['file_pattern'] == '*.py'
        
        # Should exclude test files
        file_names = [task['file'] for task in config['tasks']]
        assert 'tests/test_main.py' not in file_names
        for task in config['tasks']:
            assert 'tests/' not in task['file']
            assert task['prompt'] == 'Add comprehensive type hints to all functions and methods'
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"        def build_tree(node: Dict[str, Any], prefix: str = """", is_last: bool = True):
            """"""Recursively build tree representation""""""
            items = [(k, v) for k, v in node.items() if k != '__files__']
            files = node.get('__files__', [])
            
            # Add directories
            for i, (key, value) in enumerate(items):
                is_last_item = i == len(items) - 1 and not files
                
                connector = ""└── "" if is_last_item else ""├── ""
                lines.append(f""{prefix}{connector}{key}/"")
                
                if isinstance(value, dict):
                    extension = ""    "" if is_last_item else ""│   ""
                    build_tree(value, prefix + extension, is_last_item)
            
            # Add files
            for i, file_info in enumerate(files):
                is_last_file = i == len(files) - 1
                connector = ""└── "" if is_last_file else ""├── ""
                
                if isinstance(file_info, dict):
                    name = file_info.get('name', 'Unknown')
                    size = file_info.get('size', 0)
                    size_str = self._format_size(size)
                    lines.append(f""{prefix}{connector}{name} ({size_str})"")
                else:
                    lines.append(f""{prefix}{connector}{file_info}"")
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"def help():
    """"""Show detailed help for scan command""""""
    help_text = """"""
🔍 Haconiwa Scan Command - AI Model Search & Analysis

The scan command provides comprehensive search and analysis capabilities for AI model
directories, supporting model name searching, file content searching, and various 
output formats.

COMMANDS:
  model         Search by model name (with automatic prefix stripping)
  content       Search file contents with regex
  list          List all available AI models
  analyze       Analyze directory structure and categorization
  compare       Compare multiple AI models
  guide         Generate development guide for specific model
  generate-parallel-config  Generate parallel development configuration YAML

EXAMPLES:
  # Search for a model
  haconiwa scan model gpt-4
  
  # Search with prefix
  haconiwa scan model claude-3-opus --no-strip-prefix
  
  # Search content
  haconiwa scan content ""model.forward"" --type .py --context 5
  
  # List models by provider
  haconiwa scan list --provider openai --format json
  
  # Analyze directory
  haconiwa scan analyze --show-structure
  
  # Compare models
  haconiwa scan compare gpt-4 claude-3-opus
  
  # Generate guide
  haconiwa scan guide gpt-4 --type quickstart --output guide.md
  
  # Generate parallel development configuration YAML
  haconiwa scan generate-parallel-config --source model:gpt-4 --action add_tests
  haconiwa scan generate-parallel-config --example
  haconiwa scan generate-parallel-config --migration gpt-3.5:gpt-4 --max-files 20
  haconiwa scan generate-parallel-config --project-wide ""*.py"" --action add_type_hints

For more information on a specific command, use:
  haconiwa scan <command> --help
    """"""
    typer.echo(help_text)",src/haconiwa/scan/cli.py,
survived,"    def _get_file_info(self, file_path: Path, include_content: bool = False) -> Dict[str, Any]:
        """"""Get information about a file""""""
        info = {
            'path': str(file_path.relative_to(self.base_path)),
            'name': file_path.name,
            'type': self.file_type_mappings.get(file_path.suffix, 'other'),
            'size': file_path.stat().st_size
        }
        
        if include_content and info['size'] < 1024 * 1024:  # Max 1MB
            try:
                info['content'] = file_path.read_text(encoding='utf-8', errors='ignore')
            except:
                info['content'] = None
        
        return info
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_search_content(self, temp_model_dir):
        """"""Test content searching""""""
        scanner = ModelScanner(temp_model_dir)
        
        # Search for pattern in files
        results = scanner.search_content(""openai"", file_types=["".py""])
        assert results['total_matches'] > 0
        assert results['files_searched'] > 0
        assert len(results['matches']) > 0
        
        # Verify match details
        first_match = results['matches'][0]
        assert 'file' in first_match
        assert 'line_number' in first_match
        assert 'line' in first_match
        assert 'context' in first_match
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def generate_from_scan_results(self, 
                                 scan_results: Dict[str, Any],
                                 action: str = 'refactor',
                                 max_files: int = 10,
                                 custom_prompts: Optional[Dict[str, str]] = None) -> Dict[str, Any]:
        """"""Generate parallel-dev.yaml from scan results""""""
        
        tasks = []
        
        # Extract files from scan results
        if 'matches' in scan_results:  # Model search results
            files = self._extract_files_from_matches(scan_results['matches'], max_files)
        elif 'files' in scan_results:  # Directory analysis results
            files = list(scan_results['files'].keys())[:max_files]
        else:
            files = []
        
        # Generate tasks for each file
        for file_path in files:
            prompt = self._generate_prompt_for_file(file_path, action, custom_prompts)
            tasks.append({
                'file': file_path,
                'prompt': prompt
            })
        
        # Generate YAML configuration
        config = {
            'provider': 'claude',
            'metadata': {
                'generated_at': datetime.now().isoformat(),
                'source': 'haconiwa scan generate-parallel-config',
                'action': action,
                'total_tasks': len(tasks)
            },
            'tasks': tasks,
            'options': {
                'max_concurrent': min(5, max(1, len(tasks) // 2)),  # Dynamic concurrency
                'timeout': 120,  # 2 minutes per task
                'allowed_tools': ['Read', 'Write', 'Edit', 'MultiEdit'],
                'permission_mode': 'confirmEach',
                'output_dir': './parallel-dev-results'
            }
        }
        
        return config
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def test_scan_guide_types(self, runner, temp_model_dir):
        """"""Test different guide types""""""
        guide_types = [""development"", ""usage"", ""integration"", ""quickstart""]
        
        for guide_type in guide_types:
            result = runner.invoke(
                scan_app,
                [""guide"", ""o1-mini"", ""--path"", str(temp_model_dir), ""--type"", guide_type]
            )
            
            assert result.exit_code == 0
            assert ""o1-mini"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _is_model_directory(self, path: Path, files: List[str]) -> bool:
        """"""Check if directory contains model files""""""
        # Check for config files
        has_config = any(f in files for f in self.config_files)
        
        # Check for model files
        has_model = any(
            any(f.endswith(ext) for ext in self.model_extensions.keys())
            for f in files
        )
        
        # Check directory name patterns
        model_patterns = ['model', 'checkpoint', 'weights', 'ckpt']
        has_pattern = any(pattern in path.name.lower() for pattern in model_patterns)
        
        return has_config or has_model or has_pattern
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def _compare_size(self, model_data: Dict[str, Dict[str, Any]]) -> Dict[str, Any]:
        """"""Compare model sizes""""""
        sizes = {}
        
        for model, data in model_data.items():
            size_bytes = data.get('size', 0)
            size_gb = size_bytes / (1024 ** 3)
            
            sizes[model] = {
                'bytes': size_bytes,
                'gb': round(size_gb, 2),
                'category': self._categorize_size(size_gb)
            }
        
        return sizes
",src/haconiwa/scan/comparator.py,ModelComparator
survived,"    def _format_table(self, data: Any) -> str:
        """"""Format as ASCII table""""""
        if not isinstance(data, (list, dict)):
            return str(data)
        
        # Convert dict to list of items
        if isinstance(data, dict) and 'matches' not in data:
            data = [{'key': k, 'value': v} for k, v in data.items()]
        
        # Handle different data structures
        if isinstance(data, dict) and 'matches' in data:
            # Model search results
            rows = []
            for category, files in data['matches'].items():
                for file in files:
                    rows.append({
                        'Category': category,
                        'File': file['name'],
                        'Path': file['path'],
                        'Type': file['type']
                    })
            return self._create_table(rows)
        
        elif isinstance(data, list) and data:
            # List of models or other items
            if isinstance(data[0], dict):
                return self._create_table(data)
            else:
                # Simple list
                return ""\n"".join(f""• {item}"" for item in data)
        
        return str(data)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def search_content(self, 
                      pattern: str, 
                      file_types: Optional[List[str]] = None,
                      context_lines: int = 2) -> Dict[str, Any]:
        """"""Search for pattern in file contents""""""
        results = {
            'pattern': pattern,
            'matches': [],
            'total_matches': 0,
            'files_searched': 0
        }
        
        regex = re.compile(pattern, re.IGNORECASE | re.MULTILINE)
        
        for file_path in self._iter_files(file_types):
            if self._should_ignore(file_path):
                continue
            
            results['files_searched'] += 1
            
            try:
                content = file_path.read_text(encoding='utf-8', errors='ignore')
                lines = content.splitlines()
                
                for i, line in enumerate(lines):
                    if regex.search(line):
                        match_info = {
                            'file': str(file_path.relative_to(self.base_path)),
                            'line_number': i + 1,
                            'line': line.strip(),
                            'context': self._get_context(lines, i, context_lines)
                        }
                        results['matches'].append(match_info)
                        results['total_matches'] += 1
            
            except Exception as e:
                # Skip files that can't be read
                continue
        
        return results
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_scan_content_command(self, runner, temp_model_dir):
        """"""Test the scan content command""""""
        result = runner.invoke(
            scan_app,
            [""content"", ""Hello"", ""--path"", str(temp_model_dir), ""--type"", "".py""]
        )
        
        assert result.exit_code == 0
        assert ""Hello from o1-mini"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def test_scan_generate_parallel_config_pattern_fix(self, runner):
        """"""Test generate-parallel-config for pattern fix""""""
        with tempfile.TemporaryDirectory() as tmpdir:
            output_path = Path(tmpdir) / ""pattern-fix.yaml""
            
            result = runner.invoke(
                scan_app,
                [""generate-parallel-config"",
                 ""--pattern-fix"", ""old_func:replace with new_func"",
                 ""--output"", str(output_path)]
            )
            
            assert result.exit_code == 0
            assert ""Generated pattern fix YAML"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def test_fixed_dimensional_conventions(self):
        """"""Test fixed dimensional conventions: (..., vars, obs) -> (..., vars, vars).""""""
        np.random.seed(42)

        # Basic test: (vars, obs) -> (vars, vars)
        data = np.random.randn(3, 100)  # (vars, obs)
        corr_result = nancorrmatrix(data)
        cov_result = nancovmatrix(data)

        assert corr_result.shape == (3, 3)
        assert cov_result.shape == (3, 3)

        # Broadcasting test: (batch, vars, obs) -> (batch, vars, vars)
        data_3d = np.random.randn(2, 3, 100)  # (batch, vars, obs)
        corr_3d = nancorrmatrix(data_3d)
        cov_3d = nancovmatrix(data_3d)

        assert corr_3d.shape == (2, 3, 3)
        assert cov_3d.shape == (2, 3, 3)
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_correlation_matrix_properties(self):
        """"""Test mathematical properties of correlation matrices.""""""
        np.random.seed(123)
        # Exponential moving functions expect (obs, vars) format
        data = np.random.randn(30, 3)

        result = move_exp_nancorrmatrix(data, alpha=0.4)

        for t in range(result.shape[0]):
            corr_matrix = result[t]
            if not np.any(np.isnan(corr_matrix)):
                # 1. Diagonal should be 1.0
                assert_allclose(np.diag(corr_matrix), 1.0, rtol=1e-12)

                # 2. Matrix should be symmetric
                assert_allclose(corr_matrix, corr_matrix.T, rtol=1e-12)

                # 3. All values should be very close to [-1, 1] (allowing for floating-point precision)
                assert np.all(corr_matrix >= -1.0 - 1e-10)
                assert np.all(corr_matrix <= 1.0 + 1e-10)

                # 4. Should be positive semi-definite
                eigenvals = np.linalg.eigvals(corr_matrix)
                assert np.all(eigenvals >= -1e-10), (
                    f""Correlation matrix not PSD at time {t}""
                )
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def test_positive_semidefinite_covariance(self):
        """"""Test that covariance matrices are positive semi-definite.""""""
        np.random.seed(42)
        # Exponential moving functions expect (obs, vars) format
        data = np.random.randn(50, 4)

        result = move_exp_nancovmatrix(data, alpha=0.3)

        # Check that all finite covariance matrices are positive semi-definite
        for t in range(result.shape[0]):
            cov_matrix = result[t]
            if not np.any(np.isnan(cov_matrix)):
                # Compute eigenvalues
                eigenvals = np.linalg.eigvals(cov_matrix)
                # All eigenvalues should be non-negative (allowing small numerical errors)
                assert np.all(eigenvals >= -1e-10), (
                    f""Negative eigenvalue found at time {t}: {eigenvals.min()}""
                )
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def test_with_nans(self, func):
        """"""Test with NaN values.""""""
        data = np.array(
            [[1, 2, np.nan, 4], [2, 4, 6, np.nan], [np.nan, 1, 2, 3]], dtype=np.float64
        )
        result = func(data)

        # Check shape and symmetry
        assert result.shape == (3, 3)
        assert_allclose(result, result.T, equal_nan=True)

        # For correlation, check diagonal is 1 where not NaN
        if func == nancorrmatrix:
            assert_allclose(np.diag(result), [1.0, 1.0, 1.0])
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    async def test_windows_script_execution_no_chmod(
        self, mock_chmod, mock_tempfile, mock_platform
    ):
        """"""Test that chmod is not called on Windows for script files.""""""
        mock_file = MagicMock()
        mock_file.name = ""C:\\temp\\script.sh""
        mock_file.__enter__.return_value = mock_file
        mock_tempfile.return_value = mock_file

        bash_tool = BashTool()

        # This would normally trigger script execution, but we'll just test the setup
        with patch.object(bash_tool, ""execute"") as mock_execute:
            mock_execute.return_value = MagicMock(success=True)

            # The actual script execution path includes chmod logic
            # We're testing that on Windows, chmod should not be called
            # This is tested indirectly through the platform check in the code

        # On Windows, chmod should not be called
        mock_chmod.assert_not_called()
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"def deploy_staticfiles_windows(release: Release) -> bool:
    """"""Deploy static files to CDN for Windows.""""""
    print(""Deploying static files to cdn (Windows)"")
    cc = f""public, max-age={int(datetime.timedelta(days=365).total_seconds())}""

    if not release.static_key:
        print(""No static files to deploy"")
        return True

    with tempfile.NamedTemporaryFile(suffix=os.path.basename(release.static_key)) as f:
        download_release_fileobj(release.static_key, f)
        f.flush()
        with DeploymentJob(
            f.name, ""ce-cdn.net"", version=release.version, cache_control=cc, bucket_path=""windows""
        ) as job:
            return job.run()
",bin/lib/builds_core.py,
survived,"    def test_build_uv_command_with_all_options(self):
        """"""Test building uv command with all options.""""""
        cmd = _build_uv_command(
            ""server.py"",
            python_version=""3.10"",
            project=Path(""/my/project""),
            with_packages=[""pandas"", ""numpy""],
            with_requirements=Path(""reqs.txt""),
            with_editable=Path(""/local/pkg""),
            no_banner=True,
        )
        expected = [
            ""uv"",
            ""run"",
            ""--python"",
            ""3.10"",
            ""--project"",
            ""/my/project"",
            ""--with"",
            ""fastmcp"",
            ""--with-editable"",
            ""/local/pkg"",
            ""--with"",
            ""pandas"",
            ""--with"",
            ""numpy"",
            ""--with-requirements"",
            ""reqs.txt"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
            ""--no-banner"",
        ]
        assert cmd == expected
",tests/cli/test_cli.py,TestMainCLI
survived,"    def test_run_with_uv_transport_options(self, mock_run):
        """"""Test run_with_uv with transport-related options.""""""
        mock_run.return_value = Mock(returncode=0)

        with pytest.raises(SystemExit) as exc_info:
            run_with_uv(
                ""server.py"",
                transport=""http"",
                host=""localhost"",
                port=8080,
                path=""/api"",
                log_level=""DEBUG"",
                show_banner=False,
            )

        assert exc_info.value.code == 0

        cmd = mock_run.call_args[0][0]
        expected = [
            ""uv"",
            ""run"",
            ""--with"",
            ""fastmcp"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
            ""--transport"",
            ""http"",
            ""--host"",
            ""localhost"",
            ""--port"",
            ""8080"",
            ""--path"",
            ""/api"",
            ""--log-level"",
            ""DEBUG"",
            ""--no-banner"",
        ]
        assert cmd == expected
",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"    def test_build_uv_command_with_requirements(self):
        """"""Test building uv command with requirements file.""""""
        req_path = Path(""requirements.txt"")
        cmd = _build_uv_command(""server.py"", with_requirements=req_path)
        expected = [
            ""uv"",
            ""run"",
            ""--with"",
            ""fastmcp"",
            ""--with-requirements"",
            ""requirements.txt"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_cli.py,TestMainCLI
survived,"def visualise_clusters_rich(
    clusters: Optional[List[Cluster]] = None,
    *,
    checkpoint_path: Optional[Union[str, Path]] = None,
    console: Optional[Console] = None
) -> None:
    """"""Print a rich-formatted hierarchical visualization using Rich library.
    
    This function provides the most visually appealing output with colors, 
    interactive-style formatting, and comprehensive statistics when Rich is available.
    Falls back to enhanced visualization if Rich is not available.
    
    Args:
        clusters: List of clusters to visualize. If None, loads from checkpoint_path
        checkpoint_path: Path to checkpoint file to load clusters from
        console: Rich Console instance. If None, creates a new one or falls back
        
    Raises:
        ValueError: If neither clusters nor checkpoint_path is provided
        FileNotFoundError: If checkpoint file doesn't exist
    """"""
    if not RICH_AVAILABLE:
        logger.warning(""Rich library not available. Using enhanced visualization..."")
        visualise_clusters_enhanced(clusters, checkpoint_path=checkpoint_path)
        return

    # Create console if not provided
    if console is None and Console is not None:
        console = Console()
    
    if console is None:
        logger.warning(""Console not available. Using enhanced visualization..."")
        visualise_clusters_enhanced(clusters, checkpoint_path=checkpoint_path)
        return

    # Load clusters
    if clusters is None:
        if checkpoint_path is None:
            raise ValueError(""Either clusters or checkpoint_path must be provided"")
        clusters = _load_clusters_from_checkpoint(checkpoint_path)
    
    logger.info(f""Rich visualization of {len(clusters)} clusters"")

    # Build cluster tree structure
    node_id_to_cluster = _build_cluster_tree(clusters)
    
    # Calculate total conversations from root clusters only
    root_clusters = [cluster for cluster in clusters if not cluster.parent_id]
    total_conversations = sum(len(cluster.chat_ids) for cluster in root_clusters)

    # Create Rich Tree
    if Tree is None:
        logger.warning(""Rich Tree component not available. Using enhanced visualization..."")
        visualise_clusters_enhanced(clusters, checkpoint_path=checkpoint_path)
        return
        
    tree = Tree(
        f""[bold bright_cyan]📚 All Clusters ({total_conversations:,} conversations)[/]"",
        style=""bold bright_cyan""
    )

    # Add root clusters to tree
    root_nodes = [
        node_id_to_cluster[cluster.id] for cluster in root_clusters
    ]

    def add_node_to_tree(rich_tree, cluster_node, level=0):
        """"""Recursively add nodes to Rich tree with formatting.""""""
        # Color scheme based on level
        colors = [""bright_green"", ""bright_yellow"", ""bright_magenta"", ""bright_blue"", ""bright_red""]
        color = colors[level % len(colors)]
        
        # Calculate percentage
        percentage = (cluster_node.count / total_conversations * 100) if total_conversations > 0 else 0
        
        # Create progress bar representation
        bar_width = 15
        filled_width = int((cluster_node.count / total_conversations) * bar_width) if total_conversations > 0 else 0
        progress_bar = ""█"" * filled_width + ""░"" * (bar_width - filled_width)
        
        # Create node label with rich formatting
        label = f""[bold {color}]{cluster_node.name}[/] [dim]({cluster_node.count:,} conversations, {percentage:.1f}%)[/]""
        if hasattr(cluster_node, 'description') and cluster_node.description:
            short_desc = cluster_node.description[:80] + ""..."" if len(cluster_node.description) > 80 else cluster_node.description
            label += f""\n[italic dim]{short_desc}[/]""
        label += f""\n[dim]Progress: [{progress_bar}][/]""
        
        node = rich_tree.add(label)
        
        # Add children
        for child_id in cluster_node.children:
            child = node_id_to_cluster[child_id]
            add_node_to_tree(node, child, level + 1)

    # Add all root nodes to the tree
    for root_node in sorted(root_nodes, key=lambda x: x.count, reverse=True):
        add_node_to_tree(tree, root_node)

    # Only create tables if Rich components are available
    if Table is None or ROUNDED is None:
        console.print(tree)
        return

    # Create statistics table
    stats_table = Table(title=""📈 Cluster Statistics"", box=ROUNDED, title_style=""bold bright_cyan"")
    stats_table.add_column(""Metric"", style=""bold bright_yellow"")
    stats_table.add_column(""Value"", style=""bright_green"")
    
    stats_table.add_row(""📊 Total Clusters"", f""{len(clusters):,}"")
    stats_table.add_row(""🌳 Root Clusters"", f""{len(root_nodes):,}"")
    stats_table.add_row(""💬 Total Conversations"", f""{total_conversations:,}"")
    stats_table.add_row(""📏 Avg per Root Cluster"", f""{total_conversations/len(root_nodes):.1f}"")
    
    # Create cluster size distribution table
    size_table = Table(title=""📊 Cluster Size Distribution"", box=ROUNDED, title_style=""bold bright_magenta"")
    size_table.add_column(""Size Range"", style=""bold bright_yellow"")
    size_table.add_column(""Count"", style=""bright_green"")
    size_table.add_column(""Percentage"", style=""bright_blue"")
    
    # Calculate size distribution for root clusters
    root_sizes = [node.count for node in root_nodes]
    size_ranges = [
        (""🔥 Large (>100)"", lambda x: x > 100),
        (""📈 Medium (21-100)"", lambda x: 21 <= x <= 100),
        (""📊 Small (6-20)"", lambda x: 6 <= x <= 20),
        (""🔍 Tiny (1-5)"", lambda x: 1 <= x <= 5),
    ]
    
    for range_name, condition in size_ranges:
        count = sum(1 for size in root_sizes if condition(size))
        percentage = (count / len(root_sizes) * 100) if root_sizes else 0
        size_table.add_row(range_name, f""{count}"", f""{percentage:.1f}%"")

    # Display everything
    console.print(""\n"")
    
    # Only use Panel and Align if they're available
    if Panel is not None and Align is not None and Text is not None:
        console.print(Panel(
            Align.center(Text(""🎯 RICH CLUSTER VISUALIZATION"", style=""bold bright_cyan"")),
            box=ROUNDED,
            style=""bright_cyan""
        ))
    else:
        console.print(""[bold bright_cyan]🎯 RICH CLUSTER VISUALIZATION[/]"")
        
    console.print(""\n"")
    console.print(tree)
    console.print(""\n"")
    
    # Display tables side by side if Table.grid is available
    if hasattr(Table, 'grid'):
        layout = Table.grid(padding=2)
        layout.add_column()
        layout.add_column()
        layout.add_row(stats_table, size_table)
        console.print(layout)
    else:
        # Fallback to printing tables separately
        console.print(stats_table)
        console.print(size_table)
        
    console.print(""\n"")
",kura/v1/visualization.py,
