repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/formatter.py,OutputFormatter,_format_json,1,noref_survived,2,130,28,3,2,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,1,0.0,0,0,4.0,survived
numbagg,https://github.com/numbagg/numbagg/pull/393,numbagg/test/test_benchmark.py,,test_benchmark_matrix,1,noref_survived,3,209,22,6,3,0,0,0,1,1,0,0,0,1,0,1,0.0,0,4,8,0.0,0,0,7.75,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestMovingMatrices,test_rolling_comparison_with_pandas,1,noref_survived,14,990,133,5,5,0,0,0,1,1,0,0,0,8,0,3,15.509775004326936,1,3,11,0.25,0,0,8.090909090909092,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestExponentialMatrices,test_min_weight,1,noref_survived,8,694,114,3,3,0,0,0,1,1,0,0,0,6,0,2,4.754887502163469,0,2,8,0.2142857142857142,0,0,8.125,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestMovingMatrices,test_fixed_dimensional_conventions,1,noref_survived,10,789,109,12,4,0,0,0,1,1,0,0,0,5,0,4,20.89735285398626,0,1,6,0.1176470588235294,0,0,10.666666666666666,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,ocode_python/core/context_manager.py,ContextManager,__exit__,1,noref_survived,2,156,18,8,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0,4,1,0.0,0,0,6.25,survived
infra,https://github.com/compiler-explorer/infra/pull/1654,bin/lib/builds_core.py,,deploy_staticfiles,1,noref_survived,11,598,92,5,2,0,0,0,0,0,0,0,1,1,2,2,2.0,2,1,11,0.0,0,0,4.5,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_run_with_uv.py,TestRunWithUv,test_run_with_uv_python_version,1,noref_survived,18,609,82,5,6,0,0,0,1,1,0,0,0,3,0,3,13.931568569324174,1,2,4,0.0,0,0,5.75,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/kura.py,CheckpointManager,save_checkpoint,1,noref_survived,8,585,68,20,2,0,0,0,0,0,0,0,0,1,0,3,11.60964047443681,2,3,6,0.0,0,0,7.75,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/kura.py,,reduce_clusters_from_base_clusters,1,noref_survived,30,2767,201,72,5,0,0,0,0,0,0,0,1,8,0,13,38.03910001730775,2,3,20,0.1142857142857142,0,0,11.727272727272728,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_learner.py,LearnerPipeline,__len__,1,noref_survived,2,108,16,6,1,0,0,0,0,0,0,1,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestTransformData,test_transform_multiple_steps,1,noref_survived,9,440,89,5,4,0,0,0,1,1,0,0,0,4,0,1,13.931568569324174,0,1,6,0.0,0,0,4.8,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,named_steps,1,noref_survived,2,122,21,5,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,__getitem__,1,noref_survived,4,204,40,7,1,0,0,0,0,0,0,1,1,0,0,2,0.0,1,2,1,0.0,0,0,3.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline,__init__,1,noref_survived,8,280,45,0,1,0,0,0,0,0,0,1,0,2,0,2,0.0,0,3,1,0.0,0,0,6.666666666666667,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestNonContextualAgentPipeline,test_repr,1,noref_survived,7,321,48,3,2,0,0,0,1,1,0,0,0,5,0,2,4.754887502163469,0,1,6,0.0,0,0,5.666666666666667,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineIntegration,test_complex_pipeline,1,noref_survived,18,973,163,6,3,0,0,0,1,1,0,0,0,9,0,3,12.0,0,1,14,0.1666666666666666,0,1,5.7,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,named_steps,1,noref_survived,2,122,21,5,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestTransformationFlow,test_complex_transformation_chain,1,noref_survived,15,894,152,5,4,0,0,0,1,1,0,0,0,8,0,2,36.0,0,1,14,0.16,0,0,5.333333333333333,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,MockTransformer,transform,1,noref_survived,4,134,23,0,1,0,0,0,0,1,0,0,1,0,0,2,11.60964047443681,1,2,1,0.0,0,0,2.5,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,arm,1,noref_survived,2,121,20,7,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,4.5,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_generate_testing_strategy,1,noref_survived,2,254,41,6,3,0,0,0,1,1,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_generate_validation_criteria,1,noref_survived,2,326,24,8,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,8.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_format_prp_codebase_analysis,1,noref_survived,2,172,29,5,4,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,1,0.0,0,0,6.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_analyze_test_structure,1,noref_survived,2,183,28,4,3,0,0,0,1,1,1,0,1,0,0,1,0.0,0,2,0,0.0,0,0,8.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_format_documentation_standards,1,noref_survived,2,212,20,6,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,2,1,0.0,0,0,6.5,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,generate_context_document,1,noref_survived,23,2062,46,37,3,0,0,0,0,0,0,0,1,2,0,1,0.0,1,4,17,0.1509433962264151,0,0,9.166666666666666,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/log_model_artifact_path.py,LogModelArtifactPath,_find_artifact_path_index,1,noref_survived,7,441,45,16,4,0,0,0,0,0,1,0,1,0,0,3,0.0,2,2,2,0.0,1,0,6.333333333333333,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/do_not_disable.py,DoNotDisable,_message,1,noref_survived,2,78,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/unnamed_thread.py,UnnamedThread,check,1,noref_survived,6,367,54,11,1,0,0,0,0,0,0,0,1,0,0,4,41.51317942364757,0,2,2,0.0,0,0,6.666666666666667,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/typing_extensions.py,TypingExtensions,__init__,1,noref_survived,3,143,31,0,1,0,0,0,0,0,0,1,0,2,0,1,0.0,0,3,0,0.0,0,0,7.333333333333333,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/forbidden_trace_ui_in_notebook.py,ForbiddenTraceUIInNotebook,_message,1,noref_survived,7,345,15,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/implicit_optional.py,ImplicitOptional,_is_bitor_none,1,noref_survived,6,319,56,9,3,0,0,1,0,0,1,0,1,0,0,4,31.699250014423125,0,1,3,0.0,0,0,3.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/unknown_mlflow_arguments.py,UnknownMlflowArguments,_message,1,noref_survived,6,284,30,0,1,0,0,0,0,0,1,0,1,1,0,2,0.0,0,1,2,0.0,0,0,6.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/log_model_artifact_path.py,LogModelArtifactPath,_message,1,noref_survived,2,124,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/use_sys_executable.py,UseSysExecutable,_message,1,noref_survived,4,157,12,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/invalid_experimental_decorator.py,InvalidExperimentalDecorator,check,1,noref_survived,16,990,126,11,1,0,0,0,0,0,0,0,1,2,0,10,88.0,1,2,6,0.1034482758620689,0,0,6.75,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/log_model_artifact_path.py,LogModelArtifactPath,check,1,noref_survived,17,985,119,14,1,0,0,0,0,0,0,0,1,4,0,10,161.66617507355795,1,2,5,0.0384615384615384,0,0,7.5,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/tracking/_model_registry/client.py,ModelRegistryClient,test_webhook,1,noref_survived,4,567,33,40,2,0,0,0,1,1,0,0,1,0,0,1,0.0,0,3,1,0.0,0,0,6.333333333333333,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/webhooks/dispatch.py,,_send_webhook_request,1,ref_survived,22,1245,142,36,3,0,0,0,0,0,1,0,1,5,0,4,4.754887502163469,2,3,7,0.0277777777777777,1,1,7.571428571428571,survived
spy,https://github.com/spylang/spy/pull/134,spy/tests/compiler/test_opimpl.py,TestOpImpl,test_new_OpArg,1,noref_survived,21,889,91,0,4,0,0,0,1,1,0,0,0,3,0,9,59.794705707972525,0,1,5,0.074074074074074,0,0,7.5,survived
ontology-access-kit,https://github.com/INCATools/ontology-access-kit/pull/831,tests/test_implementations/test_ols.py,TestOlsImplementation,test_definitions,1,noref_survived,14,1534,164,7,2,0,0,0,1,1,0,0,0,2,0,1,0.0,0,2,12,0.2307692307692307,0,0,10.333333333333334,survived
instructor,https://github.com/567-labs/instructor/pull/1717,tests/test_auto_client.py,,test_api_key_parameter_with_async_client,1,noref_survived,12,913,81,8,7,0,0,0,1,1,0,0,0,5,0,2,4.754887502163469,2,0,6,0.1904761904761904,0,0,8.25,survived
instructor,https://github.com/567-labs/instructor/pull/1717,tests/test_auto_client.py,,test_api_key_parameter_extraction,1,noref_survived,12,912,77,9,5,0,0,0,1,1,0,0,0,5,0,2,4.754887502163469,2,0,6,0.1904761904761904,0,0,8.25,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancorrmatrix.py,TestNanCorrMatrix,test_anticorrelation,1,noref_survived,5,331,78,0,2,0,0,0,1,1,0,0,0,3,0,1,4.0,0,1,4,0.25,0,0,5.5,survived
agent-service-toolkit,https://github.com/JoshuaC215/agent-service-toolkit/pull/202,src/memory/postgres.py,,create_connection_pool,1,ref_deleted_method,13,667,47,10,3,0,0,0,0,0,0,0,1,2,0,1,0.0,0,0,3,0.0555555555555555,0,0,7.5,deleted
jaxls,https://github.com/brentyi/jaxls/pull/36,src/jaxls/__init__.py,_FactorGraphDescriptor,__get__,1,ref_survived,19,834,91,0,1,0,0,0,0,0,0,1,1,1,0,1,4.754887502163469,1,3,4,0.0,0,0,4.666666666666667,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,RecordingMiddleware,assert_called,1,noref_survived,11,526,63,11,2,0,0,0,0,1,0,0,1,2,0,2,4.754887502163469,0,4,2,0.0,0,0,6.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,RecordingMiddleware,assert_not_called,1,noref_survived,4,281,48,7,3,0,0,0,0,1,0,0,1,1,0,2,4.754887502163469,0,3,2,0.0,0,0,4.75,survived
Qcodes,https://github.com/microsoft/Qcodes/pull/7213,src/qcodes/dataset/database_extract_runs.py,,_copy_dataset_as_is,1,noref_survived,13,643,59,21,4,0,0,0,0,0,1,0,1,0,0,2,0.0,2,3,5,0.0,1,0,10.333333333333334,survived
Qcodes,https://github.com/microsoft/Qcodes/pull/7213,src/qcodes/dataset/database_extract_runs.py,,_process_single_dataset,1,noref_survived,32,2218,180,27,3,0,0,0,0,0,1,0,1,5,0,5,22.45883937646084,2,5,15,0.1111111111111111,1,0,9.833333333333334,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2564,tests/test_register_mesh_backoff.py,StubClient,register,1,noref_survived,4,146,32,0,1,0,0,0,0,1,0,0,0,0,0,2,13.931568569324174,1,3,1,0.0,0,0,2.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2564,tests/test_register_mesh_backoff.py,StubClient,__init__,1,noref_survived,3,74,16,0,1,0,0,0,0,1,0,1,0,2,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/51,src/meta_agent/policy.py,PolicyChecker,_make_check,1,noref_survived,12,607,88,0,2,0,0,0,0,0,1,0,1,0,0,2,4.754887502163469,2,2,3,0.0,0,0,1.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/51,tests/test_policy_checker.py,,plugin,1,noref_survived,2,68,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1085,tests/test_demo_cli.py,,test_replay_since_and_count,1,noref_survived,11,629,172,0,5,0,0,0,1,1,0,0,0,3,0,5,28.529325012980813,2,1,15,0.0,0,0,5.0,survived
opendbc,https://github.com/commaai/opendbc/pull/2363,opendbc/can/tests/test_define.py,TestCANDefine,test_civic,1,noref_survived,13,578,70,0,2,0,0,0,1,1,0,0,0,2,0,3,13.931568569324174,0,1,1,0.0,0,0,5.333333333333333,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,,run_manager,1,noref_survived,2,119,27,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,1,0.0,0,0,5.666666666666667,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,DummyManager,__init__,1,noref_survived,2,72,17,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,,factory,1,noref_survived,2,88,19,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,1,0.0,0,0,0.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/926,tests/test_api_server.py,DummyWS,send_json,1,noref_survived,2,102,24,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,tests/test_self_improver.py,,test_self_improver_agent_apply,1,noref_survived,13,619,116,0,5,0,0,0,1,1,0,0,0,5,0,2,38.03910001730775,0,1,14,0.0,0,1,6.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,src/agents/self_improver_agent.py,SelfImproverAgent,handle,1,noref_survived,2,105,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,tests/test_self_improver.py,DummyLedger,start_merkle_task,1,noref_survived,2,66,15,0,3,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,0,0.0,0,0,3.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1315,tests/test_safety_agent.py,,run,1,noref_survived,4,132,27,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,2,0.0,0,0,0.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/magicstudio.py,MagicStudioImager,complete_path,1,noref_survived,3,211,35,0,2,0,0,0,0,0,0,0,1,1,0,2,53.77443751081735,0,0,1,0.0,0,0,11.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/artbit.py,ArtbitImager,save,1,noref_survived,28,1653,210,44,1,0,0,0,0,0,0,0,1,6,0,7,85.83671966625714,4,5,14,0.0,1,0,8.818181818181818,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/fastflux.py,FastFluxImager,save,1,noref_survived,21,1839,172,86,1,0,0,0,0,0,0,0,1,7,0,8,38.05374780501028,2,5,10,0.0188679245283018,0,0,7.5,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/utils.py,,to_string,1,noref_survived,10,352,71,0,2,0,0,0,0,0,0,0,1,0,0,6,4.754887502163469,3,1,7,0.0,0,0,5.0,survived
klongpy,https://github.com/briangu/klongpy/pull/46,tests/test_autograd.py,TestAutograd,test_matrix_grad,1,noref_survived,6,234,45,0,3,0,0,0,1,1,0,0,0,2,0,1,0.0,0,1,7,0.0,0,0,3.333333333333333,survived
klongpy,https://github.com/briangu/klongpy/pull/46,tests/test_autograd.py,TestAutograd,test_array_grad_torch,1,noref_survived,9,347,82,0,4,0,0,0,1,1,0,0,0,4,0,1,3.0,0,1,11,0.0,0,1,3.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/971,tests/test_insight_endpoint.py,,_setup_simulations,1,noref_survived,12,379,88,0,2,0,0,0,0,1,1,0,0,2,0,1,0.0,0,0,5,0.0,0,0,0.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,EndpointConfig,__post_init__,1,noref_survived,4,205,31,0,2,0,0,0,0,0,0,1,0,1,0,2,0.0,1,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,__init__,1,noref_survived,15,487,80,0,1,0,0,0,0,0,0,1,0,4,0,2,2.0,1,4,4,0.0,0,0,7.5,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,close,1,noref_survived,2,120,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,TelemetryAPIClient,send,1,noref_survived,15,710,114,8,1,0,0,0,0,0,0,0,1,2,0,3,15.509775004326936,3,3,5,0.0,0,0,4.4,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,tests/unit/test_telemetry_client.py,,telemetry_client,1,noref_survived,13,510,84,0,2,0,0,0,0,1,0,0,0,7,0,1,0.0,2,0,7,0.0,1,0,5.333333333333333,survived
