repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
numbagg,https://github.com/numbagg/numbagg/pull/390,numbagg/decorators.py,ndmoveexpmatrix,__init__,1,noref_survived,8,201,42,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0,0,4,2,0.0,0,0,5.75,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,tests/test_scan/test_cli.py,TestScanCLI,test_scan_content_with_context,1,noref_survived,10,496,76,6,5,0,0,0,1,1,0,0,0,2,0,5,27.0,1,3,3,0.0,0,0,7.2,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator,test_get_action_prompt,1,noref_survived,5,402,35,4,4,0,0,0,1,1,0,0,0,2,0,3,13.931568569324174,0,1,2,0.2222222222222222,0,0,5.333333333333333,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/comparator.py,ModelComparator,_compare_metadata,1,noref_survived,19,1011,153,3,2,0,0,0,0,0,1,0,1,6,0,6,15.509775004326936,4,2,8,0.0384615384615384,0,0,8.666666666666666,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator,generate_project_wide,1,noref_survived,43,1868,223,5,3,0,0,0,0,0,0,0,1,7,0,7,4.754887502163469,4,4,11,0.0377358490566037,0,0,6.818181818181818,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/scanner.py,ModelScanner,_is_model_directory,1,noref_survived,8,446,61,8,3,0,0,1,0,0,1,0,1,2,0,2,4.754887502163469,0,2,3,0.0,0,0,8.0,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/comparator.py,ModelComparator,_compare_formats,1,noref_survived,21,933,138,4,2,0,0,0,0,0,1,0,1,5,0,4,4.754887502163469,3,2,6,0.0,0,0,10.0,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator,test_generate_prompt_for_file_fallback,1,noref_survived,7,355,25,7,6,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,0,1,1,0.0,0,0,5.0,survived
haconiwa,https://github.com/dai-motoki/haconiwa/pull/5,src/haconiwa/scan/scanner.py,ModelScanner,_should_ignore,1,noref_survived,16,696,83,6,2,0,0,0,0,0,1,0,1,2,0,8,33.0,2,2,4,0.0909090909090909,0,0,6.75,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestExponentialMatrices,test_different_alphas,1,noref_survived,6,618,111,6,3,0,0,0,1,1,0,0,0,3,0,3,30.880904142633646,0,2,5,0.2857142857142857,0,0,6.6,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestMovingMatrices,test_fixed_dimensional_conventions,1,noref_survived,10,789,109,12,4,0,0,0,1,1,0,0,0,5,0,4,20.89735285398626,0,1,6,0.1176470588235294,0,0,10.666666666666666,survived
numbagg,https://github.com/numbagg/numbagg/pull/394,numbagg/test/test_matrix_functions.py,TestExponentialMatrices,test_broadcasting_higher_dims,1,noref_survived,11,892,135,11,4,0,0,0,1,1,0,0,0,5,0,4,12.0,1,2,9,0.1666666666666666,0,0,7.571428571428571,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestWindowsCompatibility,test_bash_tool_windows_execution,1,noref_survived,13,635,76,4,5,0,0,0,1,1,0,0,0,7,0,3,4.754887502163469,0,4,7,0.0588235294117647,0,0,9.857142857142858,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,tests/unit/test_windows_compatibility.py,TestCrossPlatformDetection,test_git_detection,1,noref_survived,5,348,38,4,3,0,0,0,1,1,0,0,0,2,0,3,13.931568569324174,0,2,3,0.2222222222222222,0,0,7.0,survived
ocode,https://github.com/haasonsaas/ocode/pull/7,ocode_python/core/context_manager.py,ContextManager,__del__,1,noref_survived,5,474,20,34,1,0,0,0,0,0,0,1,0,0,0,2,0.0,1,1,1,0.0833333333333333,1,0,4.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/1190,tests/cli/test_install.py,TestInstallCommandParsing,test_project_option,1,noref_survived,11,650,85,7,3,0,0,0,1,1,0,0,0,2,0,4,15.509775004326936,1,1,2,0.0,0,0,6.6,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/kura.py,,summarise_conversations,1,noref_survived,22,2085,107,95,2,0,0,0,0,0,0,0,1,2,0,4,0.0,2,3,12,0.0545454545454545,0,0,10.2,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/kura.py,CheckpointManager,load_checkpoint,1,noref_survived,9,823,83,34,2,0,0,0,0,0,0,0,1,1,0,4,2.0,2,3,5,0.0,0,0,9.5,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/visualization.py,,_build_cluster_tree,1,noref_survived,14,813,97,26,3,0,0,0,0,0,1,0,1,2,0,4,0.0,2,1,3,0.074074074074074,0,0,13.0,survived
kura,https://github.com/567-labs/kura/pull/53,kura/v1/visualization.py,,visualise_pipeline_results,1,noref_survived,14,905,69,48,3,0,0,0,0,0,0,0,0,0,0,4,20.89735285398626,3,3,4,0.0,0,0,6.666666666666667,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestContextualAgentPipeline,test_update_with_sample_weight,1,noref_survived,10,586,107,6,5,0,0,0,1,1,0,0,0,7,0,1,0.0,0,1,11,0.1176470588235294,0,0,5.125,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineTransformers,test_stateless_transformers,1,noref_survived,11,709,117,5,3,0,0,0,1,1,0,0,1,5,0,1,13.931568569324174,0,1,8,0.1052631578947368,0,0,5.875,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_learner.py,LearnerPipeline,_apply_transformers,1,noref_survived,19,1183,87,13,2,0,0,0,0,0,1,0,1,2,0,6,24.0,3,2,6,0.0769230769230769,1,0,4.25,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_learner.py,LearnerPipeline,learner,1,noref_survived,2,108,16,4,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,__repr__,1,noref_survived,6,313,24,2,1,0,0,0,0,0,0,1,1,1,0,2,0.0,0,1,1,0.0,0,0,7.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,arms,1,noref_survived,2,103,13,7,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestTransformData,test_transform_multiple_steps,1,noref_survived,9,440,89,5,4,0,0,0,1,1,0,0,0,4,0,1,13.931568569324174,0,1,6,0.0,0,0,4.8,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestErrorHandling,failing_transform,1,noref_survived,2,94,11,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_agent_pipeline.py,TestNonContextualAgentPipeline,test_empty_steps_allowed,1,noref_survived,5,305,42,7,4,0,0,0,1,1,0,0,0,3,0,2,4.754887502163469,0,1,6,0.125,0,0,5.25,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,MockLearner,__init__,1,noref_survived,6,186,35,0,1,0,0,0,0,1,0,1,0,5,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline,arm_to_update,1,noref_survived,2,130,13,9,3,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
bayesianbandits,https://github.com/bayesianbandits/bayesianbandits/pull/170,tests/test_learner_pipeline.py,TestLearnerPipelineProperties,test_repr_method,1,noref_survived,6,327,47,3,3,0,0,0,1,1,0,0,0,2,0,4,20.89735285398626,0,1,4,0.0,0,0,6.666666666666667,survived
instructor,https://github.com/567-labs/instructor/pull/1729,instructor/process_response.py,,handle_reask_kwargs,1,noref_survived,50,4787,295,259,3,0,0,0,0,0,0,0,1,2,0,2,4.754887502163469,1,4,3,0.1339285714285714,0,1,8.666666666666666,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_identify_new_files,1,noref_survived,2,188,29,8,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_identify_dependencies,1,noref_survived,2,167,28,4,2,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_analyze_naming_conventions,1,ref_deleted_method,3,337,44,7,3,0,0,0,0,0,1,0,1,1,0,1,0.0,0,3,0,0.2,0,0,10.0,deleted
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,test_context_agent.py,,test_agent_inheritance,1,noref_survived,15,936,80,7,3,0,0,0,1,1,0,0,1,1,4,6,0.0,1,0,9,0.0833333333333333,1,0,13.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_identify_integration_points,1,noref_survived,2,209,31,6,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,0,0.0,0,0,9.0,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,test_context_agent.py,,test_syntax_validation,1,noref_survived,26,1334,146,8,3,0,0,0,1,1,0,0,1,4,5,5,142.62362713128297,4,0,14,0.0789473684210526,1,0,11.25,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,generate_prp,1,noref_survived,22,1998,45,41,2,0,0,0,0,0,0,0,1,2,0,1,0.0,1,4,5,0.175438596491228,0,0,12.666666666666666,survived
PraisonAI,https://github.com/MervinPraison/PraisonAI/pull/1021,src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent,_get_default_context_tools,1,noref_survived,11,494,46,7,4,1,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,autogpt_platform/backend/backend/blocks/test/test_llm.py,TestLLMStatsTracking,test_ai_text_summarizer_multiple_chunks,1,noref_survived,39,2250,220,9,6,0,0,0,1,1,0,0,1,9,0,9,137.5488750216347,1,1,7,0.1186440677966101,0,0,9.428571428571429,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,autogpt_platform/backend/backend/blocks/test/test_llm.py,TestLLMStatsTracking,test_stats_accumulation_with_retries,1,noref_survived,44,2329,228,7,5,0,0,0,1,1,0,0,1,6,0,6,64.52932501298082,1,1,5,0.1166666666666666,0,0,7.2,survived
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT/pull/10483,autogpt_platform/backend/backend/blocks/test/test_llm.py,TestLLMStatsTracking,test_ai_structured_response_block_tracks_stats,1,noref_survived,31,1617,193,6,7,0,0,0,1,1,0,0,1,5,0,8,68.53238859703687,1,1,4,0.0930232558139534,0,0,6.5,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/forbidden_set_active_model_usage.py,ForbiddenSetActiveModelUsage,_message,1,noref_survived,4,159,12,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/log_model_artifact_path.py,LogModelArtifactPath,_find_artifact_path_index,1,noref_survived,7,441,45,16,4,0,0,0,0,0,1,0,1,0,0,3,0.0,2,2,2,0.0,1,0,6.333333333333333,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/docstring_param_order.py,DocstringParamOrder,_message,1,noref_survived,2,97,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16482,dev/clint/src/clint/rules/invalid_abstract_method.py,InvalidAbstractMethod,_message,1,noref_survived,5,200,13,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
mlflow,https://github.com/mlflow/mlflow/pull/16758,mlflow/server/handlers.py,,_test_webhook,1,noref_survived,12,507,83,0,2,0,0,0,1,1,1,0,1,6,0,2,0.0,0,1,10,0.0,0,0,9.857142857142858,survived
spy,https://github.com/spylang/spy/pull/134,spy/vm/opimpl.py,W_OpArg,w_spy_new,1,noref_survived,18,1183,132,31,3,0,0,0,0,0,0,0,1,5,0,6,81.7492568250068,1,5,8,0.0666666666666666,0,0,5.8,survived
ontology-access-kit,https://github.com/INCATools/ontology-access-kit/pull/831,src/oaklib/implementations/ols/ols_implementation.py,BaseOlsImplementation,definitions,1,noref_survived,12,1044,78,51,1,0,0,0,0,0,0,0,0,1,0,4,24.0,2,5,1,0.0869565217391304,0,1,9.166666666666666,survived
instructor,https://github.com/567-labs/instructor/pull/1717,tests/test_auto_client.py,,test_api_key_parameter_not_passed_when_none,1,noref_survived,12,846,77,9,8,0,0,0,1,1,0,0,0,5,0,2,4.754887502163469,2,0,6,0.1904761904761904,0,0,8.25,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancorrmatrix.py,TestNanCorrMatrix,test_large_matrix,1,noref_survived,10,550,121,0,3,0,0,0,1,1,0,0,0,4,0,3,83.39850002884624,0,1,10,0.1875,0,0,4.5,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/test/test_nancorrmatrix.py,TestNanCorrMatrix,test_single_observation,1,noref_survived,6,358,68,0,3,0,0,0,1,1,0,0,0,3,0,1,0.0,0,1,5,0.2222222222222222,0,0,5.5,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/funcs.py,,nancovmatrix,1,noref_survived,28,1592,214,25,1,0,0,0,0,0,0,0,0,15,0,10,240.3677461028801,5,2,9,0.1136363636363636,0,0,4.928571428571429,survived
numbagg,https://github.com/numbagg/numbagg/pull/384,numbagg/decorators.py,ndmatrix,__call__,1,noref_survived,20,1061,141,0,1,0,0,0,0,0,0,1,1,6,0,5,76.40434618240934,2,4,8,0.21875,0,0,3.7,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestNestedMiddlewareHooks,test_list_tools_on_nested_server,1,noref_survived,20,1121,171,0,6,0,0,0,1,1,0,0,0,0,0,11,0.0,1,5,13,0.0,0,0,13.6,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,add_middleware,1,noref_survived,2,108,20,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,1,0.0,0,0,7.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_middleware_read_resource,1,ref_deleted_method,23,988,132,5,3,0,0,0,0,0,1,0,1,3,0,2,0.0,1,2,7,0.032258064516129,0,0,7.0,deleted
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,TestMiddlewareHooks,test_list_resources,1,noref_survived,10,595,91,0,3,0,0,0,1,1,0,0,0,0,0,6,0.0,1,3,7,0.0,0,0,11.333333333333334,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,,sample_tool,1,noref_survived,2,91,18,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,7.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/870,src/fastmcp/server/server.py,FastMCP,_middleware_list_tools,1,ref_deleted_method,19,1055,133,13,3,0,0,0,0,0,1,0,1,3,0,1,0.0,2,1,7,0.064516129032258,0,0,7.0,deleted
fastmcp,https://github.com/jlowin/fastmcp/pull/870,tests/server/middleware/test_middleware.py,RecordingMiddleware,reset,1,noref_survived,2,88,14,4,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
Qcodes,https://github.com/microsoft/Qcodes/pull/7213,tests/dataset/test_export_datasets_and_create_metadata_db.py,,test_export_datasets_preserve_experiment_structure,1,noref_survived,40,2216,256,10,6,0,0,0,1,1,0,0,0,14,0,6,85.83671966625714,4,0,25,0.1475409836065573,0,0,8.0,survived
Qcodes,https://github.com/microsoft/Qcodes/pull/7213,tests/dataset/test_export_datasets_and_create_metadata_db.py,,_simple_dataset,1,ref_survived,18,961,145,6,2,0,0,0,0,1,1,0,0,6,0,2,15.509775004326936,2,0,14,0.1379310344827586,0,0,4.666666666666667,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/90,tests/test_sqlalchemy_mcp_use.py,,test_mcp_client_autogen_pagination,1,noref_survived,61,2817,197,0,5,0,0,0,1,1,0,0,0,8,0,5,36.541209043760986,0,1,12,0.0,0,0,6.111111111111111,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2564,tests/test_register_mesh_backoff.py,StubClient,register,1,noref_survived,4,146,32,0,1,0,0,0,0,1,0,0,0,0,0,2,13.931568569324174,1,3,1,0.0,0,0,2.333333333333333,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/53,src/meta_agent/agents/guardrail_designer_agent.py,Agent,run,1,noref_survived,2,141,34,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,3,0,0.0,0,0,2.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/974,tests/test_root_config.py,,test_settings_repr_masks_secret,1,noref_survived,8,265,50,0,5,0,0,0,1,1,0,0,0,2,0,3,13.931568569324174,0,1,4,0.0,0,0,7.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/974,tests/test_root_config.py,FakeKV,read_secret_version,1,noref_survived,2,112,22,0,3,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,0,0.0,0,0,4.0,survived
pgqueuer,https://github.com/janbjorge/pgqueuer/pull/410,test/windows/test_shutdown.py,DummyManager,__init__,1,noref_survived,2,72,17,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1310,tests/test_self_improver.py,DummyLedger,close,1,noref_survived,2,42,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/pixelmuse.py,PixelMuseImager,save,1,noref_survived,24,1356,180,40,1,0,0,0,0,0,0,0,1,5,0,6,97.70233280920246,2,5,13,0.0,0,0,8.5,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/magicstudio.py,MagicStudioImager,complete_path,1,noref_survived,3,211,35,0,2,0,0,0,0,0,0,0,1,1,0,2,53.77443751081735,0,0,1,0.0,0,0,11.0,survived
Webscout,https://github.com/OEvortex/Webscout/pull/61,webscout/Provider/TTI/freeaiplayground.py,FreeAIImager,complete_path,1,noref_survived,3,187,33,0,2,0,0,0,0,0,0,0,1,1,0,2,39.86313713864836,0,0,1,0.0,0,0,11.0,survived
klongpy,https://github.com/briangu/klongpy/pull/46,tests/test_autograd.py,TestAutograd,test_array_grad,1,noref_survived,6,225,57,0,3,0,0,0,1,1,0,0,0,2,0,1,0.0,0,1,7,0.0,0,0,3.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/971,tests/test_insight_endpoint.py,,test_insight_invalid_token,1,noref_survived,5,214,42,0,4,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,0,3,0.0,0,0,5.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,tests/unit/test_telemetry_client.py,,test_send_http_error,1,noref_survived,12,521,95,0,4,0,0,0,1,1,0,0,0,7,0,1,0.0,2,0,9,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,src/meta_agent/services/telemetry_client.py,EndpointConfig,__post_init__,1,noref_survived,4,205,31,0,2,0,0,0,0,0,0,1,0,1,0,2,0.0,1,1,1,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/99,tests/unit/test_telemetry_client.py,,test_send_success,1,noref_survived,3,144,30,0,3,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,0,1,1,0.0,0,0,11.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/llm_service.py,AiohttpPlaceholder.ClientSession,close,1,noref_survived,2,64,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/101,src/meta_agent/services/telemetry_client.py,ClientSession,__init__,1,noref_survived,2,55,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0,3,0,0.0,0,0,2.333333333333333,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/161,src/meta_agent/ux/interactive.py,Interactive,menu,1,noref_survived,13,622,94,9,1,0,0,0,0,0,0,0,1,2,3,6,33.219280948873624,3,3,9,0.0,0,0,6.2,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/209,tests/test_agents_registry.py,TestAgentRegistryFunctions.BAgent,step,1,noref_survived,2,62,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/210,tests/test_finance_utils.py,TestFinanceUtils,test_maxdd,1,noref_survived,3,137,32,0,2,0,0,0,1,1,0,0,0,1,0,1,6.339850002884625,0,1,2,0.0,0,0,5.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/216,tests/test_supply_chain_agent.py,TestSupplyChainAgent,test_wrap_mcp_digest,1,noref_survived,7,319,76,0,4,0,0,0,1,1,0,0,0,3,0,1,0.0,0,1,7,0.0,0,0,4.25,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,get_order_items,1,noref_survived,16,745,115,7,3,1,0,0,0,0,0,0,1,3,0,2,3.0,1,2,7,0.0,0,0,7.4,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,tests/test_sqlalchemy_integration.py,TestEdgeCases,test_model_inheritance,1,noref_survived,12,736,83,9,3,0,0,0,1,1,0,0,0,4,0,5,0.0,0,1,7,0.0555555555555555,0,0,8.2,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,get_order_item_product,1,noref_survived,19,817,116,8,4,1,0,0,0,0,0,0,1,3,0,2,2.0,2,2,4,0.0434782608695652,0,0,8.4,survived
enrichmcp,https://github.com/featureform/enrichmcp/pull/48,examples/sqlalchemy_shop/app.py,,list_orders,1,noref_survived,34,1669,250,5,2,0,0,0,0,0,0,0,1,11,0,6,53.1508495181978,2,4,14,0.1041666666666666,0,0,6.466666666666667,survived
