status,method,filepath,class_name
survived,"    def test_broadcasting_higher_dims(self, func):
        """"""Test that gufunc broadcasting works correctly for higher dimensional arrays.""""""
        np.random.seed(42)

        # 3D array: (2, 4, 10) -> broadcast dims (2,) + core dims (4, 10)
        data_3d = np.random.randn(2, 4, 10)
        result_3d = func(data_3d)
        assert result_3d.shape == (2, 4, 4)

        # 4D array: (2, 3, 4, 10) -> broadcast dims (2, 3) + core dims (4, 10)
        data_4d = np.random.randn(2, 3, 4, 10)
        result_4d = func(data_4d)
        assert result_4d.shape == (2, 3, 4, 4)

        # Check each broadcast element is valid
        for i in range(2):
            for j in range(3):
                matrix = result_4d[i, j]
                # Check symmetry
                assert_allclose(matrix, matrix.T, rtol=1e-10)

                if func == nancorrmatrix:
                    # Check diagonal is 1
                    assert_allclose(np.diag(matrix), np.ones(4), rtol=1e-10)
                    # Check bounds
                    assert np.all((matrix >= -1) & (matrix <= 1))
                else:
                    # Check diagonal (variance) is non-negative
                    assert np.all(np.diag(matrix) >= 0)

        # Verify correctness - each slice should match individual computation
        for i in range(2):
            single_result = func(data_3d[i])
            assert_allclose(result_3d[i], single_result, rtol=1e-10)
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_command_sanitizer_windows_patterns(self):
        """"""Test Windows dangerous command detection.""""""
        with patch(""platform.system"", return_value=""Windows""):
            sanitizer = CommandSanitizer()

            # Test Windows-specific dangerous commands
            dangerous_commands = [
                ""format C:"",
                ""del /S C:\\Windows"",
                ""rd /S C:\\Users"",
                ""reg delete HKLM\\Software"",
                ""taskkill /F /T"",
                ""Remove-Item -Recurse C:\\Windows"",
                ""Stop-Computer -Force"",
            ]

            for cmd in dangerous_commands:
                is_safe, _, reason = sanitizer.sanitize_command(cmd)
                assert not is_safe, f""Command '{cmd}' should be blocked on Windows""
                assert reason, f""Should provide reason for blocking '{cmd}'""
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"def mcp_json_command(
    server_spec: str,
    *,
    server_name: Annotated[
        str | None,
        cyclopts.Parameter(
            name=[""--name"", ""-n""],
            help=""Custom name for the server in MCP config"",
        ),
    ] = None,
    with_editable: Annotated[
        Path | None,
        cyclopts.Parameter(
            name=[""--with-editable"", ""-e""],
            help=""Directory with pyproject.toml to install in editable mode"",
        ),
    ] = None,
    with_packages: Annotated[
        list[str],
        cyclopts.Parameter(
            ""--with"",
            help=""Additional packages to install"",
            negative=False,
        ),
    ] = [],
    env_vars: Annotated[
        list[str],
        cyclopts.Parameter(
            ""--env"",
            help=""Environment variables in KEY=VALUE format"",
            negative=False,
        ),
    ] = [],
    env_file: Annotated[
        Path | None,
        cyclopts.Parameter(
            ""--env-file"",
            help=""Load environment variables from .env file"",
        ),
    ] = None,
    copy: Annotated[
        bool,
        cyclopts.Parameter(
            ""--copy"",
            help=""Copy configuration to clipboard instead of printing to stdout"",
            negative=False,
        ),
    ] = False,
) -> None:
    """"""Generate MCP configuration JSON for manual installation.

    Args:
        server_spec: Python file to install, optionally with :object suffix
    """"""
    file, server_object, name, packages, env_dict = process_common_args(
        server_spec, server_name, with_packages, env_vars, env_file
    )

    success = install_mcp_json(
        file=file,
        server_object=server_object,
        name=name,
        with_editable=with_editable,
        with_packages=packages,
        env_vars=env_dict,
        copy=copy,
    )

    if not success:
        sys.exit(1)",src/fastmcp/cli/install/mcp_json.py,
survived,"def run_with_uv(
    server_spec: str,
    python_version: str | None = None,
    with_packages: list[str] | None = None,
    with_requirements: Path | None = None,
    project: Path | None = None,
    transport: TransportType | None = None,
    host: str | None = None,
    port: int | None = None,
    path: str | None = None,
    log_level: LogLevelType | None = None,
    show_banner: bool = True,
) -> None:
    """"""Run a MCP server using uv run subprocess.

    Args:
        server_spec: Python file, object specification (file:obj), or URL
        python_version: Python version to use (e.g. ""3.10"")
        with_packages: Additional packages to install
        with_requirements: Requirements file to use
        project: Run the command within the given project directory
        transport: Transport protocol to use
        host: Host to bind to when using http transport
        port: Port to bind to when using http transport
        path: Path to bind to when using http transport
        log_level: Log level
        show_banner: Whether to show the server banner
    """"""
    cmd = [""uv"", ""run""]

    # Add Python version if specified
    if python_version:
        cmd.extend([""--python"", python_version])

    # Add project if specified
    if project:
        cmd.extend([""--project"", str(project)])

    # Add fastmcp package
    cmd.extend([""--with"", ""fastmcp""])

    # Add additional packages
    if with_packages:
        for pkg in with_packages:
            if pkg:
                cmd.extend([""--with"", pkg])

    # Add requirements file
    if with_requirements:
        cmd.extend([""--with-requirements"", str(with_requirements)])

    # Add fastmcp run command
    cmd.extend([""fastmcp"", ""run"", server_spec])

    # Add transport options
    if transport:
        cmd.extend([""--transport"", transport])
    if host:
        cmd.extend([""--host"", host])
    if port:
        cmd.extend([""--port"", str(port)])
    if path:
        cmd.extend([""--path"", path])
    if log_level:
        cmd.extend([""--log-level"", log_level])
    if not show_banner:
        cmd.append(""--no-banner"")

    # Run the command
    logger.debug(f""Running command: {' '.join(cmd)}"")
    try:
        process = subprocess.run(cmd, check=True)
        sys.exit(process.returncode)
    except subprocess.CalledProcessError as e:
        logger.error(f""Failed to run server: {e}"")
        sys.exit(e.returncode)
",src/fastmcp/cli/run.py,
survived,"    def test_run_with_uv_basic(self, mock_run):
        """"""Test basic run_with_uv execution.""""""
        mock_run.return_value = Mock(returncode=0)

        with pytest.raises(SystemExit) as exc_info:
            run_with_uv(""server.py"")

        assert exc_info.value.code == 0

        # Check the command that was called
        mock_run.assert_called_once()
        cmd = mock_run.call_args[0][0]

        expected = [""uv"", ""run"", ""--with"", ""fastmcp"", ""fastmcp"", ""run"", ""server.py""]
        assert cmd == expected
",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"    def test_run_with_uv_logging(self, mock_run, mock_logger):
        """"""Test that run_with_uv logs the command.""""""
        mock_run.return_value = Mock(returncode=0)

        with pytest.raises(SystemExit):
            run_with_uv(""server.py"", python_version=""3.11"")

        # Check that debug logging was called with the command
        mock_logger.debug.assert_called()
        call_args = mock_logger.debug.call_args[0][0]
        assert ""Running command:"" in call_args
        assert ""uv run --python 3.11"" in call_args",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"    def add_node_to_tree(rich_tree, cluster_node, level=0):
        """"""Recursively add nodes to Rich tree with formatting.""""""
        # Color scheme based on level
        colors = [""bright_green"", ""bright_yellow"", ""bright_magenta"", ""bright_blue"", ""bright_red""]
        color = colors[level % len(colors)]
        
        # Calculate percentage
        percentage = (cluster_node.count / total_conversations * 100) if total_conversations > 0 else 0
        
        # Create progress bar representation
        bar_width = 15
        filled_width = int((cluster_node.count / total_conversations) * bar_width) if total_conversations > 0 else 0
        progress_bar = ""█"" * filled_width + ""░"" * (bar_width - filled_width)
        
        # Create node label with rich formatting
        label = f""[bold {color}]{cluster_node.name}[/] [dim]({cluster_node.count:,} conversations, {percentage:.1f}%)[/]""
        if hasattr(cluster_node, 'description') and cluster_node.description:
            short_desc = cluster_node.description[:80] + ""..."" if len(cluster_node.description) > 80 else cluster_node.description
            label += f""\n[italic dim]{short_desc}[/]""
        label += f""\n[dim]Progress: [{progress_bar}][/]""
        
        node = rich_tree.add(label)
        
        # Add children
        for child_id in cluster_node.children:
            child = node_id_to_cluster[child_id]
            add_node_to_tree(node, child, level + 1)
",kura/v1/visualization.py,
survived,"async def generate_base_clusters_from_conversation_summaries(
    summaries: List[ConversationSummary],
    *,
    model: BaseClusterModel,
    checkpoint_manager: Optional[CheckpointManager] = None
) -> List[Cluster]:
    """"""Generate base clusters from conversation summaries.
    
    This function groups similar summaries into initial clusters using
    the provided clustering model. Supports different clustering algorithms
    through the model interface.
    
    Args:
        summaries: List of conversation summaries to cluster
        model: Model to use for clustering (HDBSCAN, KMeans, etc.)
        checkpoint_manager: Optional checkpoint manager for caching
        
    Returns:
        List of base clusters
        
    Example:
        >>> cluster_model = ClusterModel(algorithm=""hdbscan"")
        >>> clusters = await generate_base_clusters(
        ...     summaries=conversation_summaries,
        ...     model=cluster_model,
        ...     checkpoint_manager=checkpoint_mgr
        ... )
    """"""
    logger.info(f""Starting clustering of {len(summaries)} summaries using {type(model).__name__}"")
    
    # Try to load from checkpoint
    if checkpoint_manager:
        cached = checkpoint_manager.load_checkpoint(
            model.checkpoint_filename,
            Cluster
        )
        if cached:
            logger.info(f""Loaded {len(cached)} clusters from checkpoint"")
            return cached
    
    # Generate clusters
    logger.info(""Generating new clusters..."")
    clusters = await model.cluster_summaries(summaries)
    logger.info(f""Generated {len(clusters)} clusters"")
    
    # Save to checkpoint
    if checkpoint_manager:
        checkpoint_manager.save_checkpoint(model.checkpoint_filename, clusters)
    
    return clusters
",kura/v1/kura.py,
survived,"    def test_decay_method(self):
        """"""Test decay method delegates correctly.""""""
        X = np.array([[1, 2]])

        # Train the pipeline first
        self.pipeline.partial_fit(X, np.array([1]))

        # Now decay
        self.pipeline.decay(X, decay_rate=0.9)

        assert len(self.mock_learner.decay_calls) == 1
        received_X, decay_rate = self.mock_learner.decay_calls[0]
        assert decay_rate == 0.9
        assert received_X.shape == X.shape
",tests/test_learner_pipeline.py,TestLearnerPipelineInterface
survived,"    def predict(self, X: X_contra) -> NDArray[np.float64]:
        """"""Predict expected values.

        Parameters
        ----------
        X : X_contra
            Input data (enriched features from ArmFeaturizer)

        Returns
        -------
        predictions : NDArray[np.float64]
            Expected values
        """"""
        X_transformed = self._apply_transformers(X)
        return self._learner.predict(X_transformed)
",bayesianbandits/pipelines/_learner.py,LearnerPipeline
survived,"    def test_contextual_pipeline_policy_setter(self):
        """"""Test policy setter on contextual pipeline.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())
        pipeline = ContextualAgentPipeline([(""identity"", FunctionTransformer())], agent)

        new_policy = EpsilonGreedy(epsilon=0.2)
        pipeline.policy = new_policy
        assert pipeline.policy is new_policy
        assert agent.policy is new_policy
",tests/test_agent_pipeline.py,TestCoverage
survived,"            def partial_fit(self, X, y):
                pass
",tests/test_learner_pipeline.py,TestLearnerPipelineInit.BadLearner
survived,"        def multiply_two(X):
            return X * 2
",tests/test_learner_pipeline.py,TestLearnerPipelineTransformers
survived,"    def test_pull_without_top_k(self):
        """"""Test pull method without top_k.""""""
        arms = make_arms(range(3))
        agent = Agent(arms, ThompsonSampling(), random_seed=42)
        steps = []

        pipeline = NonContextualAgentPipeline(steps, agent)

        actions = pipeline.pull()

        assert len(actions) == 1
        assert isinstance(actions[0], int)
",tests/test_agent_pipeline.py,TestNonContextualAgentPipeline
survived,"    def test_getitem_method(self):
        """"""Test __getitem__ method.""""""
        scaler = StandardScaler()
        learner = MockLearner()
        pipeline = LearnerPipeline(steps=[(""scale"", scaler)], learner=learner)

        # Access by index
        assert pipeline[0] == (""scale"", scaler)

        # Access by name (only transformer steps)
        assert pipeline[""scale""] is scaler
",tests/test_learner_pipeline.py,TestLearnerPipelineProperties
survived,"    def test_no_transformers(self):
        """"""Test pipeline with no transformer steps (only learner).""""""
        mock_learner = MockLearner()
        pipeline = LearnerPipeline(steps=[], learner=mock_learner)

        X = np.array([[1, 2], [3, 4]])
        y = np.array([1, 2])

        # Should pass data through unchanged when no transformers
        pipeline.partial_fit(X, y)

        # Check that data was passed through unchanged
        received_X, received_y, _ = mock_learner.partial_fit_calls[0]
        np.testing.assert_array_equal(received_X, X)
        np.testing.assert_array_equal(received_y, y)

        # Test other methods also pass data through unchanged
        pipeline.sample(X, size=2)
        sample_X, size = mock_learner.sample_calls[0]
        np.testing.assert_array_equal(sample_X, X)
        assert size == 2

        pipeline.predict(X)
        predict_X = mock_learner.predict_calls[0]
        np.testing.assert_array_equal(predict_X, X)

        pipeline.decay(X, decay_rate=0.9)
        decay_X, decay_rate = mock_learner.decay_calls[0]
        np.testing.assert_array_equal(decay_X, X)
        assert decay_rate == 0.9
",tests/test_learner_pipeline.py,TestLearnerPipelineTransformers
survived,"    def partial_fit(self, X, y, sample_weight=None):
        self.partial_fit_calls.append((X, y, sample_weight))
        return self
",tests/test_learner_pipeline.py,MockLearner
survived,"        def add_one(X):
            return X + 1
",tests/test_learner_pipeline.py,TestLearnerPipelineTransformers
survived,"    def test_invalid_agent_type(self):
        """"""Test error handling for invalid agent types.""""""
        # This would be caught by type checker, but test runtime behavior
        steps = [(""identity"", FunctionTransformer())]

        # Mock object that doesn't have the expected interface
        class MockAgent:
            pass

        mock_agent = MockAgent()

        # The factory function should handle invalid agent types
        # In practice, this would be a type error at development time
        # Since isinstance check won't match, it will try to create ContextualAgentPipeline
        # which will fail on first attribute access
        pipeline = AgentPipeline(steps, mock_agent)  # type: ignore
        # The error will happen when trying to use the agent
        with pytest.raises(AttributeError):
            _ = pipeline.arms
",tests/test_agent_pipeline.py,TestErrorHandling
survived,"    def test_uncovered_functionality(self):
        """"""Test functionality to improve code coverage.""""""
        arms = make_arms(range(3))

        # Test NonContextualAgentPipeline with non-empty steps (edge case)
        agent = Agent(arms, ThompsonSampling(), random_seed=42)
        steps = [(""identity"", FunctionTransformer())]
        pipeline = NonContextualAgentPipeline(steps, agent)

        # Test all delegation methods on NonContextualAgentPipeline
        assert len(pipeline.arms) == 3
        assert pipeline.arm(0) is not None
        pipeline.select_for_update(1)
        assert pipeline.arm_to_update is not None

        # Test add/remove arm
        new_arm = Arm(99, learner=NormalRegressor(alpha=1.0, beta=1.0))
        pipeline.add_arm(new_arm)
        pipeline.remove_arm(99)

        # Test indexing on NonContextualAgentPipeline
        assert pipeline[""identity""] is not None
        assert pipeline[0] == (""identity"", steps[0][1])

        # Test with invalid string key
        with pytest.raises(KeyError):
            _ = pipeline[""nonexistent""]

        # Test with invalid index
        with pytest.raises(IndexError):
            _ = pipeline[10]",tests/test_agent_pipeline.py,TestCoverage
survived,"    def random_state(self, value: Union[np.random.Generator, int, None]) -> None:
        """"""Propagate random state to learner.""""""
        if hasattr(self._learner, ""random_state""):
            self._learner.random_state = value
",bayesianbandits/pipelines/_learner.py,LearnerPipeline
survived,"    def test_empty_steps_error(self):
        """"""Test empty steps raise error.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())

        with pytest.raises(ValueError, match=""Pipeline steps cannot be empty""):
            ContextualAgentPipeline([], agent)
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
survived,"    def test_transformer_not_fitted_error(self):
        """"""Test helpful error message when transformer is not fitted.""""""
        from sklearn.preprocessing import StandardScaler
        
        mock_learner = MockLearner()
        # Create pipeline with unfitted transformer
        pipeline = LearnerPipeline(steps=[(""unfitted_scaler"", StandardScaler())], learner=mock_learner)

        X = np.array([[1, 2], [3, 4]])
        y = np.array([1, 2])

        # Should provide helpful error message
        with pytest.raises(RuntimeError) as exc_info:
            pipeline.partial_fit(X, y)

        error_msg = str(exc_info.value)
        assert ""unfitted_scaler"" in error_msg
        assert ""not fitted"" in error_msg
        assert ""stateless or pre-fitted"" in error_msg
        assert ""FunctionTransformer"" in error_msg
",tests/test_learner_pipeline.py,TestLearnerPipelineTransformers
survived,"    def test_valid_initialization(self):
        """"""Test valid initialization.""""""
        mock_learner = MockLearner()
        pipeline = LearnerPipeline(
            steps=[(""scale"", StandardScaler())],
            learner=mock_learner
        )

        assert len(pipeline.steps) == 1
        assert pipeline.learner is mock_learner
",tests/test_learner_pipeline.py,TestLearnerPipelineInit
