status,method,filepath,class_name
survived,"    def test_correlation_bounds(self):
        """"""Test that correlation values are properly bounded between -1 and 1.""""""
        # Create data with some negative correlation
        np.random.seed(42)
        data = np.random.randn(3, 100)
        data[1] = -data[0] + 0.1 * np.random.randn(100)  # Strong negative correlation

        result = move_exp_nancorrmatrix(data, alpha=0.5)

        # All correlation values should be between -1 and 1
        finite_mask = np.isfinite(result)
        assert np.all(result[finite_mask] >= -1.0)
        assert np.all(result[finite_mask] <= 1.0)
",numbagg/test/test_move_exp_matrix.py,TestMoveExpMatrixFunctions
survived,"    def test_generate_for_model_migration(self):
        """"""Test model migration YAML generation""""""
        files = [
            'src/models/old_model.py',
            'src/api/old_api.py',
            'tests/test_old.py'
        ]
        
        config = self.generator.generate_for_model_migration(
            'gpt-3.5',
            'gpt-4',
            files
        )
        
        assert config['provider'] == 'claude'
        assert config['metadata']['migration'] == 'gpt-3.5 -> gpt-4'
        assert len(config['tasks']) == 3
        
        # Check migration prompts
        for task in config['tasks']:
            assert 'Migrate code from gpt-3.5 to gpt-4' in task['prompt']
            assert task['file'] in files
        
        assert config['options']['timeout'] == 180  # Longer timeout for migration
        assert config['options']['output_dir'] == './migration-gpt-3.5-to-gpt-4'
",tests/test_scan/test_generate_parallel.py,TestParallelYAMLGenerator
survived,"    def _compare_metadata(self, model_data: Dict[str, Dict[str, Any]]) -> Dict[str, Any]:
        """"""Compare model metadata""""""
        metadata = {}
        
        for model, data in model_data.items():
            model_meta = {
                'has_config': data.get('config') is not None,
                'file_count': len(data.get('files', [])),
                'config_keys': list(data['config'].keys()) if data.get('config') else []
            }
            
            # Extract specific metadata if available
            if data.get('config'):
                config = data['config']
                important_keys = [
                    'model_type', 'architecture', 'license', 
                    'training_data', 'created_by', 'version'
                ]
                
                for key in important_keys:
                    if key in config:
                        model_meta[key] = config[key]
            
            metadata[model] = model_meta
        
        return metadata
",src/haconiwa/scan/comparator.py,ModelComparator
survived,"        def build_tree(node: Dict[str, Any], prefix: str = """", is_last: bool = True):
            """"""Recursively build tree representation""""""
            items = [(k, v) for k, v in node.items() if k != '__files__']
            files = node.get('__files__', [])
            
            # Add directories
            for i, (key, value) in enumerate(items):
                is_last_item = i == len(items) - 1 and not files
                
                connector = ""└── "" if is_last_item else ""├── ""
                lines.append(f""{prefix}{connector}{key}/"")
                
                if isinstance(value, dict):
                    extension = ""    "" if is_last_item else ""│   ""
                    build_tree(value, prefix + extension, is_last_item)
            
            # Add files
            for i, file_info in enumerate(files):
                is_last_file = i == len(files) - 1
                connector = ""└── "" if is_last_file else ""├── ""
                
                if isinstance(file_info, dict):
                    name = file_info.get('name', 'Unknown')
                    size = file_info.get('size', 0)
                    size_str = self._format_size(size)
                    lines.append(f""{prefix}{connector}{name} ({size_str})"")
                else:
                    lines.append(f""{prefix}{connector}{file_info}"")
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def save_yaml(self, config: Dict[str, Any], output_path: Path) -> Path:
        """"""Save configuration to YAML file""""""
        
        output_path = Path(output_path)
        output_path.parent.mkdir(parents=True, exist_ok=True)
        
        with open(output_path, 'w', encoding='utf-8') as f:
            yaml.dump(config, f, default_flow_style=False, sort_keys=False, allow_unicode=True)
        
        return output_path
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def test_scan_guide_types(self, runner, temp_model_dir):
        """"""Test different guide types""""""
        guide_types = [""development"", ""usage"", ""integration"", ""quickstart""]
        
        for guide_type in guide_types:
            result = runner.invoke(
                scan_app,
                [""guide"", ""o1-mini"", ""--path"", str(temp_model_dir), ""--type"", guide_type]
            )
            
            assert result.exit_code == 0
            assert ""o1-mini"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _extract_model_name(self, path: Path) -> str:
        """"""Extract model name from path""""""
        # Try to get from config files first
        for config_file in self.config_files:
            config_path = path / config_file
            if config_path.exists():
                try:
                    if config_file.endswith('.json'):
                        with open(config_path, 'r') as f:
                            config = json.load(f)
                            if 'model_name' in config:
                                return config['model_name']
                            if 'name' in config:
                                return config['name']
                except:
                    pass
        
        # Fallback to directory name
        return path.name
",src/haconiwa/scan/analyzer.py,ModelAnalyzer
survived,"    def _format_summary(self, data: Any) -> str:
        """"""Format as a concise summary""""""
        if not isinstance(data, dict):
            return str(data)
        
        lines = [""="" * 50]
        
        # Handle model search results
        if 'model_name' in data:
            lines.append(f""Model Search: {data['model_name']}"")
            lines.append(""="" * 50)
            lines.append(f""Total files found: {data.get('total_files', 0)}"")
            
            if 'matches' in data:
                lines.append(""\nMatches by category:"")
                for category, files in data['matches'].items():
                    lines.append(f""  {category}: {len(files)} files"")
        
        # Handle content search results
        elif 'pattern' in data and 'matches' in data:
            lines.append(f""Content Search: {data['pattern']}"")
            lines.append(""="" * 50)
            lines.append(f""Total matches: {data.get('total_matches', 0)}"")
            lines.append(f""Files searched: {data.get('files_searched', 0)}"")
            
            if data['matches']:
                lines.append(""\nTop matches:"")
                for match in data['matches'][:5]:
                    lines.append(f""  {match['file']}:{match['line_number']}"")
        
        # Handle analysis results
        elif 'categories' in data and 'providers' in data:
            lines.append(""Model Analysis Summary"")
            lines.append(""="" * 50)
            lines.append(f""Base path: {data.get('base_path', 'Unknown')}"")
            lines.append(f""Total models: {data.get('total_models', 0)}"")
            
            if data.get('total_size', 0) > 0:
                size_gb = data['total_size'] / (1024 ** 3)
                lines.append(f""Total size: {size_gb:.2f} GB"")
            
            if 'insights' in data:
                lines.append(""\nInsights:"")
                for insight in data['insights']:
                    lines.append(f""  • {insight}"")
        
        # Handle list results
        elif isinstance(data, list) and data:
            lines.append(f""Results: {len(data)} items"")
            lines.append(""="" * 50)
            for i, item in enumerate(data[:10], 1):
                if isinstance(item, dict):
                    name = item.get('name', item.get('path', 'Unknown'))
                    lines.append(f""{i}. {name}"")
                else:
                    lines.append(f""{i}. {item}"")
            
            if len(data) > 10:
                lines.append(f""... and {len(data) - 10} more"")
        
        lines.append(""="" * 50)
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def _format_table(self, data: Any) -> str:
        """"""Format as ASCII table""""""
        if not isinstance(data, (list, dict)):
            return str(data)
        
        # Convert dict to list of items
        if isinstance(data, dict) and 'matches' not in data:
            data = [{'key': k, 'value': v} for k, v in data.items()]
        
        # Handle different data structures
        if isinstance(data, dict) and 'matches' in data:
            # Model search results
            rows = []
            for category, files in data['matches'].items():
                for file in files:
                    rows.append({
                        'Category': category,
                        'File': file['name'],
                        'Path': file['path'],
                        'Type': file['type']
                    })
            return self._create_table(rows)
        
        elif isinstance(data, list) and data:
            # List of models or other items
            if isinstance(data[0], dict):
                return self._create_table(data)
            else:
                # Simple list
                return ""\n"".join(f""• {item}"" for item in data)
        
        return str(data)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def test_ignore_patterns(self, temp_model_dir):
        """"""Test ignore patterns functionality""""""
        # Create files that should be ignored
        (temp_model_dir / ""models"" / ""__pycache__"").mkdir(parents=True)
        (temp_model_dir / ""models"" / "".git"").mkdir(parents=True)
        (temp_model_dir / ""models"" / ""test.pyc"").touch()
        
        scanner = ModelScanner(temp_model_dir)
        
        # These should not appear in results
        results = scanner.search_by_model_name(""pycache"")
        assert results['total_files'] == 0
        
        results = scanner.search_by_model_name(""git"")
        assert results['total_files'] == 0
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def _generate_usage_guide(self, model_info: Dict[str, Any]) -> str:
        """"""Generate a usage guide""""""
        lines = [
            f""# Usage Guide: {model_info['name']}"",
            f""\nGenerated on: {datetime.now().strftime('%Y-%m-%d %H:%M:%S')}"",
            ""\n## Quick Start""
        ]
        
        # Basic usage
        lines.extend([
            ""\n### Basic Usage"",
            ""\n```python"",
            f""# Using {model_info['name']}"",
            """",
            ""# 1. Import necessary libraries"",
            ""import json"",
            ""from pathlib import Path"",
            """",
            ""# 2. Load model configuration"",
            ""config_path = Path('config.json')"",
            ""with open(config_path, 'r') as f:"",
            ""    config = json.load(f)"",
            """",
            ""# 3. Initialize and use model"",
            ""# Add framework-specific code here"",
            ""```""
        ])
        
        # Common use cases
        lines.extend([
            ""\n## Common Use Cases"",
            f""\nBased on the model structure, {model_info['name']} can be used for:""
        ])
        
        if 'llm' in str(model_info['categories']).lower():
            lines.extend([
                ""\n### Text Generation"",
                ""- Content creation"",
                ""- Code generation"",
                ""- Language translation"",
                ""- Text summarization""
            ])
        
        if 'vision' in str(model_info['categories']).lower():
            lines.extend([
                ""\n### Computer Vision"",
                ""- Image classification"",
                ""- Object detection"",
                ""- Image generation"",
                ""- Visual analysis""
            ])
        
        # Parameters
        if model_info['config']:
            lines.extend([
                ""\n## Model Parameters"",
                ""\nKey configuration options:""
            ])
            
            for key, value in list(model_info['config'].items())[:10]:
                lines.append(f""- `{key}`: {value}"")
        
        # Examples from files
        if model_info['examples']:
            lines.extend([
                ""\n## Code Examples"",
                ""\nExample files available:""
            ])
            
            for example in model_info['examples'][:3]:
                lines.append(f""\n### {example['name']}"")
                if example.get('content'):
                    lines.append(""```python"")
                    lines.append(example['content'][:300])
                    if len(example['content']) > 300:
                        lines.append(""# ... (truncated)"")
                    lines.append(""```"")
        
        # Tips
        lines.extend([
            ""\n## Tips and Tricks"",
            ""\n1. **Performance Optimization**:"",
            ""   - Use appropriate batch sizes"",
            ""   - Enable GPU acceleration if available"",
            ""   - Consider model quantization for deployment"",
            """",
            ""2. **Error Handling**:"",
            ""   - Validate input data formats"",
            ""   - Handle out-of-memory errors gracefully"",
            ""   - Implement timeout mechanisms"",
            """",
            ""3. **Best Results**:"",
            ""   - Preprocess input data appropriately"",
            ""   - Use recommended hyperparameters"",
            ""   - Fine-tune for specific use cases""
        ])
        
        return ""\n"".join(lines)
",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"    def process_dimension_data(
        summary_df, func, dimension, all_libs, matrix_shape_exclusions
    ):
        """"""Process data for a single dimension (1D or 2D) for a specific function.""""""
        if summary_df.empty:
            return {f""{dimension}_{lib}"": ""n/a"" for lib in all_libs}

        return {
            f""{dimension}_{lib}"": get_column_value(
                summary_df, func, lib, dimension, matrix_shape_exclusions
            )
            for lib in all_libs
        }
",numbagg/test/run_benchmarks.py,
survived,"    def test_consistency_vs_basic_matrix_full_window(self):
        """"""Test consistency between moving and basic matrix functions when using full window.""""""
        np.random.seed(42)

        # Create data in both conventions
        data_moving = np.random.randn(50, 4)  # (obs, vars) for moving
        data_basic = data_moving.T  # (vars, obs) for basic

        # Basic correlation using all data
        corr_basic = nancorrmatrix(data_basic)

        # Moving correlation using full window
        corr_moving = move_nancorrmatrix(data_moving, window=50)

        # Last timestep should match basic result
        assert_allclose(corr_moving[-1], corr_basic, rtol=1e-14)
",numbagg/test/test_matrix_functions.py,TestMovingMatrices
survived,"    def test_three_series_consistency(self):
        """"""Test consistency for a 3x3 matrix case.""""""
        np.random.seed(444)

        # Create three time series
        n_obs = 30
        a1 = np.random.randn(n_obs)
        a2 = np.random.randn(n_obs) * 1.5 + 0.5
        a3 = np.random.randn(n_obs) * 0.8 - 0.2

        alpha = 0.35

        # Test all pairwise combinations
        pairs = [(a1, a2, 0, 1), (a1, a3, 0, 2), (a2, a3, 1, 2)]

        # Compute matrix result once
        # Exponential moving functions expect (obs, vars) format
        data_matrix = np.column_stack([a1, a2, a3])
        cov_matrix_result = move_exp_nancovmatrix(data_matrix, alpha=alpha)
        corr_matrix_result = move_exp_nancorrmatrix(data_matrix, alpha=alpha)

        for series1, series2, i, j in pairs:
            # Compute pairwise results
            cov_nonmatrix = move_exp_nancov(series1, series2, alpha=alpha)
            corr_nonmatrix = move_exp_nancorr(series1, series2, alpha=alpha)

            # Extract from matrix results
            cov_from_matrix = cov_matrix_result[:, i, j]
            corr_from_matrix = corr_matrix_result[:, i, j]

            # They should match
            assert_allclose(
                cov_nonmatrix,
                cov_from_matrix,
                rtol=1e-10,
                err_msg=f""Covariance mismatch for series {i},{j}"",
            )
            assert_allclose(
                corr_nonmatrix,
                corr_from_matrix,
                rtol=1e-10,
                err_msg=f""Correlation mismatch for series {i},{j}"",
            )

            # Also check symmetry
            assert_allclose(
                cov_matrix_result[:, i, j], cov_matrix_result[:, j, i], rtol=1e-10
            )
            assert_allclose(
                corr_matrix_result[:, i, j], corr_matrix_result[:, j, i], rtol=1e-10
            )
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def test_simple_matrix(self, func, expected_diag):
        """"""Test simple 2x2 matrix calculation with exponential decay.""""""
        # Exponential moving functions expect (obs, vars) format
        data = np.array([[1, 2], [2, 4], [3, 6], [4, 8]], dtype=np.float64)
        alpha = 0.5
        result = func(data, alpha=alpha)

        # Check shape - should be (time, vars, vars)
        assert result.shape == (4, 2, 2)

        # Check diagonal at the end
        final_result = result[-1]
        if expected_diag is not None:
            assert_allclose(
                np.diag(final_result), [expected_diag, expected_diag], rtol=1e-10
            )
        else:
            # For covariance, just check diagonal is non-negative
            assert np.all(np.diag(final_result) >= 0)

        # Check symmetry at each time step
        for t in range(result.shape[0]):
            assert_allclose(result[t], result[t].T, rtol=1e-10)

        # For perfect linear relationship, correlation should be 1
        if func == move_exp_nancorrmatrix:
            # Check that off-diagonal elements approach 1 as we get more data
            assert_allclose(final_result, [[1.0, 1.0], [1.0, 1.0]], rtol=1e-10)
",numbagg/test/test_matrix_functions.py,TestExponentialMatrices
survived,"    def close_all_connections(self) -> None:
        """"""Close all active SQLite connections.

        This method ensures that all SQLite database connections are properly
        closed to prevent file locking issues, especially on Windows systems.
        It should be called during cleanup or when the ContextManager is no
        longer needed.

        Side Effects:
            Closes all connections tracked in self._active_connections.
            Clears the connections set after closing.
        """"""
        import platform

        connections_to_close = list(self._active_connections)
        for conn in connections_to_close:
            try:
                conn.close()
            except Exception:  # nosec B110
                # Ignore errors during cleanup
                pass
        self._active_connections.clear()

        # On Windows, add a small delay to ensure file handles are released
        if platform.system() == ""Windows"" and connections_to_close:
            import time

            time.sleep(0.1)
",ocode_python/core/context_manager.py,ContextManager
survived,"    async def test_bash_tool_windows_shell_preparation(self, mock_which, mock_platform):
        """"""Test Windows shell command preparation.""""""
        mock_which.side_effect = {
            ""cmd"": ""C:\\Windows\\System32\\cmd.exe"",
            ""powershell"": (
                ""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""
            ),
            ""pwsh"": None,
        }.get

        bash_tool = BashTool()

        # Test default cmd.exe handling
        result = bash_tool._prepare_shell_command(""echo test"", ""bash"")
        assert result == [""C:\\Windows\\System32\\cmd.exe"", ""/c"", ""echo test""]

        # Test PowerShell handling
        result = bash_tool._prepare_shell_command(""echo test"", ""powershell"")
        assert result == [
            ""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"",
            ""-Command"",
            ""echo test"",
        ]
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"    async def test_windows_script_execution_no_chmod(
        self, mock_chmod, mock_tempfile, mock_platform
    ):
        """"""Test that chmod is not called on Windows for script files.""""""
        mock_file = MagicMock()
        mock_file.name = ""C:\\temp\\script.sh""
        mock_file.__enter__.return_value = mock_file
        mock_tempfile.return_value = mock_file

        bash_tool = BashTool()

        # This would normally trigger script execution, but we'll just test the setup
        with patch.object(bash_tool, ""execute"") as mock_execute:
            mock_execute.return_value = MagicMock(success=True)

            # The actual script execution path includes chmod logic
            # We're testing that on Windows, chmod should not be called
            # This is tested indirectly through the platform check in the code

        # On Windows, chmod should not be called
        mock_chmod.assert_not_called()
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"    def test_claude_desktop_with_new_options(self):
        """"""Test claude-desktop install with new uv options.""""""
        from pathlib import Path

        command, bound, _ = install_app.parse_args(
            [
                ""claude-desktop"",
                ""server.py"",
                ""--python"",
                ""3.10"",
                ""--project"",
                ""/my/project"",
                ""--with-requirements"",
                ""reqs.txt"",
            ]
        )

        assert bound.arguments[""python""] == ""3.10""
        assert bound.arguments[""project""] == Path(""/my/project"")
        assert bound.arguments[""with_requirements""] == Path(""reqs.txt"")
",tests/cli/test_install.py,TestClaudeDesktopInstall
survived,"    def test_build_uv_command_with_all_options(self):
        """"""Test building uv command with all options.""""""
        cmd = _build_uv_command(
            ""server.py"",
            python_version=""3.10"",
            project=Path(""/my/project""),
            with_packages=[""pandas"", ""numpy""],
            with_requirements=Path(""reqs.txt""),
            with_editable=Path(""/local/pkg""),
            no_banner=True,
        )
        expected = [
            ""uv"",
            ""run"",
            ""--python"",
            ""3.10"",
            ""--project"",
            ""/my/project"",
            ""--with"",
            ""fastmcp"",
            ""--with-editable"",
            ""/local/pkg"",
            ""--with"",
            ""pandas"",
            ""--with"",
            ""numpy"",
            ""--with-requirements"",
            ""reqs.txt"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
            ""--no-banner"",
        ]
        assert cmd == expected
",tests/cli/test_cli.py,TestMainCLI
survived,"    def test_run_command_parsing_with_new_options(self):
        """"""Test run command parsing with new uv options.""""""
        command, bound, _ = app.parse_args(
            [
                ""run"",
                ""server.py"",
                ""--python"",
                ""3.11"",
                ""--with"",
                ""pandas"",
                ""--with"",
                ""numpy"",
                ""--project"",
                ""/path/to/project"",
                ""--with-requirements"",
                ""requirements.txt"",
            ]
        )

        assert command is not None
        assert bound.arguments[""server_spec""] == ""server.py""
        assert bound.arguments[""python""] == ""3.11""
        assert bound.arguments[""with_packages""] == [""pandas"", ""numpy""]
        assert bound.arguments[""project""] == Path(""/path/to/project"")
        assert bound.arguments[""with_requirements""] == Path(""requirements.txt"")
",tests/cli/test_cli.py,TestRunCommand
survived,"    def test_with_requirements_option(self):
        """"""Test --with-requirements option for all install commands.""""""
        commands_to_test = [
            [""claude-code"", ""server.py"", ""--with-requirements"", ""requirements.txt""],
            [""claude-desktop"", ""server.py"", ""--with-requirements"", ""requirements.txt""],
            [""cursor"", ""server.py"", ""--with-requirements"", ""requirements.txt""],
            [""mcp-json"", ""server.py"", ""--with-requirements"", ""requirements.txt""],
        ]

        for cmd_args in commands_to_test:
            command, bound, _ = install_app.parse_args(cmd_args)
            assert command is not None
            assert str(bound.arguments[""with_requirements""]) == ""requirements.txt""
",tests/cli/test_install.py,TestInstallCommandParsing
survived,"    def test_noncontextual_pipeline_decay_with_rate(self):
        """"""Test non-contextual pipeline decay with explicit rate.""""""
        arms = make_arms(range(3))
        agent = Agent(arms, ThompsonSampling())
        pipeline = NonContextualAgentPipeline([], agent)

        pipeline.decay(decay_rate=0.7)
",tests/test_agent_pipeline.py,TestCoverage
survived,"    def predict(self, X):
        self.predict_calls.append(X)
        return np.zeros(len(X))
",tests/test_learner_pipeline.py,MockLearner
survived,"    def decay(
        self,
        X: Any,
        decay_rate: Optional[float] = None,
    ) -> None:
        """"""Decay all arms of the wrapped agent.

        Parameters
        ----------
        X : Any
            Input data to transform and use for decaying the arms.
            Will be transformed through the pipeline steps to ContextType.
        decay_rate : Optional[float], default=None
            Decay rate to use for decaying the arms.
        """"""
        X_transformed = self.transform(X)
        self._agent.decay(X_transformed, decay_rate=decay_rate)
",bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline
survived,"    def test_with_normal_regressor(self):
        """"""Test pipeline with real NormalRegressor.""""""
        # Pre-fit the scaler
        scaler = StandardScaler()
        scaler.fit(np.random.randn(50, 3))  # Fit on dummy data

        pipeline = LearnerPipeline(
            steps=[(""scale"", scaler)],
            learner=NormalRegressor(alpha=1.0, beta=1.0)
        )

        # Generate training data
        X = np.random.randn(20, 3)
        y = np.random.randn(20)

        # Train
        pipeline.partial_fit(X, y)

        # Test all methods work
        samples = pipeline.sample(X[:5], size=10)
        assert samples.shape == (10, 5)  # (size, n_samples)

        predictions = pipeline.predict(X[:5])
        assert predictions.shape == (5,)

        # Decay should work
        pipeline.decay(X[:5], decay_rate=0.95)
",tests/test_learner_pipeline.py,TestLearnerPipelineIntegration
survived,"    def test_contextual_agent_dispatch(self):
        """"""Test factory dispatches to ContextualAgentPipeline for ContextualAgent.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())
        steps = [(""identity"", FunctionTransformer())]

        pipeline = AgentPipeline(steps, agent)

        assert isinstance(pipeline, ContextualAgentPipeline)
        assert pipeline._agent is agent
",tests/test_agent_pipeline.py,TestAgentPipelineFactory
survived,"    def test_pull_with_top_k(self):
        """"""Test pull method with top_k.""""""
        arms = make_arms(range(5))
        agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)
        steps = [(""identity"", FunctionTransformer())]

        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[1.0, 2.0], [3.0, 4.0]])
        action_lists = pipeline.pull(X, top_k=3)

        assert len(action_lists) == 2
        assert all(len(actions) == 3 for actions in action_lists)
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
survived,"    def test_invalid_agent_type(self):
        """"""Test error handling for invalid agent types.""""""
        # This would be caught by type checker, but test runtime behavior
        steps = [(""identity"", FunctionTransformer())]

        # Mock object that doesn't have the expected interface
        class MockAgent:
            pass

        mock_agent = MockAgent()

        # The factory function should handle invalid agent types
        # In practice, this would be a type error at development time
        # Since isinstance check won't match, it will try to create ContextualAgentPipeline
        # which will fail on first attribute access
        pipeline = AgentPipeline(steps, mock_agent)  # type: ignore
        # The error will happen when trying to use the agent
        with pytest.raises(AttributeError):
            _ = pipeline.arms
",tests/test_agent_pipeline.py,TestErrorHandling
