status,method,filepath,class_name
survived,"    def test_list_all_models(self, temp_model_dir):
        """"""Test listing all models""""""
        scanner = ModelScanner(temp_model_dir)
        
        models = scanner.list_all_models()
        assert len(models) >= 3  # We created 3 models
        
        # Check model info structure
        for model in models:
            assert 'name' in model
            assert 'provider' in model
            assert 'category' in model
            assert 'file_count' in model
            assert 'files' in model
",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def _generate_development_guide(self, model_info: Dict[str, Any]) -> str:
        """"""Generate a development guide""""""
        lines = [
            f""# Development Guide: {model_info['name']}"",
            f""\nGenerated on: {datetime.now().strftime('%Y-%m-%d %H:%M:%S')}"",
            ""\n## Overview"",
            f""\nThis guide provides development information for working with {model_info['name']}.""
        ]
        
        # Model information
        if model_info['config']:
            lines.extend([
                ""\n## Model Configuration"",
                ""\n```json"",
                json.dumps(model_info['config'], indent=2),
                ""```""
            ])
        
        # Categories
        if model_info['categories']:
            lines.extend([
                ""\n## Categories"",
                f""\nThis model is categorized as: {', '.join(model_info['categories'])}""
            ])
        
        # File structure
        lines.extend([
            ""\n## File Structure"",
            f""\nTotal files: {model_info['total_files']}"",
            ""\n### Key Files:""
        ])
        
        for file_info in model_info['files'][:10]:  # First 10 files
            lines.append(f""- `{file_info['path']}` ({file_info['type']})"")
        
        # Requirements
        if model_info['requirements']:
            lines.extend([
                ""\n## Requirements"",
                ""\n### Dependencies:""
            ])
            
            for req_file in model_info['requirements']:
                if req_file.get('content'):
                    lines.append(f""\nFrom `{req_file['name']}`:"")
                    lines.append(""```"")
                    lines.append(req_file['content'][:500])  # First 500 chars
                    if len(req_file['content']) > 500:
                        lines.append(""..."")
                    lines.append(""```"")
        
        # API Usage
        if model_info['api_info']:
            lines.extend([
                ""\n## API Integration"",
                f""\nAPI file found: `{model_info['api_info']['path']}`"",
                ""\nRefer to this file for API integration details.""
            ])
        
        # Examples
        if model_info['examples']:
            lines.extend([
                ""\n## Examples"",
                ""\n### Available Examples:""
            ])
            
            for example in model_info['examples'][:5]:
                lines.append(f""- `{example['path']}`"")
        
        # Getting Started
        lines.extend([
            ""\n## Getting Started"",
            ""\n### 1. Setup Environment"",
            ""```bash"",
            ""# Create virtual environment"",
            ""python -m venv venv"",
            ""source venv/bin/activate  # On Windows: venv\\Scripts\\activate"",
            """",
            ""# Install dependencies"",
            ""pip install -r requirements.txt"",
            ""```"",
            ""\n### 2. Load Model"",
            ""```python"",
            f""# Example code to load {model_info['name']}"",
            ""import json"",
            """",
            ""# Load configuration"",
            ""with open('config.json', 'r') as f:"",
            ""    config = json.load(f)"",
            """",
            ""# Initialize model (framework-specific)"",
            ""# Add your model initialization code here"",
            ""```""
        ])
        
        # Best Practices
        lines.extend([
            ""\n## Best Practices"",
            ""\n1. **Version Control**: Track model versions and configurations"",
            ""2. **Testing**: Implement comprehensive tests for model inference"",
            ""3. **Documentation**: Keep documentation up-to-date with model changes"",
            ""4. **Performance**: Monitor and optimize inference performance"",
            ""5. **Security**: Validate inputs and handle errors gracefully""
        ])
        
        # Additional Resources
        lines.extend([
            ""\n## Additional Resources"",
            ""\n- Model documentation: Check README files in the model directory"",
            ""- Examples: Review example files for usage patterns"",
            ""- Configuration: Refer to config files for model parameters""
        ])
        
        return ""\n"".join(lines)
",src/haconiwa/scan/guide_generator.py,GuideGenerator
survived,"    def test_scan_list_command(self, runner, temp_model_dir):
        """"""Test the scan list command""""""
        result = runner.invoke(
            scan_app,
            [""list"", ""--path"", str(temp_model_dir), ""--format"", ""table""]
        )
        
        assert result.exit_code == 0
        assert ""Available AI Models"" in result.stdout
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _list_to_text(self, data: List[Any]) -> str:
        """"""Convert list to formatted text""""""
        lines = []
        for item in data:
            if isinstance(item, dict):
                lines.append(self._dict_to_text(item))
                lines.append("""")  # Empty line between items
            else:
                lines.append(f""- {item}"")
        
        return ""\n"".join(lines)
",src/haconiwa/scan/formatter.py,OutputFormatter
survived,"    def _get_timestamp(self) -> str:
        """"""Get current timestamp""""""
        from datetime import datetime
        return datetime.now().isoformat()",src/haconiwa/scan/comparator.py,ModelComparator
survived,"    def test_scan_list_with_filters(self, runner, temp_model_dir):
        """"""Test list with provider and category filters""""""
        result = runner.invoke(
            scan_app,
            [""list"", ""--path"", str(temp_model_dir), ""--provider"", ""unknown"", ""--format"", ""json""]
        )
        
        assert result.exit_code == 0
        output = json.loads(result.stdout)
        assert isinstance(output, list)
",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _extract_model_name(self, path: Path) -> str:
        """"""Extract model name from path""""""
        # Try to extract from common patterns
        path_parts = path.parts
        
        for part in reversed(path_parts):
            if any(prefix in part.lower() for prefix in self.model_prefixes):
                return part
            if 'model' in part.lower() and len(part) > 5:
                return part
        
        return path.name
",src/haconiwa/scan/scanner.py,ModelScanner
survived,"    def test_scan_main_help(self, runner):
        """"""Test main scan help""""""
        result = runner.invoke(scan_app, [""--help""])
        
        assert result.exit_code == 0
        assert ""Universal AI model search"" in result.stdout
        
        # Test help command
        result = runner.invoke(scan_app, [""help""])
        
        assert result.exit_code == 0
        assert ""Haconiwa Scan Command"" in result.stdout
        assert ""generate-parallel-config"" in result.stdout",tests/test_scan/test_cli.py,TestScanCLI
survived,"    def _compare_capabilities(self, model_data: Dict[str, Dict[str, Any]]) -> Dict[str, Any]:
        """"""Compare model capabilities""""""
        capabilities = {}
        
        capability_keywords = {
            'text_generation': ['generate', 'completion', 'text', 'language'],
            'code_generation': ['code', 'programming', 'syntax'],
            'translation': ['translate', 'multilingual', 'language'],
            'summarization': ['summary', 'summarize', 'abstract'],
            'classification': ['classify', 'classification', 'categorize'],
            'embedding': ['embed', 'embedding', 'vector'],
            'chat': ['chat', 'conversation', 'dialogue'],
            'reasoning': ['reason', 'logic', 'analytical'],
            'multimodal': ['multimodal', 'image', 'vision', 'audio']
        }
        
        for model, data in model_data.items():
            model_capabilities = set()
            
            # Check config for capabilities
            if data.get('config'):
                config_str = json.dumps(data['config']).lower()
                for capability, keywords in capability_keywords.items():
                    if any(keyword in config_str for keyword in keywords):
                        model_capabilities.add(capability)
            
            # Check file names and paths
            for file_info in data.get('files', []):
                file_str = file_info['path'].lower()
                for capability, keywords in capability_keywords.items():
                    if any(keyword in file_str for keyword in keywords):
                        model_capabilities.add(capability)
            
            capabilities[model] = list(model_capabilities)
        
        return capabilities
",src/haconiwa/scan/comparator.py,ModelComparator
survived,"    def generate_for_pattern_fix(self,
                               pattern: str,
                               fix_description: str,
                               files: List[str]) -> Dict[str, Any]:
        """"""Generate YAML for fixing specific patterns across files""""""
        
        tasks = []
        
        for file_path in files:
            prompt = f""Find all occurrences of pattern '{pattern}' and {fix_description}. "" \
                    f""Ensure the changes maintain code functionality and follow best practices. "" \
                    f""Add comments explaining significant changes.""
            
            tasks.append({
                'file': file_path,
                'prompt': prompt
            })
        
        config = {
            'provider': 'claude',
            'metadata': {
                'generated_at': datetime.now().isoformat(),
                'source': 'haconiwa scan generate-parallel-config',
                'pattern': pattern,
                'fix': fix_description,
                'total_tasks': len(tasks)
            },
            'tasks': tasks,
            'options': {
                'max_concurrent': 5,
                'timeout': 90,
                'allowed_tools': ['Read', 'Write', 'Edit', 'MultiEdit'],
                'permission_mode': 'acceptEdits',  # Auto-accept for pattern fixes
                'output_dir': './pattern-fix-results'
            }
        }
        
        return config
",src/haconiwa/scan/generate_parallel.py,ParallelYAMLGenerator
survived,"    def test_category_determination(self, temp_model_dir):
        """"""Test category determination logic""""""
        scanner = ModelScanner(temp_model_dir)
        
        # Test various paths
        test_paths = [
            (Path(""models/llm/gpt4""), ""llm""),
            (Path(""models/vision/clip""), ""vision""),
            (Path(""models/audio/whisper""), ""audio""),
            (Path(""models/multimodal/flamingo""), ""multimodal""),
            (Path(""models/embedding/ada""), ""embedding""),
            (Path(""models/random/model""), ""general"")
        ]
        
        for path, expected_category in test_paths:
            category = scanner._determine_category(path)
            assert category == expected_category",tests/test_scan/test_scanner.py,TestModelScanner
survived,"    def test_correlation_covariance_relationship(self):
        """"""Test relationship between correlation and covariance.""""""
        np.random.seed(42)
        data = np.random.randn(4, 50)

        cov_matrix = nancovmatrix(data)
        corr_matrix = nancorrmatrix(data)

        # Correlation = Covariance / (std_i * std_j)
        stds = np.sqrt(np.diag(cov_matrix))
        expected_corr = cov_matrix / np.outer(stds, stds)

        assert_allclose(corr_matrix, expected_corr, rtol=1e-10)
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    def test_no_axis_parameter_accepted(self):
        """"""Test that axis parameter is no longer accepted.""""""
        data = np.random.randn(3, 100)

        # These should all raise TypeError since axis parameter removed
        with pytest.raises(TypeError):
            nancorrmatrix(data, axis=0)

        with pytest.raises(TypeError):
            nancorrmatrix(data, axis=-1)

        with pytest.raises(TypeError):
            nancovmatrix(data, axis=1)
",numbagg/test/test_matrix_functions.py,TestCorrelationCovarianceMatrices
survived,"    async def test_unix_script_execution_with_chmod(
        self, mock_chmod, mock_tempfile, mock_platform
    ):
        """"""Test that chmod is called on Unix for script files.""""""
        mock_file = MagicMock()
        mock_file.name = ""/tmp/script.sh""
        mock_file.__enter__.return_value = mock_file
        mock_tempfile.return_value = mock_file
",tests/unit/test_windows_compatibility.py,TestWindowsCompatibility
survived,"    def test_windows_drive_letter_paths(self):
        """"""Test that Windows drive letter paths are allowed.""""""
        with patch(""platform.system"", return_value=""Windows""):
            validator = PathValidator()

            # Valid Windows paths
            valid_paths = [
                ""C:\\"",
                ""C:\\temp"",
                ""C:\\Users\\test\\file.txt"",
                ""D:\\project\\src"",
                ""C:/temp/file.txt"",  # Forward slashes also valid
            ]

            for path in valid_paths:
                is_valid, error, _ = validator.validate_path(path, check_exists=False)
                assert is_valid, f""Path '{path}' should be valid on Windows: {error}""
",tests/unit/test_windows_compatibility.py,TestWindowsPathValidation
survived,"    def test_build_uv_command_with_python_version(self):
        """"""Test building uv command with Python version.""""""
        cmd = _build_uv_command(""server.py"", python_version=""3.11"")
        expected = [
            ""uv"",
            ""run"",
            ""--python"",
            ""3.11"",
            ""--with"",
            ""fastmcp"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_cli.py,TestMainCLI
survived,"    def test_run_with_uv_project(self, mock_run):
        """"""Test run_with_uv with project directory.""""""
        mock_run.return_value = Mock(returncode=0)
        project_path = Path(""/my/project"")

        with pytest.raises(SystemExit) as exc_info:
            run_with_uv(""server.py"", project=project_path)

        assert exc_info.value.code == 0

        cmd = mock_run.call_args[0][0]
        expected = [
            ""uv"",
            ""run"",
            ""--project"",
            ""/my/project"",
            ""--with"",
            ""fastmcp"",
            ""fastmcp"",
            ""run"",
            ""server.py"",
        ]
        assert cmd == expected
",tests/cli/test_run_with_uv.py,TestRunWithUv
survived,"def visualise_from_checkpoint_manager(
    checkpoint_manager,
    meta_cluster_model,
    *,
    style: str = ""basic"",
    console: Optional[Console] = None
) -> None:
    """"""Visualize clusters using a CheckpointManager and meta cluster model.
    
    This function integrates with the v1 pipeline's CheckpointManager to automatically
    load and visualize clusters.
    
    Args:
        checkpoint_manager: CheckpointManager instance from v1 pipeline
        meta_cluster_model: Meta cluster model with checkpoint_filename
        style: Visualization style (""basic"", ""enhanced"", or ""rich"")
        console: Rich Console instance (for rich style)
        
    Raises:
        ValueError: If invalid style is provided
        FileNotFoundError: If checkpoint file doesn't exist
    """"""
    if not hasattr(meta_cluster_model, 'checkpoint_filename'):
        raise ValueError(""Meta cluster model must have checkpoint_filename attribute"")
    
    checkpoint_path = checkpoint_manager.get_checkpoint_path(meta_cluster_model.checkpoint_filename)
    
    if style == ""basic"":
        visualise_clusters(checkpoint_path=checkpoint_path)
    elif style == ""enhanced"":
        visualise_clusters_enhanced(checkpoint_path=checkpoint_path)
    elif style == ""rich"":
        visualise_clusters_rich(checkpoint_path=checkpoint_path, console=console)
    else:
        raise ValueError(f""Invalid style '{style}'. Must be one of: basic, enhanced, rich"")
",kura/v1/visualization.py,
survived,"def visualise_clusters(
    clusters: Optional[List[Cluster]] = None,
    *,
    checkpoint_path: Optional[Union[str, Path]] = None
) -> None:
    """"""Print a hierarchical visualization of clusters to the terminal.
    
    This function loads clusters either from the provided list or from a checkpoint file,
    builds a tree representation, and prints it to the console.
    The visualization shows the hierarchical relationship between clusters
    with indentation and tree structure symbols.
    
    Args:
        clusters: List of clusters to visualize. If None, loads from checkpoint_path
        checkpoint_path: Path to checkpoint file to load clusters from
        
    Raises:
        ValueError: If neither clusters nor checkpoint_path is provided
        FileNotFoundError: If checkpoint file doesn't exist
        
    Example output:
        ╠══ Compare and improve Flutter and React state management (45 conversations)
        ║   ╚══ Improve and compare Flutter and React state management (32 conversations)
        ║       ╠══ Improve React TypeScript application (15 conversations)
        ║       ╚══ Compare and select Flutter state management solutions (17 conversations)
        ╠══ Optimize blog posts for SEO and improved user engagement (28 conversations)
    """"""
    # Load clusters
    if clusters is None:
        if checkpoint_path is None:
            raise ValueError(""Either clusters or checkpoint_path must be provided"")
        clusters = _load_clusters_from_checkpoint(checkpoint_path)
    
    logger.info(f""Visualizing {len(clusters)} clusters"")
    
    # Build tree structure
    node_id_to_cluster = _build_cluster_tree(clusters)

    # Find root nodes and build the tree
    root_nodes = [
        node_id_to_cluster[cluster.id] for cluster in clusters if not cluster.parent_id
    ]

    total_conversations = sum(node.count for node in root_nodes)
    fake_root = ClusterTreeNode(
        id=""root"",
        name=""Clusters"",
        description=""All clusters"",
        count=total_conversations,
        children=[node.id for node in root_nodes],
    )

    tree_output = _build_tree_structure(fake_root, node_id_to_cluster, 0, False)
    print(tree_output)
",kura/v1/visualization.py,
survived,"    def decay(self, decay_rate: Optional[float] = None) -> None:
        """"""Decay all arms of the wrapped agent.

        Parameters
        ----------
        decay_rate : Optional[float], default=None
            Decay rate to use for decaying the arms.
        """"""
        self._agent.decay(decay_rate=decay_rate)
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"    def test_pull_without_top_k(self):
        """"""Test pull method without top_k.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)
        steps = [(""identity"", FunctionTransformer())]

        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[1.0, 2.0], [3.0, 4.0]])
        actions = pipeline.pull(X)

        assert len(actions) == 2
        assert all(isinstance(action, int) for action in actions)
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
survived,"    def test_pull_with_top_k(self):
        """"""Test pull method with top_k.""""""
        arms = make_arms(range(5))
        agent = Agent(arms, ThompsonSampling(), random_seed=42)
        steps = []

        pipeline = NonContextualAgentPipeline(steps, agent)

        action_lists = pipeline.pull(top_k=3)

        assert len(action_lists) == 1
        assert len(action_lists[0]) == 3
",tests/test_agent_pipeline.py,TestNonContextualAgentPipeline
survived,"    def test_factory_preserves_functionality(self):
        """"""Test factory-created pipelines work correctly.""""""
        # Test contextual
        arms = make_arms(range(3))
        contextual_agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)
        steps = [(""scale"", FunctionTransformer(lambda x: x / 10))]

        contextual_pipeline = AgentPipeline(steps, contextual_agent)

        X = np.array([[10.0, 20.0]])
        actions = contextual_pipeline.pull(X)
        assert len(actions) == 1

        # Test non-contextual
        arms = make_arms(range(3))
        agent = Agent(arms, ThompsonSampling(), random_seed=42)

        noncontextual_pipeline = AgentPipeline([], agent)

        actions = noncontextual_pipeline.pull()
        assert len(actions) == 1
",tests/test_agent_pipeline.py,TestAgentPipelineFactory
survived,"def _transform_data(X: Any, steps: List[Tuple[str, Any]]) -> Any:
    """"""Apply all transformers to input data.

    Transformers must be either stateless or pre-fitted.
    No fitting occurs during transformation.
    """"""
    result = X

    for name, transformer in steps:
        try:
            result = transformer.transform(result)
        except Exception as e:
            # Provide helpful error for common case
            if hasattr(e, ""args"") and ""not fitted"" in str(e).lower():
                raise RuntimeError(
                    f""Transformer '{name}' is not fitted. In online learning, ""
                    f""all transformers must be either stateless or pre-fitted ""
                    f""before use. Common stateless transformers include ""
                    f""FunctionTransformer, FeatureHasher, and HashingVectorizer. ""
                    f""Stateful transformers like StandardScaler must be fit on ""
                    f""historical data before creating the pipeline.""
                ) from e
            raise

    return result
",bayesianbandits/pipelines/_agent.py,
survived,"    def __len__(self) -> int:
        """"""Number of steps in the pipeline.""""""
        return len(self.steps)
",bayesianbandits/pipelines/_agent.py,ContextualAgentPipeline
survived,"    def test_transformer_error_propagation(self):
        """"""Test that transformer errors are properly propagated.""""""

        def failing_transform(X):
            raise ValueError(""Custom transformation error"")

        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling())

        steps = [(""fail"", FunctionTransformer(failing_transform))]
        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[1.0]])

        with pytest.raises(ValueError, match=""Custom transformation error""):
            pipeline.pull(X)
",tests/test_agent_pipeline.py,TestErrorHandling
survived,"        def add_interactions(X):
            """"""Add interaction terms.""""""
            # X shape: (n_samples, 2)
            interactions = X[:, 0:1] * X[:, 1:2]  # x1 * x2
            return np.c_[X, interactions]
",tests/test_agent_pipeline.py,TestIntegrationScenarios
survived,"    def test_noncontextual_pipeline_policy_setter(self):
        """"""Test policy setter on non-contextual pipeline.""""""
        arms = make_arms(range(3))
        agent = Agent(arms, ThompsonSampling())
        pipeline = NonContextualAgentPipeline([], agent)

        new_policy = EpsilonGreedy(epsilon=0.2)
        pipeline.policy = new_policy
        assert pipeline.policy is new_policy
",tests/test_agent_pipeline.py,TestCoverage
survived,"    def __init__(
        self, steps: List[Tuple[str, Any]], final_agent: Agent[TokenType]
    ) -> None:
        _validate_steps(
            steps
        ) if steps else None  # Allow empty steps for non-contextual
        self.steps = steps
        self._agent = final_agent
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"        def double_transform(X):
            return X * 2
",tests/test_learner_pipeline.py,TestLearnerPipelineTransformers
survived,"    def decay(self, X, *, decay_rate=None):
        self.decay_calls.append((X, decay_rate))
",tests/test_learner_pipeline.py,MockLearner
survived,"    def test_update(self):
        """"""Test update method.""""""
        arms = make_arms(range(3))
        agent = ContextualAgent(arms, ThompsonSampling(), random_seed=42)
        steps = [(""scale"", FunctionTransformer(lambda x: x / 10))]

        pipeline = ContextualAgentPipeline(steps, agent)

        X = np.array([[10.0, 20.0]])
        y = np.array([1.0])

        # Pull to set arm_to_update
        pipeline.pull(X)

        # Update should transform X before passing to agent
        pipeline.update(X, y)

        # Verify the learner was updated with transformed data
        arm_learner = pipeline.arm_to_update.learner
        assert hasattr(arm_learner, ""coef_"")
",tests/test_agent_pipeline.py,TestContextualAgentPipeline
survived,"    def policy(self, value):
        """"""Set the policy on the wrapped agent.""""""
        self._agent.policy = value
",bayesianbandits/pipelines/_agent.py,NonContextualAgentPipeline
survived,"def test_export_from_pylock_not_empty(core, pdm):
    """"""Test that exporting from pylock.toml produces non-empty output (fixes issue #3573).""""""
    project = core.create_project(FIXTURES / ""projects/demo"")

    # Export from pylock.toml to requirements format
    with cd(project.root):
        result = pdm([""export"", ""-f"", ""requirements"", ""-L"", ""pylock.toml"", ""--no-hashes""], obj=project, strict=True)
        assert result.exit_code == 0

    # The output should not be empty (this was the original bug)
    output_lines = [
        line.strip() for line in result.stdout.strip().split(""\n"") if line.strip() and not line.strip().startswith(""#"")
    ]
    assert len(output_lines) > 0, ""Export from pylock.toml should not be empty""

    # Should contain expected packages
    output = result.stdout
    assert any(pkg in output for pkg in [""chardet"", ""idna""]), ""Expected at least some packages in output""",tests/test_formats.py,
survived,"    def _identify_file_modifications(self, feature_request: str, analysis: Dict[str, Any]) -> List[str]:
        """"""Identify which files need modification.""""""
        return [""main.py"", ""utils.py""]
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
survived,"    def _extract_code_patterns(self, project_path: str, file_patterns: List[str]) -> Dict[str, Any]:
        """"""Extract common code patterns from the project.""""""
        patterns = {""classes"": [], ""functions"": [], ""imports"": [], ""decorators"": []}
        # Implementation would analyze actual code files
        return patterns
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
survived,"    def _generate_failure_actions(self, criterion: str) -> List[str]:
        """"""Generate actions to take if criterion fails.""""""
        return [f""Review implementation for: {criterion}"", ""Fix issues"", ""Re-test""]
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
survived,"    def enhance_prompt_with_context(self, base_prompt: str, context_data: Dict[str, Any]) -> str:
        """"""
        Enhance a basic prompt with comprehensive contextual information.
        
        Args:
            base_prompt (str): Original prompt to enhance
            context_data (Dict[str, Any]): Contextual data to inject
            
        Returns:
            str: Enhanced prompt with rich context
        """"""
        enhanced_prompt = f""""""# Enhanced Prompt with Context Engineering

## Original Request
{base_prompt}

## Contextual Information
{self._format_context_data(context_data)}

## Implementation Context
Based on the analysis, when implementing this request:

### Architecture Considerations
{self._extract_architecture_guidance(context_data)}

### Pattern Adherence
{self._extract_pattern_guidance(context_data)}

### Quality Requirements
{self._extract_quality_guidance(context_data)}

## Enhanced Request
{base_prompt}

**Additional Context**: Implement following the patterns and conventions identified above. 
Ensure the solution integrates seamlessly with the existing codebase architecture.
""""""
        
        return enhanced_prompt
",src/praisonai-agents/praisonaiagents/agent/context_agent.py,ContextAgent
